0.000000000000000000e+00,1.260000000000000009e-01
5.000000000000000000e-01,-5.039090182848859900e-01
1.000000000000000000e+00,-3.192484258820091902e-01
1.500000000000000000e+00,-6.911641457423322032e-01
2.000000000000000000e+00,-5.064978939149006321e-01
2.500000000000000000e+00,-6.928815780580089845e-01
3.000000000000000000e+00,-5.082096763300228970e-01
3.500000000000000000e+00,-6.945877153320719755e-01
4.000000000000000000e+00,4.666896994561663820e-02
4.500000000000000000e+00,-6.962825765959871349e-01
5.000000000000000000e+00,-1.253704927834471849e+00
5.500000000000000000e+00,1.528350391797392627e+00
6.000000000000000000e+00,-1.440909291794696845e+00
6.500000000000000000e+00,-5.141121660996423870e-01
7.000000000000000000e+00,-1.071523284100534656e+00
7.500000000000000000e+00,-1.072352456559725775e+00
8.000000000000000000e+00,-7.021260669048411396e-01
8.500000000000000000e+00,-3.318968796180612468e-01
9.000000000000000000e+00,-7.037704212918104441e-01
9.500000000000000000e+00,-5.190620269074128768e-01
1.000000000000000000e+01,-7.054036041109075228e-01
1.050000000000000000e+01,-5.206896310486002211e-01
1.100000000000000000e+01,-7.070256343093752616e-01
1.150000000000000000e+01,-8.933588541490228296e-01
1.200000000000000000e+01,-8.941629118773342100e-01
1.250000000000000000e+01,-1.451543334081345282e+00
1.300000000000000000e+01,-1.452341836791743557e+00
1.350000000000000000e+01,-1.453137565538407561e+00
1.400000000000000000e+01,-1.453930522683643867e+00
1.450000000000000000e+01,-1.083667948477861520e+00
1.500000000000000000e+01,-8.989289884485287541e-01
1.550000000000000000e+01,-3.431345017889002036e-01
1.600000000000000000e+01,-7.149691582465207418e-01
1.650000000000000000e+01,-3.446955306804359576e-01
1.700000000000000000e+01,-3.454719077808582339e-01
1.750000000000000000e+01,-5.317719108492343638e-01
1.800000000000000000e+01,-3.470163990747196503e-01
1.850000000000000000e+01,-7.188372800902069759e-01
1.900000000000000000e+01,-7.196026509720199194e-01
1.950000000000000000e+01,-7.203652761849183017e-01
2.000000000000000000e+01,-1.092177920192343610e+00
2.050000000000000000e+01,-9.074086800689664667e-01
2.100000000000000000e+01,-5.371103202763798379e-01
2.150000000000000000e+01,-1.094441129497942367e+00
2.200000000000000000e+01,-9.096636805837732265e-01
2.250000000000000000e+01,-9.104098811596974539e-01
2.300000000000000000e+01,-5.401005904070976804e-01
2.350000000000000000e+01,-1.282946859116955718e+00
2.400000000000000000e+01,1.499978830801546210e-02
2.450000000000000000e+01,-7.278410336983106577e-01
2.500000000000000000e+01,-5.430472305926479226e-01
2.550000000000000000e+01,-1.727243289408835203e-01
2.600000000000000000e+01,-1.734514742521202912e-01
2.650000000000000000e+01,-1.101807812035077827e+00
2.700000000000000000e+01,5.672078954233189529e-01
2.750000000000000000e+01,-3.611430237713386671e-01
2.800000000000000000e+01,1.947198112621724708e-01
2.850000000000000000e+01,5.650589686855381766e-01
2.900000000000000000e+01,9.354008272164262561e-01
2.950000000000000000e+01,1.925870981841043827e-01
3.000000000000000000e+01,7.484607329741174153e-01
3.050000000000000000e+01,5.622315376399639186e-01
3.100000000000000000e+01,1.118110558290873469e+00
3.150000000000000000e+01,1.302939506259816582e+00
3.200000000000000000e+01,1.302244760269291035e+00
3.250000000000000000e+01,7.449735558758863174e-01
3.300000000000000000e+01,5.587577960253338194e-01
3.350000000000000000e+01,1.114650240497647049e+00
3.400000000000000000e+01,-1.847184478136212893e-01
3.450000000000000000e+01,7.422321119829352609e-01
3.500000000000000000e+01,1.849742964494236197e-01
3.550000000000000000e+01,9.264038190901473513e-01
3.600000000000000000e+01,7.402041049129590711e-01
3.650000000000000000e+01,5.540070568691565223e-01
3.700000000000000000e+01,-1.116398375810344401e+00
3.750000000000000000e+01,-5.604845743399147207e-01
3.800000000000000000e+01,-9.322000189863485220e-01
3.850000000000000000e+01,-9.328600446840356053e-01
3.900000000000000000e+01,-1.119043796921110667e+00
3.950000000000000000e+01,-5.631193727414458561e-01
4.000000000000000000e+01,-5.637714418536491356e-01
4.050000000000000000e+01,-7.499472444661851034e-01
4.100000000000000000e+01,-9.361204018420914430e-01
4.150000000000000000e+01,-1.946590110219134639e-01
4.200000000000000000e+01,-3.808268848775414606e-01
4.250000000000000000e+01,-9.380448825584521977e-01
4.300000000000000000e+01,5.455299473409430666e-01
4.350000000000000000e+01,-1.168278071450095518e-02
4.400000000000000000e+01,-1.978401153173470206e-01
4.450000000000000000e+01,3.581107033306110687e-01
4.500000000000000000e+01,3.574850055285617167e-01
4.550000000000000000e+01,-1.997172110345936114e-01
