1.000000000000000000e+00,9.592921067306299510e-02,4.311944717883340293e-03,1.725583595854811650e-02,-1.532292569454015612e-03,-1.574828430543841369e-03,1.527280801032732983e-03,1.436532749718141431e-03,-2.202187299531488569e-03
1.500000000000000000e+00,1.028938160095940052e-01,-5.252410656653268761e-04,2.972725811115954977e-02,1.611494082845866009e-03,-1.670592937778048181e-03,2.476339064129251099e-03,1.404618480744658114e-03,-1.758205211704031790e-03
2.000000000000000000e+00,9.985842134612600562e-02,1.211351265431401302e-03,4.150818447533483752e-02,3.712633965511212986e-03,-7.860269877221481838e-05,2.937752074344636422e-03,1.782384272995159820e-03,-1.518016294781978845e-03
2.500000000000000000e+00,9.882302668265799395e-02,4.858061001115785739e-03,3.217509874297890676e-02,1.070165850971236494e-03,-2.703277793701114730e-04,2.108909673563474918e-03,2.715638084429868298e-03,-9.440812568795153154e-04
3.000000000000000000e+00,1.007876320191889996e-01,-4.160840877925066697e-03,3.335368128692039330e-02,-1.178198749393258695e-03,5.917390598532485313e-04,1.964869315121033164e-03,2.951197898649554965e-03,-6.887855177371843144e-04
3.500000000000000000e+00,9.875223735572000172e-02,-1.183932672652376721e-02,3.476134072226399335e-02,5.855156995062529368e-04,4.227579678372767979e-04,7.098159394527649635e-04,2.849151125760803534e-03,-6.786347660740177064e-04
4.000000000000000000e+00,9.971684269225200570e-02,-1.732618657746643268e-02,2.740995013672956060e-02,-3.712807595565400642e-03,-4.740130977746216949e-04,5.375240773555183113e-04,3.054809403265434844e-03,-5.762150906614095167e-04
4.500000000000000000e+00,9.668144802878300692e-02,-1.947321980102718550e-02,2.287915436621372131e-02,-4.611827907439584179e-03,-1.197106506194255213e-03,-4.487539482676483550e-04,2.869579764181100917e-03,-1.200933613654299849e-03
5.000000000000000000e+00,1.006460533653149997e-01,-2.178864666495571034e-02,1.289478848034442994e-02,-4.083358562839560155e-03,-3.601243442086552327e-03,-7.590289130523598720e-04,1.988326233901036456e-03,-2.101402600397712494e-03
5.500000000000000000e+00,1.056106587018459941e-01,-9.923695895212329351e-03,4.195556755540207246e-03,2.985497381110200081e-04,-3.039750182535822312e-03,-1.195547937900327122e-05,1.084921548596393332e-03,-3.113365062684350648e-03
