1.000000000000000000e+00,4.791061040736829812e-01,-4.729032612625264781e-02,1.309233488886067109e-01,1.858842789224171566e-02,-4.148713069872852349e-04,1.533322586481797095e-03,1.958473547197775878e-03,-1.082385584672660057e-03
1.500000000000000000e+00,4.791591561105250086e-01,-7.762032050024458840e-02,1.007064408488566737e-01,3.826969045329739472e-02,-1.155553121684653375e-03,2.557195739208957021e-03,4.442854081225799945e-03,4.027660672650882332e-04
2.000000000000000000e+00,4.842122081473669848e-01,-6.800592739671119935e-02,9.076395122525919568e-02,3.814070299754360877e-02,-3.071992802392845695e-03,8.076378772804232659e-04,5.855240765748676544e-03,1.088630279966886633e-03
2.500000000000000000e+00,4.732652601842080031e-01,-4.381762125359032339e-02,3.557465933108685391e-02,2.437272302146503353e-02,-3.602635584854982018e-03,-1.382018306227296390e-03,6.259002019989963299e-03,1.259011981701856509e-03
3.000000000000000000e+00,4.703183122210499723e-01,-3.547069356525970468e-02,1.306172460150114428e-02,3.181817660517548187e-03,-1.401505867105329968e-03,-2.438470777114743523e-03,4.267616049858674598e-03,6.955936215197449507e-04
3.500000000000000000e+00,4.653713642578919951e-01,-1.395079202010404001e-02,6.022873352718747381e-02,-7.266650502070583391e-03,-5.601899485993204475e-03,-1.174487591301703231e-03,3.520327791893807217e-03,2.537168044278516094e-04
4.000000000000000000e+00,4.684244162947340251e-01,1.252563980778124671e-03,-1.026759744204233660e-02,-5.851060136928214368e-03,-2.277408049489219443e-03,3.388200021508351589e-04,2.897654672269025112e-03,-2.421938941587752916e-04
4.500000000000000000e+00,4.674774683315749968e-01,2.286061468257402987e-02,6.692144663864217635e-03,-2.028821678384692961e-02,-3.987094097896569378e-03,3.455797961580177606e-04,1.748505233527850077e-03,-3.346490457264133926e-04
5.000000000000000000e+00,4.685305203684170250e-01,3.693578726942410573e-02,7.829863414630246210e-03,-1.106472525759624910e-02,-4.586135172192916908e-03,1.779360942251384569e-03,-1.564487679632453219e-03,-1.298704843157010057e-03
5.500000000000000000e+00,4.915835724052590172e-01,3.621339301960698615e-02,-4.245987813269180844e-04,-2.762211862702031867e-03,-8.105443757867499812e-04,4.060050055817138182e-03,-1.897343812481101398e-03,-3.943953518399136160e-04
6.000000000000000000e+00,4.876366244420999863e-01,1.914168429276223368e-02,2.465218765566989934e-02,5.331131766198757456e-03,-3.977168363022404347e-03,5.493729425510871477e-03,-1.031384052759995147e-03,3.038412490077831499e-04
6.500000000000000000e+00,4.816896764789420082e-01,1.367505102745170424e-03,-1.883824105014892877e-02,1.382533090855109226e-02,-7.924173724367771995e-03,5.157151760389298845e-03,-5.325198595498434806e-04,1.569722341583109845e-03
7.000000000000000000e+00,4.837427285157839818e-01,1.213589141554386646e-03,-2.147215831123839777e-02,2.071555162227309288e-02,-1.103599197537183906e-02,6.483218975420551415e-03,-1.207615681205342342e-03,4.421892038947433136e-03
7.500000000000000000e+00,4.857957805526250117e-01,2.299158332470023491e-02,-3.532937859685946619e-02,1.629820258955430937e-02,-5.959182208520718421e-03,4.381690966218483411e-03,-1.904171414187214332e-03,4.387869120996145365e-03
8.000000000000000000e+00,4.828488325894669808e-01,4.864061205968058660e-02,-6.202024811978434915e-02,1.449251086242874832e-02,-3.904737099306430839e-03,1.057185843956438354e-03,-1.110598941247410709e-03,4.720483902765098931e-03
8.500000000000000000e+00,4.849018846263090099e-01,4.516448860210061506e-02,-6.726105400622350849e-02,1.287348473904948061e-02,-4.312073490670079688e-03,-5.804411628869635825e-04,-2.877701679344364053e-03,3.447981036099695851e-03
9.000000000000000000e+00,4.849549366631499825e-01,2.836553665667414584e-02,-3.907698000712250125e-02,9.229996873400420640e-04,-1.654624178997968350e-04,3.545762128588203065e-03,-5.108334860114035515e-03,2.997891243778120444e-03
9.500000000000000000e+00,4.830079886999920080e-01,1.406311900256502871e-02,3.755022977478034152e-02,5.106612081019541727e-03,6.769401141562638759e-03,2.909336209830290943e-03,-4.526625898155464331e-03,1.683613715023555809e-03
1.000000000000000000e+01,5.030610407368339976e-01,-9.427451033326804744e-03,4.024451857423349405e-02,-6.368632297499031425e-03,3.505558709852238386e-03,1.666779521793661407e-03,-4.221088897183701040e-03,3.491444356396405349e-04
