0,0.26,-0.691340049,-0.207309143,-0.149118101,-0.133026934,0.92698364,-1.081166446,-0.007878309,0.654087364,-0.576373369,0.113880361,-0.368376567,-0.461038033,-0.29594877,0.437928091,0.195071462,-0.326236196
0.5,0.257010440739889,-0.480050303,-0.207309143,-0.056613075,-0.133026934,1.316036651,-0.957193685,0.065068999,1.213136394,-0.665347338,-0.007527273,-0.368376567,-0.461038033,-0.29594877,0.690190816,0.049856974,0.092686688
1,0.259020881479779,-0.09972876,-0.207309143,-0.00111006,-0.133026934,0.92698364,-0.585275403,-0.066236156,1.3249462,-0.505194194,-0.080371854,-0.368376567,-0.461038033,-0.29594877,0.437928091,-0.153443309,0.218363554
1.5,0.257031322219668,0.048174062,-0.207309143,0.03589195,-0.133026934,0.667614966,-0.585275403,-0.007878309,1.026786717,-0.220477494,-0.128934907,-0.368376567,-0.461038033,-0.29594877,0.437928091,0.001452145,0.197417409
2,0.257041762959558,0.153818935,-0.207309143,-0.149118101,-0.133026934,0.408246292,-0.337329882,0.283910925,1.026786717,-0.220477494,0.113880361,-0.368376567,-0.461038033,-0.29594877,0.437928091,0.001452145,0.197417409
2.5,0.267052203699447,-0.057470811,-0.207309143,-0.334128151,-0.133026934,0.92698364,-0.337329882,0.721594776,0.840437041,0.313366318,-0.128934907,-0.368376567,-0.461038033,-0.29594877,0.437928091,-0.192167173,0.197417409
3,0.270062644439336,0.153818935,-0.207309143,-0.334128151,-0.133026934,0.667614966,-0.337329882,0.867489393,0.654087364,0.313366318,-0.128934907,-0.368376567,-0.461038033,-0.29594877,0.101577791,-0.38578649,0.092686688
3.5,0.250073085179226,-0.057470811,-0.207309143,-0.334128151,-0.133026934,0.148877619,-0.461302642,1.01338401,0.281388012,0.491314255,0.356695628,-0.368376567,-0.461038033,-0.29594877,-0.066597359,-0.095357514,-0.221505475
4,0.281083525919115,-0.480050303,-0.207309143,-0.334128151,-0.133026934,0.148877619,-0.833220925,1.305173244,0.281388012,0.491314255,0.356695628,-0.368376567,-0.461038033,-0.29594877,-0.066597359,-0.095357514,-0.430966918
4.5,0.236093966659005,-0.268760557,-0.207309143,-0.334128151,-0.133026934,0.667614966,-0.585275403,1.451067862,0.654087364,0.313366318,0.356695628,-0.368376567,-0.461038033,-0.29594877,-0.234772509,-0.288976831,-0.326236196
5,0.249104407398894,-0.163115684,-0.207309143,-0.149118101,-0.133026934,0.667614966,-0.461302642,1.742857096,0.840437041,0.84721013,0.113880361,-0.368376567,-0.461038033,-0.29594877,0.101577791,-0.38578649,-0.221505475
5.5,0.263114848138783,0.259463808,-0.207309143,-0.149118101,-0.133026934,-0.110491055,-0.337329882,1.742857096,1.026786717,0.313366318,0.113880361,-0.368376567,-0.461038033,-0.29594877,0.101577791,-0.288976831,-0.116774754
6,0.255125288878673,0.6820433,-0.207309143,-0.149118101,-0.133026934,0.148877619,-0.213357121,1.305173244,1.026786717,0.313366318,0.113880361,-0.368376567,-0.324393684,-0.29594877,0.269752941,-0.482596149,-0.012044033
6.5,0.253135729618562,0.787688173,-0.207309143,-0.149118101,-0.133026934,0.408246292,-0.08938436,1.159278627,1.213136394,0.13541838,-0.128934907,-0.368376567,-0.324393684,-0.29594877,0.101577791,-0.773025125,-0.012044033
7,0.256146170358452,0.893333047,-0.207309143,-0.334128151,-0.133026934,0.408246292,0.0345884,1.01338401,1.026786717,0.13541838,-0.128934907,-0.368376567,-0.324393684,-0.29594877,0.269752941,-0.482596149,0.092686688
7.5,0.253156611098341,0.99897792,-0.207309143,-0.334128151,-0.133026934,-0.110491055,-0.213357121,1.01338401,1.213136394,0.491314255,0.113880361,-0.368376567,-0.324393684,-0.29594877,0.606103241,-0.482596149,0.092686688
8,0.25316705183823,1.315912539,-0.207309143,-0.519138201,-0.133026934,-0.110491055,-0.213357121,0.575700159,1.39948607,0.313366318,0.113880361,-0.368376567,-0.324393684,-0.29594877,0.101577791,-0.192167173,-0.012044033
8.5,0.25417749257812,1.104622793,-0.207309143,-0.519138201,-0.133026934,-0.110491055,-0.213357121,0.283910925,1.026786717,0.669262192,0.113880361,-0.368376567,-0.324393684,-0.29594877,0.269752941,0.098261804,-0.116774754
9,0.253187933318009,0.787688173,-0.207309143,-0.519138201,-0.133026934,0.148877619,-0.08938436,0.283910925,1.026786717,0.669262192,0.113880361,-0.368376567,-0.461038033,-0.29594877,0.101577791,0.485500439,-0.221505475
9.5,0.254198374057899,0.893333047,-0.207309143,-0.704148252,-0.133026934,-0.110491055,0.158561161,0.138016308,0.840437041,0.84721013,-0.128934907,-0.368376567,-0.461038033,-0.29594877,0.437928091,0.485500439,-0.116774754
10,0.254208814797788,0.893333047,-0.207309143,-0.704148252,-0.133026934,0.148877619,0.282533922,0.283910925,0.840437041,1.025158067,-0.128934907,-0.368376567,-0.461038033,-0.29594877,0.437928091,0.775929415,-0.012044033
10.5,0.253219255537677,0.470753554,-0.207309143,-0.889158302,-0.133026934,0.148877619,0.158561161,-0.007878309,0.281388012,0.669262192,-0.371750175,-0.368376567,-0.461038033,-0.29594877,0.269752941,0.775929415,-0.116774754
11,0.255229696277567,0.259463808,-0.207309143,-0.519138201,-0.133026934,0.408246292,0.0345884,0.138016308,0.095038335,0.491314255,-0.371750175,-0.368376567,-0.324393684,0.054701431,0.606103241,0.582310097,0.197417409
11.5,0.252240137017456,0.470753554,-0.207309143,-0.519138201,-0.133026934,0.408246292,-0.08938436,0.138016308,0.467737688,0.313366318,-0.371750175,-0.368376567,-0.187749335,0.054701431,0.942453541,0.679119756,0.511609573
12,0.253250577757346,0.470753554,-0.207309143,-0.334128151,-0.133026934,-0.110491055,-0.213357121,0.138016308,0.840437041,0.669262192,-0.371750175,-0.146863297,-0.187749335,0.405351633,1.110628691,0.485500439,0.511609573
12.5,0.255261018497235,0.576398427,-0.207309143,0.03589195,-0.133026934,0.148877619,-0.585275403,0.283910925,1.026786717,0.491314255,-0.371750175,0.074649972,-0.051104986,0.405351633,1.278803841,0.679119756,0.406878852
13,0.252271459237124,0.6820433,-0.207309143,0.40591205,-0.133026934,-0.110491055,-0.461302642,0.283910925,1.026786717,0.13541838,-0.371750175,0.074649972,0.222183711,0.405351633,1.278803841,0.291881121,0.511609573
13.5,0.255281899977014,0.6820433,-0.207309143,0.775932151,-0.133026934,-0.110491055,-0.213357121,0.283910925,1.213136394,-0.042529557,-0.371750175,0.074649972,0.222183711,0.405351633,1.446978991,0.098261804,0.511609573
14,0.254292340716903,0.576398427,-0.207309143,0.590922101,-0.133026934,-0.369859729,-0.213357121,0.138016308,1.39948607,0.313366318,-0.371750175,0.074649972,0.222183711,0.054701431,1.446978991,0.582310097,0.406878852
14.5,0.253302781456793,0.470753554,-0.207309143,0.775932151,-0.133026934,-0.369859729,0.0345884,0.429805542,1.213136394,-0.042529557,-0.371750175,0.074649972,0.085539362,0.054701431,1.110628691,0.195071462,0.197417409
