0,0.235,1.18560659,-0.672112764,-1.22622756,-0.664896796,-0.087887091,-0.717341879,-0.736299504,-0.500251677,-1.28210344,-0.257921939
0.5,0.235023718224804,1.18560659,-0.431586117,-1.265328539,-0.664896796,0.168308045,-0.717341879,-0.736299504,-0.647218962,-1.090965626,-0.131280791
1,0.236047436449609,0.83315275,-0.191059469,-1.194946776,-0.357765622,0.014590964,-0.442970033,-0.736299504,-0.559038591,-0.976282938,-0.20726548
1.5,0.233071154674413,0.598183523,-0.191059469,-0.991621682,-0.153011506,-0.087887091,-0.488698674,-0.736299504,-0.206317105,-0.708689998,-0.131280791
2,0.233094872899217,0.304471989,0.209818278,-0.835217763,-0.153011506,-0.087887091,-0.488698674,-0.736299504,-0.05934982,-0.421983276,-0.004639642
2.5,0.231118591124022,0.010760456,0.129642728,-0.913419722,0.358873783,-0.344082226,-0.488698674,-0.736299504,0.381552037,-0.135276555,0.122001506
3,0.235142309348826,0.010760456,-0.11088392,-0.757015803,0.614816428,-0.344082226,-0.488698674,-0.736299504,0.528519323,-0.135276555,-0.004639642
3.5,0.23616602757363,-0.282951078,-0.271235018,-0.678813844,0.870759073,-0.344082226,-0.488698674,-0.736299504,0.96942118,-0.230845462,-0.257921939
4,0.232189745798435,0.598183523,-0.511761666,-0.522409925,0.614816428,0.168308045,-0.717341879,-0.508857193,0.822453894,-0.039707648,-0.384563088
4.5,0.231213464023239,0.598183523,-0.511761666,-0.444207966,0.614816428,0.168308045,-0.717341879,-0.508857193,0.381552037,-0.135276555,-0.637845385
5,0.236237182248043,0.891895057,-0.431586117,-0.444207966,0.614816428,0.168308045,-0.488698674,-0.281414882,0.087617466,-0.326414369,-0.764486534
5.5,0.235260900472848,0.891895057,-0.03070837,-0.131400128,0.358873783,0.168308045,-0.488698674,-0.281414882,-0.353284391,-0.517552183,-0.637845385
6,0.233284618697652,0.598183523,0.289993827,-0.131400128,0.358873783,0.168308045,-0.488698674,-0.053972572,-0.05934982,-0.421983276,-0.637845385
6.5,0.234308336922456,0.891895057,0.450344925,-0.131400128,0.358873783,-0.087887091,-0.031412264,0.173469739,-0.05934982,-0.421983276,-0.384563088
7,0.23533205514726,0.010760456,0.530520475,-0.053198169,0.358873783,-0.344082226,0.197230941,-0.053972572,-0.05934982,-0.708689998,-0.384563088
7.5,0.233355773372065,0.304471989,0.530520475,0.181407709,0.102931139,-0.344082226,0.425874146,0.173469739,0.087617466,-0.61312109,-0.384563088
8,0.234379491596869,0.010760456,0.450344925,0.181407709,0.102931139,-0.344082226,0.197230941,-0.053972572,0.234584752,-0.421983276,-0.384563088
8.5,0.236403209821673,0.010760456,0.129642728,0.025003791,-0.153011506,-0.344082226,0.197230941,0.173469739,0.528519323,-0.135276555,-0.891127682
9,0.233426928046478,0.010760456,0.049467179,0.181407709,-0.153011506,-0.087887091,0.654517352,-0.053972572,0.087617466,-0.326414369,-0.764486534
9.5,0.234450646271282,-0.282951078,0.129642728,0.10320575,-0.408954151,-0.087887091,0.425874146,-0.281414882,-0.353284391,-0.230845462,-0.511204237
10,0.246474364496086,-0.282951078,0.049467179,-0.131400128,-0.408954151,-0.344082226,0.197230941,-0.281414882,-0.206317105,-0.039707648,-0.131280791
10.5,0.233498082720891,-0.576662611,0.209818278,-0.444207966,-0.408954151,-0.087887091,0.197230941,-0.508857193,-0.05934982,-0.326414369,0.122001506
11,0.235521800945695,-0.282951078,0.129642728,-0.287804047,-0.408954151,-0.087887091,0.197230941,-0.508857193,0.234584752,-0.61312109,0.248642655
11.5,0.234545519170499,-0.282951078,0.049467179,-0.287804047,-0.153011506,-0.087887091,0.197230941,-0.508857193,0.234584752,-0.708689998,0.501924952
12,0.235569237395304,0.010760456,-0.271235018,-0.444207966,-0.408954151,-0.344082226,-0.260055469,-0.508857193,0.528519323,-0.326414369,0.375283803
12.5,0.234592955620108,0.010760456,-0.351410567,-0.444207966,-0.408954151,-0.344082226,-0.488698674,-0.508857193,0.675486609,0.05586126,0.248642655
13,0.238616673844912,0.304471989,-0.351410567,-0.444207966,-0.153011506,-0.344082226,-0.488698674,-0.508857193,0.528519323,0.05586126,0.248642655
13.5,0.233640392069717,0.598183523,-0.511761666,-0.678813844,0.102931139,-0.600277361,-0.488698674,-0.281414882,0.381552037,0.342567981,0.375283803
14,0.233664110294521,0.304471989,-0.431586117,-0.600611885,0.102931139,-0.600277361,-0.488698674,-0.281414882,0.087617466,0.629274703,0.501924952
14.5,0.234687828519325,0.598183523,-0.11088392,-0.444207966,-0.153011506,-0.087887091,-0.488698674,-0.508857193,0.087617466,0.915981424,0.375283803
15,0.23671154674413,0.598183523,0.289993827,-0.131400128,-0.153011506,-0.087887091,-0.488698674,-0.508857193,-0.206317105,0.533705795,0.375283803
15.5,0.231735264968934,0.891895057,0.049467179,0.10320575,0.102931139,-0.087887091,-0.488698674,-0.281414882,-0.206317105,0.246999074,0.122001506
16,0.231758983193738,0.598183523,-0.03070837,0.337811628,-0.153011506,-0.087887091,-0.488698674,-0.053972572,-0.206317105,-0.039707648,0.122001506
16.5,0.235782701418543,0.598183523,0.289993827,0.572417506,-0.408954151,-0.087887091,-0.717341879,-0.053972572,-0.206317105,-0.230845462,-0.131280791
17,0.233806419643347,0.598183523,0.289993827,0.259609669,-0.153011506,-0.087887091,-0.260055469,-0.053972572,-0.206317105,-0.039707648,-0.384563088
17.5,0.235830137868151,0.304471989,-0.03070837,0.494215547,0.102931139,-0.600277361,-0.031412264,0.173469739,-0.500251677,-0.230845462,-0.257921939
18,0.232853856092956,0.010760456,-0.11088392,0.259609669,0.102931139,-0.600277361,-0.031412264,0.173469739,-0.647218962,-0.135276555,-0.257921939
18.5,0.23287757431776,0.010760456,-0.03070837,0.025003791,-0.153011506,0.168308045,0.197230941,0.173469739,-0.647218962,-0.230845462,-0.131280791
19,0.223901292542564,0.304471989,0.530520475,-0.053198169,0.102931139,0.42450318,0.654517352,0.40091205,-0.500251677,0.151430167,-0.131280791
19.5,0.225925010767369,0.010760456,0.450344925,-0.287804047,0.102931139,0.42450318,0.654517352,0.173469739,-0.353284391,0.438136888,-0.257921939
20,0.229948728992173,0.010760456,0.289993827,0.337811628,-0.153011506,0.680698315,0.197230941,0.173469739,-0.206317105,0.342567981,-0.004639642
20.5,0.237972447216977,0.304471989,0.129642728,0.025003791,-0.408954151,0.680698315,-0.031412264,0.173469739,-0.05934982,0.246999074,0.122001506
21,0.232996165441782,0.304471989,-0.03070837,-0.209602088,-0.408954151,0.680698315,-0.031412264,0.40091205,0.528519323,0.151430167,0.122001506
21.5,0.237019883666586,0.010760456,0.209818278,-0.053198169,-0.408954151,-0.087887091,-0.031412264,0.40091205,0.381552037,0.151430167,0.122001506
22,0.23704360189139,-0.282951078,-0.511761666,-0.287804047,-0.408954151,-0.087887091,-0.488698674,0.40091205,0.528519323,-0.230845462,-0.004639642
22.5,0.236067320116195,-0.282951078,-0.591937215,0.025003791,-0.408954151,-0.087887091,-0.488698674,0.62835436,0.381552037,-0.517552183,0.501924952
23,0.231091038340999,-0.282951078,-0.511761666,-0.366006006,-0.408954151,-0.344082226,-0.488698674,0.62835436,0.087617466,-0.517552183,0.501924952
23.5,0.236114756565803,-0.282951078,-0.431586117,-0.366006006,-0.408954151,-0.344082226,-0.488698674,0.62835436,-0.05934982,-0.421983276,0.501924952
24,0.233138474790608,-0.282951078,-0.591937215,-0.209602088,-0.408954151,-0.344082226,-0.260055469,0.62835436,-0.05934982,-0.039707648,0.755207249
24.5,0.233162193015412,0.010760456,-0.752288314,-0.053198169,-0.408954151,-0.344082226,-0.488698674,0.40091205,0.675486609,0.151430167,1.008489546
25,0.243185911240216,0.010760456,-0.752288314,-0.131400128,-0.408954151,-0.344082226,-0.260055469,0.40091205,0.528519323,0.438136888,0.881848397
25.5,0.23320962946502,0.010760456,-0.992814961,-0.287804047,-0.408954151,-0.087887091,-0.031412264,0.173469739,0.381552037,0.820412517,0.501924952
