0,0.381,2.092659805,-0.386468054,-0.786467755,-0.436933057,0.339696309,-0.516746097,-0.715908575,-0.333051163,-0.965988625,-0.446804027,-0.507465389,-0.326597537,-0.415653763,1.244723801,-0.378080574,-0.43312625
0.5,0.376024050051424,1.483230992,-0.547854749,-1.011039266,-0.152110759,0.152207675,-0.516746097,-0.715908575,-0.333051163,-0.720816956,-0.446804027,-0.507465389,-0.243915488,-0.335319007,0.890142851,-0.549558961,-0.354501005
1,0.379048100102847,1.117573704,-0.451022732,-0.696639151,0.428926729,0.039714495,-0.832981543,-0.452164343,-0.333051163,-0.573713954,-0.446804027,0.276413624,0.00413066,-0.38351986,0.507195425,-0.446671929,-0.307325857
1.5,0.380072150154271,0.873802178,-0.22508136,-0.412181904,0.474498296,-0.035280959,-0.582628482,-0.496121715,-0.333051163,-0.312197507,-0.446804027,0.145767121,0.169494759,-0.013979987,0.393729521,-0.378080574,0.5103767
2,0.381096200205695,0.873802178,-0.063694665,0.111818288,0.702356135,0.339696309,-0.384981328,-0.496121715,-0.333051163,-0.312197507,-0.446804027,0.472383377,0.169494759,0.227024279,0.393729521,-0.206602187,0.5103767
2.5,0.378120250257118,0.873802178,-0.063694665,0.036961117,0.474498296,0.339696309,-0.516746097,-0.496121715,-0.333051163,0.178145831,-0.074157057,0.472383377,0.00413066,0.146689524,-0.457264759,-0.206602187,0.982128175
3,0.381144300308542,-0.345055448,-0.22508136,0.036961117,1.044142892,-0.035280959,-0.319098943,-0.496121715,-0.333051163,0.50504139,-0.074157057,0.472383377,-0.161233438,0.146689524,-0.457264759,-0.549558961,0.982128175
3.5,0.380168350359966,-0.345055448,-0.063694665,0.486104139,1.158071812,-0.035280959,-0.582628482,-0.496121715,-0.333051163,0.50504139,-0.074157057,0.472383377,-0.326597537,0.146689524,-0.173599999,-0.378080574,0.824877684
4,0.377192400411389,-0.345055448,-0.063694665,0.111818288,0.702356135,-0.035280959,-0.253216559,-0.496121715,-0.333051163,0.341593611,-0.074157057,-0.180849134,-0.161233438,0.227024279,0.251897141,-0.0351238,0.824877684
4.5,0.375216450462813,0.061230428,-0.22508136,0.036961117,0.588427216,-0.035280959,-0.384981328,-0.496121715,-0.333051163,0.341593611,-0.074157057,-0.180849134,-0.326597537,-0.174649497,0.251897141,-0.0351238,-0.118625267
5,0.371240500514237,0.467516303,-0.386468054,-0.487039074,0.474498296,-0.410258226,0.076195364,-0.276334854,-0.333051163,0.66848917,-0.074157057,-0.180849134,-0.161233438,-0.174649497,0.535561901,0.136354588,0.195875717
5.5,0.35626455056566,0.467516303,-0.063694665,-0.412181904,0.588427216,-0.410258226,0.471489672,-0.276334854,-0.333051163,0.178145831,-0.446804027,-0.180849134,0.00413066,-0.094314742,0.535561901,0.650789749,-0.118625267
6,0.350288600617084,0.467516303,-0.063694665,-0.337324734,0.018782619,-0.410258226,0.142077749,-0.056547993,-0.333051163,-0.148749728,-0.446804027,-0.180849134,0.00413066,-0.415653763,0.535561901,0.822268136,0.038625225
6.5,0.341312650668507,0.467516303,0.420465418,-0.112753223,-0.323004138,-0.410258226,0.537372056,-0.056547993,-0.333051163,-0.148749728,-0.446804027,-0.180849134,0.169494759,-0.174649497,0.535561901,0.650789749,0.195875717
7,0.351336700719931,0.467516303,0.259078723,0.411246968,-0.550861977,-0.035280959,0.669136825,-0.276334854,-0.333051163,0.014698052,-0.446804027,-0.180849134,-0.326597537,-0.335319007,0.393729521,0.307832975,0.5103767
7.5,0.359360750771355,0.061230428,0.097692029,0.261532628,-0.664790896,-0.035280959,0.800901594,-0.276334854,-0.333051163,-0.312197507,-0.446804027,-0.180849134,-0.161233438,-0.335319007,0.535561901,0.479311362,0.5103767
8,0.360384800822778,-0.345055448,-0.063694665,0.560961309,-0.209075219,-0.035280959,0.73501921,-0.496121715,-0.333051163,-0.475645287,-0.446804027,-0.507465389,-0.161233438,-0.254984252,0.251897141,0.136354588,0.038625225
8.5,0.361408850874202,-0.345055448,-0.386468054,0.560961309,-0.0951463,-0.035280959,0.339724902,-0.276334854,-0.333051163,-0.312197507,-0.446804027,-0.507465389,-0.161233438,-0.174649497,0.961059041,-0.378080574,0.353126208
9,0.372432900925626,-0.345055448,-0.22508136,0.486104139,-0.209075219,-0.035280959,0.471489672,-0.496121715,-0.333051163,0.014698052,-0.446804027,-0.507465389,0.00413066,-0.013979987,0.819226661,-0.378080574,0.195875717
9.5,0.371456950977049,-0.345055448,-0.709241443,-0.037896053,-0.0951463,0.339696309,0.405607287,-0.496121715,-0.333051163,-0.148749728,-0.446804027,-0.507465389,0.00413066,-0.254984252,0.535561901,-0.378080574,0.353126208
10,0.378481001028473,0.467516303,-0.709241443,-0.412181904,0.474498296,0.339696309,0.207960133,-0.276334854,-0.333051163,-0.312197507,-0.446804027,0.145767121,0.169494759,0.066354769,0.393729521,-0.549558961,-0.118625267
