0,0.326,-1.040031048,-0.563097858,-0.341077147,-1.248544483,-1.289020936,-0.545992904,0.263470046,-1.070670407,-1.068089857,-0.457395769,0.338611756,-0.10222425,0.820796099,0.588757486,0.188181333,-0.070898856,-0.132236779,-0.708413913,0.034451704,1.42443388,-0.408116529,-0.15735638
0.5,0.311015584205267,-0.666791842,-0.136293014,-0.445127527,-0.697401965,-0.50833686,-0.545992904,0.624883003,-0.958330899,-0.948683501,-0.457395769,0.104440417,-0.10222425,0.556023164,0.203041104,0.234946077,0.042448636,-0.247425611,-0.841374482,0.41304186,2.233771313,-0.608501077,-0.15735638
1,0.313031168410534,-0.330876556,-0.221653983,-0.257836843,-0.449387831,-0.709084194,-0.545992904,0.408035228,-0.9807988,-0.877039687,-0.457395769,-0.036062386,-0.10222425,1.032614447,0.341899001,0.375240312,0.110457131,-0.31653891,-0.76159814,0.185887766,1.748168853,-0.408116529,-0.15735638
1.5,0.3170467526158,-0.386862437,-0.278561295,-0.132976386,-0.62850915,-0.731389453,-0.545992904,0.263470046,-1.070670407,-0.829277145,-0.457395769,0.338611756,-0.10222425,1.879887839,0.125897827,0.188181333,-0.070898856,-0.132236779,-0.442492774,0.223746782,1.42443388,-0.274526831,-0.15735638
2,0.324062336821067,-0.013623231,-0.278561295,-0.132976386,-0.215152261,-0.619863156,-0.238910281,0.263470046,-0.696205379,-0.829277145,-0.094958551,0.338611756,-0.10222425,2.938979579,0.434470933,0.468769801,0.325817366,0.098140885,-0.043611067,0.41304186,1.42443388,-0.140937132,-0.15735638
2.5,0.309077921026334,0.079686571,-0.278561295,-0.132976386,-0.008473816,-0.50833686,-0.238910281,0.263470046,-0.621312374,-0.829277145,-0.094958551,0.338611756,-0.10222425,3.99807132,1.051617144,0.468769801,0.099122382,0.098140885,0.089349503,0.602336938,1.42443388,-0.274526831,-0.15735638
3,0.309093505231601,-0.013623231,-0.278561295,-0.341077147,0.129311813,-0.396810563,-0.238910281,-0.097942911,-0.396633357,-0.709870788,-0.094958551,0.338611756,-0.10222425,3.468525449,0.743044039,0.56229929,-0.01422511,-0.132236779,0.621191779,0.41304186,0.615096448,-0.140937132,-0.15735638
3.5,0.308109089436868,-0.013623231,-0.278561295,0.075124375,-0.008473816,-0.731389453,0.068172342,-0.459355868,-0.471526363,-0.829277145,-0.094958551,0.338611756,-0.10222425,4.52761719,0.897330592,0.375240312,0.042448636,0.098140885,0.754152349,0.034451704,-0.194240984,0.393421662,-0.15735638
4,0.314124673642134,-0.386862437,-0.278561295,0.075124375,0.060418999,-0.50833686,0.068172342,-0.459355868,-0.621312374,-0.471058076,-0.094958551,0.338611756,-0.10222425,3.99807132,0.588757486,0.468769801,0.099122382,0.328518548,0.621191779,0.034451704,-0.194240984,0.393421662,-0.15735638
4.5,0.320140257847401,-0.013623231,-0.278561295,-0.132976386,-0.008473816,-0.17375797,0.068172342,-0.459355868,-0.396633357,-0.232245363,-0.094958551,0.338611756,-0.10222425,2.938979579,1.051617144,0.842887759,0.439164858,0.328518548,0.48823121,0.034451704,-0.194240984,0.126242265,-0.15735638
