0,0.083,-0.611157962,0.104856271,-0.309855558,-0.149665659,-0.505706889,-0.291030671,-0.563056448,-0.471882871,0.167685914,-1.066542246,-1.157258711,0.006313422,-0.454712055
0.5,0.080950797493609,-0.611157962,0.104856271,-0.229830879,-0.427441565,-0.505706889,-0.291030671,-0.563056448,-0.471882871,0.988067096,-0.894283142,-0.720722042,-0.130934888,-0.454712055
1,0.079901594987219,-0.611157962,-0.038292222,-0.181816071,-0.327442239,-0.25179548,-0.291030671,-0.563056448,-0.471882871,0.692729871,-0.894283142,-0.589761041,-0.213283874,-0.454712055
1.5,0.081852392480828,-0.611157962,-0.01443414,0.170292517,-0.371886384,-0.294114048,-0.291030671,-0.563056448,-0.471882871,0.82399086,-0.980412694,-0.284185372,-0.268183198,-0.454712055
2,0.084803189974438,-0.611157962,0.582017913,0.330341876,-0.371886384,-0.188317628,-0.291030671,-0.563056448,-0.471882871,0.82399086,-0.980412694,-0.065917037,-0.268183198,-0.454712055
2.5,0.079753987468047,-0.101009413,0.343437092,0.490391234,-0.149665659,-0.294114048,-0.291030671,-0.563056448,-0.471882871,1.480295806,-0.808153589,0.370619633,-0.268183198,-0.454712055
3,0.079704784961656,-0.101009413,0.224146681,0.650440592,-0.260776021,-0.082521208,-0.291030671,-0.563056448,-0.471882871,1.152143333,-0.808153589,0.588887967,-0.268183198,-0.454712055
3.5,0.076655582455266,-0.101009413,0.224146681,0.650440592,-0.149665659,0.023275212,-0.291030671,-0.04049826,-0.129193785,0.495838387,-0.894283142,0.588887967,-0.268183198,-0.454712055
4,0.076606379948875,0.154064862,0.820598734,0.650440592,-0.149665659,0.234868053,-0.291030671,0.220780834,-0.129193785,0.495838387,-0.894283142,0.4797538,-0.268183198,-0.454712055
4.5,0.075557177442484,0.154064862,0.701308323,0.330341876,-0.038555296,0.552257313,-0.291030671,0.220780834,-0.129193785,0.167685914,-0.635894485,0.152351298,-0.268183198,-0.454712055
5,0.075507974936094,0.409139136,0.224146681,0.010243159,-0.038555296,0.763850154,-0.291030671,0.220780834,-0.129193785,0.167685914,-0.549764932,0.152351298,-0.268183198,-0.454712055
5.5,0.073458772429703,-0.101009413,0.343437092,-0.149806199,-0.371886384,0.658053734,-0.291030671,0.220780834,0.2134953,-0.488619032,-0.549764932,-0.284185372,0.006313422,-0.454712055
6,0.082409569923313,0.409139136,0.343437092,-0.309855558,-0.149665659,0.658053734,-0.291030671,0.220780834,0.556184386,-0.488619032,-0.635894485,-0.284185372,0.006313422,-0.454712055
