0,0.36,-0.21171392,0.539639534,-0.125043642,-0.248437693,-0.151148387,0.390935237,-0.005950551,-0.328895774,-0.234107475,-0.470571497,0.615220788,-0.468065961,-0.365357424,-0.438859086
0.5,0.356744284098053,-0.32804025,0.339179083,-0.125043642,-0.459454985,-0.233473217,0.13186616,-0.088597094,-0.328895774,-0.234107475,-0.470571497,0.161995623,-0.355251798,-0.64256336,-0.438859086
1,0.356482566022632,-0.397836048,0.218902813,0.162688611,-0.417251527,-0.282868115,0.287307606,-0.138185019,-0.159507392,-0.234107475,-0.470571497,0.045452009,-0.2875633,-0.675828072,-0.438859086
1.5,0.358214888745417,-0.44436658,0.138718632,0.234621675,-0.389115888,0.013501272,0.390935237,-0.171243636,-0.046581805,-0.234107475,-0.147820127,-0.161736638,-0.355251798,-0.587122173,-0.068513866
2,0.355941295018443,-0.21171392,0.138718632,0.474398552,-0.248437693,0.178150931,0.390935237,-0.171243636,0.376889149,-0.234107475,-0.147820127,-0.032243733,-0.355251798,-0.365357424,-0.068513866
2.5,0.355661827374804,-0.21171392,0.138718632,0.594286991,-0.389115888,0.342800591,0.390935237,-0.336536722,0.235732164,-0.234107475,0.174931242,-0.291229542,-0.242437635,-0.254475049,-0.068513866
3,0.358376528129355,0.486244058,-0.26220227,0.474398552,-0.389115888,0.67209991,0.390935237,-0.336536722,-0.046581805,-0.234107475,0.497682612,0.097249171,-0.242437635,-0.254475049,0.672176575
3.5,0.355085439379416,0.718896718,-0.26220227,0.714175429,-0.107759497,1.166048888,0.390935237,-0.171243636,-0.046581805,0.003324041,0.820433981,0.485727884,-0.01680931,-0.143592675,1.042521795
4,0.354788603005474,0.718896718,0.138718632,1.073840745,0.032918698,1.495348207,0.13186616,0.32463562,0.09457518,0.478187073,1.143185351,0.615220788,0.43444734,0.078172074,1.042521795
4.5,0.355486060671876,0.718896718,1.742402241,1.313617623,-0.107759497,1.659997866,-0.127202917,1.481687218,-0.187738789,1.190481621,0.820433981,1.003699501,0.772889828,0.078172074,0.672176575
5,0.355177853827539,0.486244058,2.544244045,1.673282939,0.173596893,2.977195142,-0.127202917,1.977566474,-0.470052758,1.665344653,0.820433981,1.133192406,1.675403128,0.078172074,1.042521795
5.5,0.353864023706637,0.486244058,3.747006751,1.5533945,0.314275088,3.141844801,-0.127202917,2.804031901,-0.187738789,2.852502233,0.497682612,0.874206597,1.788217291,-0.0327103,1.412867015
6,0.355544611329306,-0.21171392,3.747006751,1.913059816,0.454953283,3.47114412,-0.386271994,2.969324986,0.09457518,3.089933749,0.174931242,0.485727884,1.901031454,-0.143592675,1.042521795
6.5,0.354219657502335,-0.21171392,4.147927653,1.5533945,0.454953283,2.977195142,-0.386271994,2.969324986,-0.046581805,2.852502233,-0.147820127,0.226742075,1.675403128,-0.143592675,1.042521795
7,0.353889202819861,-0.21171392,4.147927653,1.193729184,0.454953283,2.647895823,-0.386271994,2.47344573,-0.187738789,2.377639201,-0.470571497,0.226742075,1.224146478,-0.143592675,1.042521795
7.5,0.353553287664066,0.020938739,2.544244045,0.953952307,0.876987869,2.318596504,-0.127202917,1.316394132,-0.187738789,1.665344653,-0.470571497,-0.032243733,0.88570399,-0.0327103,1.042521795
8,0.353211952205865,0.253591399,1.742402241,0.594286991,0.736309673,1.166048888,0.13186616,0.820514876,-0.046581805,1.190481621,-0.470571497,-0.161736638,-0.01680931,-0.0327103,1.042521795
8.5,0.352865236405601,0.486244058,0.539639534,0.594286991,0.876987869,0.67209991,-0.127202917,0.159342534,-0.187738789,0.003324041,-0.470571497,-0.161736638,-0.242437635,-0.143592675,0.672176575
9,0.353513180013731,0.486244058,0.539639534,0.354510113,1.299022454,0.013501272,-0.127202917,0.159342534,-0.328895774,-0.234107475,-0.147820127,-0.291229542,-0.355251798,-0.143592675,0.301831354
9.5,0.352155822571522,0.253591399,0.138718632,0.834063868,1.299022454,0.342800591,0.13186616,0.159342534,-0.046581805,-0.234107475,-0.147820127,0.226742075,-0.129623473,-0.143592675,-0.068513866
10,0.353793203411733,0.486244058,-0.26220227,0.594286991,1.439700649,0.50745025,0.13186616,0.159342534,-0.046581805,-0.234107475,-0.147820127,0.097249171,-0.242437635,-0.143592675,-0.068513866
10.5,0.352425361659305,0.486244058,0.138718632,0.474398552,1.158344259,0.50745025,0.650004314,0.159342534,0.518046133,-0.234107475,0.174931242,-0.032243733,-0.242437635,-0.254475049,-0.068513866
11,0.352052336232046,0.718896718,0.138718632,0.594286991,1.158344259,0.178150931,0.390935237,0.489928705,0.659203117,-0.234107475,0.174931242,-0.161736638,-0.129623473,-0.143592675,-0.068513866
11.5,0.352674165841318,0.951549377,0.940560436,0.953952307,1.439700649,0.50745025,0.909073391,0.820514876,1.223831055,0.240755557,0.820433981,-0.161736638,0.208819015,-0.0327103,-0.068513866
12,0.351290888992718,1.184202037,1.341481338,1.193729184,0.876987869,1.001399229,1.168142468,0.655221791,1.223831055,0.715618589,0.497682612,0.226742075,0.547261503,-0.143592675,-0.068513866
12.5,0.351902543986765,1.184202037,2.143323143,1.913059816,0.876987869,1.659997866,0.909073391,0.820514876,1.082674071,1.902776169,0.820433981,-0.420722446,0.772889828,0.078172074,-0.068513866
13,0.351509168919575,0.951549377,2.945164947,3.231832642,0.595631478,2.647895823,1.686280621,1.481687218,0.800360102,1.902776169,1.143185351,-0.291229542,1.111332316,0.189054448,-0.068513866
13.5,0.352110801683551,0.718896718,3.346085849,3.951163274,0.595631478,3.141844801,1.427211544,2.308152645,0.235732164,2.140207685,1.143185351,0.226742075,1.449774803,0.189054448,0.301831354
14,0.350707479968055,0.253591399,3.346085849,3.951163274,1.017666064,3.47114412,1.427211544,2.142859559,-0.046581805,2.377639201,1.78868809,0.615220788,1.449774803,0.189054448,-0.068513866
14.5,0.351299241260088,0.020938739,2.544244045,3.711386396,0.595631478,3.47114412,0.909073391,1.977566474,-0.752366727,1.902776169,1.143185351,0.35623498,1.111332316,0.410819197,-0.068513866
15,0.350886122844972,-0.21171392,2.143323143,3.591497958,0.454953283,2.977195142,0.909073391,1.977566474,-0.752366727,1.427913137,1.46593672,0.35623498,0.88570399,0.410819197,-0.068513866
15.5,0.351468161807022,0.020938739,1.341481338,2.752278887,0.454953283,2.318596504,0.909073391,1.646980303,-0.752366727,0.240755557,1.143185351,0.744713693,0.547261503,0.410819197,-0.068513866
16,0.351045395030221,0.253591399,0.539639534,1.673282939,0.595631478,1.166048888,0.13186616,0.985807961,-0.611209743,0.240755557,1.46593672,0.744713693,0.321633178,0.299936823,-0.068513866
16.5,0.3506178591989,0.486244058,-0.26220227,1.073840745,0.595631478,1.001399229,-0.386271994,0.159342534,-0.611209743,0.003324041,1.143185351,0.744713693,0.208819015,0.189054448,-0.438859086
17,0.353185590798403,0.718896718,0.138718632,1.313617623,0.314275088,1.659997866,-0.386271994,0.820514876,-0.611209743,0.003324041,0.497682612,1.003699501,0.43444734,0.189054448,0.301831354
17.5,0.351748626115767,0.253591399,0.138718632,1.433506061,0.032918698,1.495348207,-0.386271994,0.655221791,-0.187738789,0.003324041,0.497682612,1.003699501,0.88570399,-0.143592675,0.301831354
18,0.350307001240388,0.718896718,0.138718632,1.5533945,0.595631478,1.989297185,-0.386271994,0.820514876,-0.328895774,0.003324041,0.174931242,0.874206597,0.772889828,-0.0327103,0.301831354
18.5,0.351860752064693,0.486244058,0.539639534,1.193729184,0.595631478,1.824647526,-0.127202917,0.820514876,-0.328895774,0.003324041,0.174931242,0.615220788,0.547261503,-0.254475049,0.301831354
19,0.351409914284808,0.253591399,0.940560436,0.834063868,0.454953283,2.153946845,0.390935237,0.820514876,-0.470052758,0.003324041,-0.470571497,0.35623498,0.660075665,-0.365357424,0.301831354
19.5,0.348954523401229,0.020938739,0.940560436,0.714175429,0.454953283,1.659997866,0.390935237,0.820514876,-0.187738789,0.240755557,-0.470571497,-0.161736638,0.547261503,-0.254475049,0.301831354
20,0.354494614719485,-0.21171392,0.539639534,0.234621675,0.454953283,1.330698547,0.390935237,-0.005950551,-0.187738789,0.003324041,-0.470571497,-0.809201159,0.321633178,-0.365357424,-0.438859086
20.5,0.354030223350805,-0.21171392,0.539639534,-0.005155203,0.736309673,1.166048888,0.650004314,-0.171243636,-0.328895774,0.003324041,-0.470571497,-0.55021535,-0.01680931,-0.0327103,-0.438859086
21,0.350561384212783,-0.677019239,0.539639534,-0.24493208,0.595631478,0.836749569,0.390935237,-0.336536722,-0.187738789,0.003324041,-0.470571497,-0.420722446,-0.01680931,-0.0327103,-0.438859086
21.5,0.353088132030044,-0.44436658,0.138718632,0.234621675,0.736309673,0.67209991,0.13186616,-0.171243636,-0.046581805,0.003324041,-0.470571497,-0.420722446,0.096004852,0.078172074,-0.438859086
22,0.351610501334901,-0.44436658,-0.26220227,0.714175429,1.299022454,0.50745025,0.13186616,-0.171243636,-0.046581805,0.003324041,-0.147820127,-0.161736638,-0.129623473,0.299936823,-0.438859086
22.5,0.353128526468022,-0.44436658,-0.26220227,0.834063868,1.439700649,0.836749569,0.13186616,-0.171243636,-0.187738789,-0.234107475,-0.147820127,0.097249171,-0.129623473,0.299936823,-0.438859086
23,0.351642241579089,-0.44436658,0.138718632,0.714175429,1.017666064,0.342800591,0.390935237,-0.171243636,-0.046581805,-0.234107475,-0.147820127,0.226742075,0.096004852,0.078172074,-0.068513866
23.5,0.355151680627453,-0.44436658,0.138718632,0.714175429,1.158344259,0.342800591,0.13186616,-0.005950551,-0.187738789,-0.234107475,-0.147820127,0.226742075,0.208819015,0.078172074,-0.068513866
24,0.351656877382801,-0.44436658,0.138718632,1.073840745,1.017666064,0.50745025,0.13186616,-0.005950551,-0.046581805,-0.234107475,-0.147820127,-0.032243733,0.096004852,0.078172074,-0.068513866
24.5,0.353157865425804,-0.44436658,0.138718632,0.834063868,1.017666064,0.836749569,0.13186616,-0.171243636,0.09457518,-0.234107475,-0.147820127,-0.032243733,0.321633178,0.521701572,-0.068513866
25,0.35465467814878,-0.44436658,0.138718632,0.474398552,0.454953283,0.67209991,-0.127202917,-0.171243636,0.235732164,-0.234107475,-0.147820127,-0.032243733,0.321633178,0.078172074,-0.068513866
25.5,0.352147348756346,-0.44436658,0.138718632,0.234621675,0.454953283,0.342800591,-0.127202917,-0.171243636,0.518046133,0.003324041,-0.147820127,0.097249171,0.321633178,-0.0327103,-0.068513866
