47,0.773944147682824,0.580364124,-0.088263981,0.153062921,0.375138839,-0.408772524,-0.457917214,-0.42694346,-0.166563359,-0.012388695
47.5,0.766081939236495,0.743818554,-0.088263981,0.275816353,0.375138839,-0.408772524,-0.364863289,-0.296738564,-0.166563359,-0.012388695
48,0.771208286619528,0.416909694,-0.468550282,0.398569784,0.121920123,-0.408772524,-0.271809365,-0.42694346,-0.166563359,-0.205366452
48.5,0.767323297159305,0.253455264,-0.468550282,0.030309489,-0.38451731,-0.60799379,-0.271809365,-0.166533669,0.472850483,-0.205366452
49,0.770427077497635,0.253455264,-0.183335556,-0.215197374,-0.38451731,-0.60799379,-0.085701516,-0.296738564,0.792557404,-0.012388695
49.5,0.77651973359338,-0.400362456,-0.658693432,-0.215197374,-0.637736026,-0.60799379,0.007352409,-0.42694346,0.792557404,-0.012388695
50,0.771601370725064,-0.563816886,-0.468550282,-0.337950806,-0.637736026,-0.209551258,0.007352409,-0.557148355,0.472850483,0.180589061
50.5,0.771672093493492,-0.727271316,-0.183335556,-0.337950806,-0.637736026,-0.209551258,-0.364863289,-0.687353251,0.472850483,0.180589061
51,0.776732005824358,-0.727271316,0.10187917,-0.460704237,-0.38451731,-0.010329992,-0.17875544,-0.687353251,0.472850483,0.373566818
51.5,0.776781210970842,-0.727271316,0.10187917,0.153062921,-0.38451731,0.188891274,-0.085701516,-0.296738564,-0.166563359,0.180589061
52,0.778819811516218,-0.400362456,0.006807594,0.521323216,-0.131298594,0.388112541,-0.085701516,-0.166533669,-0.48627028,-0.012388695
52.5,0.766847909376439,-0.400362456,0.387093895,0.644076648,-0.131298594,0.587333807,0.100406333,0.224081018,-0.48627028,-0.012388695
53,0.767865605802731,-0.400362456,0.672308621,0.766830079,-0.131298594,0.188891274,0.286514182,0.354285913,-0.48627028,-0.205366452
53.5,0.76887300138418,-0.400362456,0.957523347,0.889583511,-0.131298594,0.188891274,0.286514182,0.484490809,-0.166563359,0.180589061
54,0.770870196050308,-0.073453596,0.482165471,1.135090374,0.121920123,-0.010329992,0.100406333,0.875105495,-0.166563359,0.373566818
54.5,0.77285728907365,0.090000834,0.672308621,0.766830079,0.121920123,-0.010329992,0.65872988,0.224081018,0.153143562,0.180589061
55,0.777834379072327,-0.073453596,0.672308621,0.398569784,-0.131298594,-0.209551258,0.472622031,0.093876122,0.153143562,0.180589061
55.5,0.77480156401261,0.416909694,0.29202232,0.398569784,0.375138839,-0.209551258,0.379568107,-0.036328773,0.153143562,0.180589061
56,0.771758941211485,0.580364124,0.29202232,0.153062921,0.375138839,-0.209551258,0.472622031,-0.166533669,0.153143562,0.180589061
56.5,0.772706607339205,0.580364124,-0.278407131,0.030309489,0.375138839,-0.209551258,0.379568107,-0.036328773,-0.166563359,-0.398344209
57,0.776644658421851,0.253455264,0.006807594,-0.215197374,0.121920123,-0.010329992,0.84483773,-0.42694346,-0.166563359,-0.591321966
57.5,0.772573189843871,0.253455264,-0.183335556,-0.215197374,0.121920123,-0.209551258,0.193460258,-0.42694346,-0.166563359,-0.591321966
58,0.776492296350631,0.580364124,-0.183335556,0.153062921,0.375138839,-0.010329992,-0.085701516,-0.166533669,-0.166563359,-0.591321966
58.5,0.77340207205095,0.580364124,0.10187917,0.398569784,0.375138839,-0.010329992,-0.364863289,-0.42694346,-0.166563359,-0.591321966
59,0.776302610419636,0.416909694,-0.183335556,0.644076648,0.375138839,-0.010329992,-0.271809365,0.093876122,-0.166563359,-0.591321966
59.5,0.774194004300013,0.253455264,0.577237046,0.889583511,0.375138839,-0.010329992,0.100406333,-0.036328773,-0.166563359,-0.398344209
60,0.775076345906451,0.253455264,0.482165471,1.135090374,0.121920123,-0.209551258,-0.364863289,-0.166533669,-0.166563359,-0.205366452
60.5,0.768949726826883,-0.073453596,0.672308621,1.012336943,0.375138839,-0.209551258,-0.085701516,0.224081018,-0.48627028,-0.205366452
61,0.780814238025322,-0.236908026,0.672308621,0.644076648,0.375138839,-0.408772524,0.100406333,0.093876122,-0.48627028,-0.205366452
61.5,0.774669969844372,-0.563816886,0.577237046,0.153062921,-0.131298594,-0.60799379,0.193460258,0.093876122,-0.48627028,-0.205366452
62,0.774517012007737,-0.563816886,0.482165471,-0.092443942,-0.131298594,-0.209551258,-0.364863289,-0.036328773,-0.48627028,-0.205366452
62.5,0.77335545362272,-0.400362456,-0.183335556,-0.460704237,-0.131298594,-0.209551258,-0.644025063,-0.166533669,-0.48627028,-0.398344209
63,0.772185383182722,-0.400362456,-0.088263981,-0.215197374,-0.131298594,-0.010329992,-0.737078987,0.354285913,-0.48627028,-0.591321966
63.5,0.766006888569737,-0.073453596,-0.373478707,-0.092443942,-0.38451731,-0.010329992,-0.737078987,-0.036328773,-0.48627028,-0.591321966
64,0.777820057056837,-0.400362456,-0.088263981,-0.092443942,-0.637736026,0.188891274,-0.644025063,0.093876122,-0.48627028,-0.398344209
64.5,0.767624975310658,-0.073453596,0.006807594,-0.092443942,-0.38451731,0.587333807,-0.457917214,0.093876122,0.472850483,-0.398344209
65,0.774421729393879,0.580364124,0.10187917,-0.215197374,-0.131298594,0.188891274,-0.457917214,-0.296738564,0.792557404,-0.205366452
65.5,0.769210404767697,0.416909694,0.577237046,0.030309489,-0.131298594,0.786555073,-0.364863289,-0.166533669,0.792557404,-0.012388695
66,0.770991086294296,0.580364124,0.482165471,-0.583457669,-0.131298594,0.587333807,-0.550971138,-0.296738564,0.792557404,-0.205366452
66.5,0.771763858239313,0.253455264,0.577237046,-0.337950806,0.121920123,0.587333807,-0.644025063,-0.036328773,0.792557404,-0.205366452
67,0.780528804274301,0.416909694,0.196950745,-0.215197374,0.121920123,0.587333807,-0.644025063,-0.296738564,0.792557404,-0.012388695
67.5,0.77728600747918,0.416909694,0.10187917,0.030309489,0.121920123,0.188891274,-0.830132912,-0.296738564,-0.166563359,0.373566818
68,0.772035550344695,-0.236908026,0.387093895,0.275816353,-0.131298594,0.786555073,-0.364863289,-0.296738564,-0.48627028,0.373566818
68.5,0.775777514774859,0.090000834,-0.088263981,0.398569784,-0.131298594,0.985776339,-0.17875544,-0.166533669,-0.48627028,0.180589061
69,0.781511982089396,-0.073453596,0.10187917,0.889583511,-0.131298594,0.985776339,0.007352409,-0.42694346,-0.48627028,0.373566818
69.5,0.774239033026181,-0.073453596,0.006807594,0.521323216,-0.131298594,1.184997605,0.100406333,-0.42694346,-0.48627028,0.759522332
70,0.785958747743672,-0.236908026,0.10187917,0.644076648,-0.131298594,1.184997605,0.100406333,-0.42694346,-0.48627028,0.373566818
70.5,0.782671205823339,-0.727271316,0.10187917,0.889583511,-0.38451731,1.184997605,0.379568107,-0.557148355,-0.48627028,-0.012388695
71,0.784376486272085,-0.563816886,-0.088263981,0.889583511,-0.131298594,0.985776339,0.100406333,-0.296738564,-0.166563359,-0.012388695
71.5,0.794074667524673,-0.727271316,0.006807594,0.521323216,-0.131298594,0.388112541,-0.271809365,-0.166533669,0.153143562,0.180589061
72,0.785765827446133,-0.563816886,-0.088263981,0.153062921,0.628357555,0.388112541,-0.457917214,-0.166533669,0.792557404,-0.012388695
72.5,0.787450043334177,-0.563816886,-0.088263981,0.030309489,0.628357555,0.188891274,-0.271809365,-0.166533669,0.792557404,-0.398344209
73,0.793127391921605,-0.400362456,-0.183335556,-0.337950806,0.881576272,0.188891274,-0.17875544,0.224081018,1.112264325,-0.205366452
73.5,0.789797949378703,-0.400362456,-0.088263981,-0.951717964,0.881576272,0.188891274,-0.085701516,0.354285913,1.112264325,-0.205366452
74,0.788461791315643,-0.400362456,0.006807594,-0.828964532,0.881576272,-0.209551258,0.100406333,0.484490809,0.792557404,-0.205366452
74.5,0.787118992784871,-0.563816886,0.006807594,-0.828964532,0.881576272,-0.408772524,0.379568107,0.224081018,0.472850483,-0.205366452
75,0.795769628283499,-0.400362456,-0.183335556,-0.706211101,0.375138839,-0.209551258,0.472622031,0.093876122,0.153143562,-0.205366452
75.5,0.791413771755687,-0.400362456,-0.183335556,-0.460704237,0.375138839,-0.209551258,0.100406333,-0.036328773,0.153143562,-0.012388695
76,0.789051496595016,-0.236908026,-0.278407131,-0.337950806,0.375138839,-0.408772524,0.007352409,-0.42694346,-0.166563359,-0.205366452
76.5,0.790682875646869,0.090000834,-0.278407131,-0.092443942,0.375138839,-0.408772524,-0.364863289,-0.296738564,-0.166563359,-0.205366452
77,0.792307981210795,-0.073453596,-0.183335556,-0.337950806,0.121920123,-0.408772524,-0.271809365,-0.687353251,-0.166563359,-0.398344209
77.5,0.792926885042875,0.253455264,-0.373478707,-0.460704237,0.121920123,-0.408772524,0.100406333,-0.817558146,-0.166563359,-0.398344209
78,0.791539658358084,-0.073453596,-0.563621857,-0.215197374,-0.131298594,-0.60799379,0.286514182,-0.296738564,-0.166563359,-0.398344209
78.5,0.795146371832641,0.253455264,-0.278407131,-0.460704237,-0.131298594,-0.408772524,0.193460258,0.093876122,-0.166563359,-0.398344209
79,0.790747095606367,-0.073453596,-0.183335556,-0.337950806,-0.38451731,-0.408772524,0.193460258,0.224081018,-0.166563359,-0.398344209
79.5,0.793341899285021,-0.073453596,-0.278407131,-0.092443942,-0.38451731,-0.408772524,0.379568107,0.224081018,-0.166563359,-0.398344209
80,0.789930851942654,0.253455264,-0.563621857,0.153062921,-0.38451731,-0.408772524,0.286514182,0.354285913,-0.166563359,0.180589061
80.5,0.788514022123936,0.253455264,-0.183335556,0.275816353,-0.38451731,-0.408772524,-0.17875544,0.484490809,-0.166563359,-0.012388695
81,0.790091477846491,0.253455264,0.482165471,0.030309489,-0.38451731,-0.209551258,-0.364863289,0.093876122,-0.48627028,0.180589061
81.5,0.794663286603227,0.253455264,0.10187917,0.030309489,-0.38451731,-0.209551258,-0.271809365,-0.296738564,-0.48627028,0.180589061
82,0.795229515364657,0.253455264,0.196950745,0.275816353,-0.38451731,-0.209551258,-0.17875544,-0.296738564,-0.48627028,0.180589061
82.5,0.794790230581217,0.090000834,0.10187917,0.275816353,-0.38451731,-0.209551258,-0.457917214,-0.42694346,-0.166563359,0.180589061
83,0.792345498185583,-0.073453596,0.10187917,0.275816353,-0.131298594,0.188891274,-0.644025063,-0.557148355,-0.166563359,-0.012388695
83.5,0.786895383594978,-0.400362456,-0.183335556,0.275816353,0.121920123,0.587333807,-0.364863289,0.224081018,0.153143562,0.373566818
84,0.789439951713474,-0.400362456,-0.468550282,0.153062921,0.121920123,0.388112541,-0.085701516,0.484490809,0.153143562,0.566544575
84.5,0.793979266934299,-0.400362456,-0.278407131,0.521323216,-0.131298594,0.188891274,-0.085701516,0.354285913,0.153143562,0.373566818
85,0.794513393142126,-0.073453596,-0.088263981,0.275816353,0.121920123,0.188891274,-0.457917214,0.354285913,0.792557404,0.373566818
85.5,0.795042393715368,-0.073453596,0.006807594,-0.215197374,0.121920123,0.188891274,-0.457917214,0.484490809,0.472850483,0.373566818
86,0.790566331528464,-0.236908026,0.10187917,-0.583457669,-0.131298594,0.188891274,-0.457917214,1.005310391,0.472850483,-0.012388695
86.5,0.786085268954158,-0.073453596,0.196950745,-0.583457669,-0.131298594,-0.209551258,-1.016240761,0.224081018,0.792557404,-0.398344209
87,0.790599267865779,-0.073453596,0.10187917,-0.583457669,0.121920123,0.188891274,-0.923186836,-0.166533669,0.792557404,-0.784299723
87.5,0.789108389639512,-0.400362456,-0.088263981,-0.828964532,0.121920123,0.188891274,-0.923186836,0.093876122,1.112264325,-0.784299723
88,0.795612695156668,-0.563816886,-0.468550282,-0.951717964,0.121920123,0.388112541,-0.923186836,-0.036328773,0.472850483,-0.012388695
88.5,0.790112244805944,-0.073453596,-0.563621857,-0.583457669,0.375138839,0.388112541,-0.737078987,0.224081018,1.112264325,-0.012388695
89,0.787607098485685,-0.073453596,-0.563621857,-0.583457669,0.375138839,-0.010329992,-0.737078987,-0.036328773,1.112264325,-0.012388695
89.5,0.786097315606139,0.090000834,-0.753765008,-0.583457669,0.121920123,0.188891274,-0.550971138,-0.036328773,0.792557404,-0.012388695
90,0.7835829550917,0.253455264,-0.658693432,-0.583457669,-0.131298594,-0.209551258,-0.737078987,0.093876122,0.792557404,-0.012388695
90.5,0.783064075383162,0.253455264,-0.468550282,-0.706211101,-0.131298594,-0.209551258,-0.923186836,0.093876122,0.792557404,0.180589061
91,0.783540734439955,0.253455264,-0.373478707,-0.706211101,-0.38451731,-0.408772524,-0.550971138,0.224081018,1.112264325,-0.398344209
91.5,0.786012989742377,-0.400362456,-0.468550282,-0.706211101,-0.637736026,-0.408772524,-0.457917214,-0.036328773,1.112264325,-0.012388695
92,0.789480898293835,-0.236908026,-0.278407131,-0.583457669,-0.38451731,-0.408772524,-0.271809365,-0.296738564,1.431971245,-0.012388695
92.5,0.796944516623061,-0.563816886,0.006807594,-0.337950806,-0.38451731,-0.60799379,-0.271809365,-0.296738564,1.112264325,-0.012388695
93,0.794403900786341,-0.727271316,-0.278407131,-0.460704237,-0.131298594,-0.60799379,0.100406333,-0.42694346,1.431971245,-0.012388695
93.5,0.790859106369732,-0.400362456,-0.468550282,-0.460704237,-0.131298594,-0.60799379,0.472622031,-0.42694346,1.112264325,-0.205366452
94,0.786310188491272,-0.236908026,-0.468550282,-0.583457669,-0.131298594,-0.408772524,0.472622031,-0.557148355,0.792557404,-0.205366452
94.5,0.791757201803189,-0.073453596,-0.563621857,-0.706211101,-0.131298594,-0.209551258,0.379568107,-0.687353251,0.153143562,-0.398344209
95,0.791200200494106,-0.073453596,-1.038979733,-0.583457669,-0.38451731,0.188891274,0.472622031,-0.557148355,-0.166563359,-0.012388695
95.5,0.78763923829124,0.090000834,-1.229122884,-0.460704237,-0.38451731,0.388112541,0.565675956,-0.557148355,-0.166563359,0.180589061
96,0.788074368462596,0.090000834,-1.038979733,-0.460704237,-0.637736026,0.786555073,0.007352409,-0.296738564,-0.48627028,0.180589061
96.5,0.786505643819156,0.090000834,-0.753765008,-0.460704237,-0.38451731,0.786555073,-0.085701516,-0.557148355,-0.48627028,0.566544575
97,0.789933116717066,-0.073453596,-0.848836583,-0.460704237,-0.38451731,0.786555073,-0.085701516,-0.296738564,-0.48627028,0.373566818
97.5,0.793356839059816,-0.073453596,-0.563621857,-0.706211101,-0.38451731,0.587333807,-0.085701516,-0.166533669,-0.48627028,0.566544575
98,0.790776862300416,-0.073453596,-0.373478707,-0.828964532,-0.38451731,0.786555073,-0.17875544,0.224081018,-0.48627028,0.373566818
98.5,0.789193237443568,-0.236908026,-0.183335556,-0.706211101,0.121920123,0.985776339,-0.271809365,0.224081018,-0.48627028,0.180589061
99,0.787606015047831,0.090000834,-0.183335556,-0.583457669,0.375138839,0.587333807,-0.085701516,-0.036328773,-0.48627028,0.180589061
