22.5,0.297613005338893,0.179226197,0.486195337,0.406244808,0.409857611,0.025351794,0.807410231,-0.286968623,-0.053343524,-0.016230089,0.700605412,2.378885278
23,0.293648849901979,0.179226197,0.486195337,0.061969547,0.409857611,0.266797452,0.960155262,-0.286968623,-0.053343524,-0.393674025,0.700605412,2.777926674
23.5,0.288684694465066,-0.060916094,0.141986249,0.061969547,0.409857611,0.266797452,0.807410231,-0.286968623,-0.053343524,-0.393674025,0.700605412,2.977447371
24,0.285720539028152,0.019131336,0.141986249,0.406244808,0.005658784,0.266797452,0.34917514,-0.286968623,0.163500069,-0.393674025,0.460754193,3.775530162
24.5,0.284756383591239,0.019131336,0.141986249,0.406244808,-0.398540044,0.266797452,0.34917514,-0.286968623,-0.053343524,-0.016230089,0.220902973,3.775530162
25,0.282792228154325,0.419368488,0.314090793,0.75052007,-0.398540044,0.266797452,0.043685079,-0.286968623,-0.053343524,0.361213846,-0.258799466,4.174571557
25.5,0.283828072717412,0.499415918,-0.202222839,0.75052007,-0.398540044,0.266797452,0.34917514,-0.286968623,-0.270187116,0.361213846,-0.258799466,3.775530162
26,0.283863917280498,0.579463348,-0.202222839,0.75052007,-0.398540044,0.025351794,0.196430109,-0.286968623,-0.270187116,0.361213846,-0.258799466,3.176968069
26.5,0.281899761843585,0.9797005,0.141986249,0.75052007,-0.398540044,-0.216093863,0.50192017,-0.286968623,-0.053343524,0.361213846,-0.258799466,2.578405976
27,0.280935606406671,0.739558209,0.314090793,0.406244808,-0.398540044,-0.216093863,0.34917514,-0.286968623,0.163500069,0.361213846,-0.258799466,1.780323185
27.5,0.279971450969758,0.89965307,0.486195337,0.061969547,-0.398540044,-0.216093863,0.196430109,-0.286968623,0.163500069,-0.016230089,-0.258799466,1.580802488
28,0.282007295532844,0.339321057,0.314090793,-0.282305714,-0.398540044,-0.457539521,0.50192017,-0.286968623,0.163500069,-0.393674025,-0.498650685,0.982240395
28.5,0.276043140095931,0.259273627,0.486195337,-0.282305714,-0.398540044,-0.457539521,0.196430109,-0.286968623,0.163500069,-0.393674025,-0.498650685,0.383678302
29,0.276078984659017,0.099178766,0.486195337,-0.282305714,-0.398540044,-0.216093863,0.807410231,-0.286968623,0.163500069,-0.393674025,-0.498650685,0.383678302
29.5,0.269114829222104,-0.221010955,0.658299881,-0.282305714,-0.398540044,-0.216093863,1.112900292,-0.286968623,-0.053343524,-0.393674025,-0.258799466,0.782719697
30,0.27215067378519,0.019131336,0.314090793,-0.282305714,-0.398540044,-0.216093863,0.960155262,-0.286968623,-0.487030708,-0.393674025,-0.258799466,0.782719697
30.5,0.270186518348277,-0.301058386,0.314090793,-0.282305714,-0.398540044,-0.216093863,1.418390353,-0.286968623,-0.703874301,-0.393674025,-0.258799466,0.782719697
31,0.272222362911363,0.019131336,0.314090793,-0.282305714,-0.398540044,-0.216093863,1.265645322,0.157255252,-0.487030708,-0.393674025,-0.258799466,0.782719697
31.5,0.27525820747445,0.019131336,0.141986249,-0.282305714,-0.398540044,-0.216093863,1.265645322,0.157255252,-0.270187116,-0.393674025,-0.258799466,1.38128179
32,0.280294052037536,0.019131336,-0.030118295,0.061969547,-0.398540044,-0.457539521,0.960155262,0.157255252,-0.270187116,-0.393674025,-0.258799466,1.38128179
32.5,0.285329896600623,0.019131336,-0.374327383,0.061969547,-0.398540044,-0.457539521,0.654665201,0.157255252,-0.053343524,-0.393674025,-0.498650685,1.38128179
33,0.287365741163709,-0.140963525,-0.374327383,0.061969547,0.005658784,-0.216093863,0.654665201,0.157255252,-0.053343524,-0.016230089,-0.498650685,1.780323185
33.5,0.289401585726796,-0.060916094,-0.546431928,0.061969547,0.005658784,-0.216093863,0.196430109,0.157255252,-0.053343524,0.361213846,-0.498650685,1.979843883
34,0.292437430289882,-0.301058386,-0.374327383,0.061969547,0.005658784,-0.216093863,0.196430109,-0.286968623,-0.270187116,0.361213846,-0.498650685,2.179364581
34.5,0.296473274852969,-0.140963525,-0.374327383,0.406244808,0.005658784,-0.216093863,0.34917514,0.157255252,-0.270187116,0.361213846,-0.498650685,1.979843883
35,0.296509119416055,-0.301058386,-0.202222839,0.061969547,0.409857611,-0.216093863,0.043685079,0.157255252,-0.270187116,0.738657782,-0.498650685,1.780323185
35.5,0.296544963979142,-0.221010955,-0.202222839,0.061969547,0.409857611,-0.216093863,0.043685079,0.157255252,-0.487030708,0.738657782,-0.258799466,1.979843883
36,0.297580808542228,-0.221010955,0.658299881,0.061969547,0.005658784,0.025351794,0.654665201,0.157255252,-0.487030708,0.361213846,-0.258799466,1.780323185
36.5,0.295616653105315,-0.140963525,0.658299881,0.061969547,0.005658784,0.266797452,0.960155262,0.157255252,-0.487030708,-0.016230089,-0.258799466,1.38128179
37,0.294652497668401,0.019131336,0.486195337,0.061969547,0.409857611,0.508243109,1.112900292,0.157255252,-0.487030708,-0.016230089,-0.258799466,1.38128179
37.5,0.288688342231488,-0.301058386,0.486195337,-0.282305714,0.409857611,0.508243109,0.960155262,-0.286968623,-0.487030708,-0.016230089,-0.258799466,1.780323185
38,0.286724186794574,-0.060916094,0.314090793,-0.282305714,0.005658784,0.508243109,1.418390353,-0.286968623,-0.487030708,-0.393674025,-0.258799466,2.179364581
38.5,0.282760031357661,-0.140963525,0.141986249,0.061969547,0.005658784,0.508243109,1.112900292,-0.286968623,-0.270187116,-0.393674025,-0.498650685,1.580802488
39,0.280795875920747,0.099178766,-0.718536472,0.061969547,0.005658784,0.025351794,0.807410231,0.157255252,-0.053343524,-0.393674025,-0.498650685,1.38128179
39.5,0.288831720483834,0.259273627,-0.546431928,0.061969547,0.005658784,-0.216093863,0.807410231,0.157255252,0.163500069,-0.393674025,-0.498650685,1.580802488
40,0.29086756504692,0.179226197,-0.374327383,0.061969547,-0.398540044,-0.216093863,0.807410231,0.157255252,0.597187253,-0.393674025,-0.498650685,1.181761092
40.5,0.291903409610007,0.819605639,-0.374327383,0.061969547,-0.398540044,-0.216093863,0.807410231,0.601479127,0.814030846,-0.393674025,-0.498650685,0.583198999
41,0.292939254173093,0.819605639,-0.374327383,0.406244808,-0.398540044,-0.216093863,0.50192017,0.601479127,0.814030846,-0.393674025,-0.498650685,0.782719697
41.5,0.29297509873618,0.89965307,-0.374327383,0.061969547,-0.398540044,-0.216093863,0.50192017,0.601479127,0.814030846,-0.393674025,-0.498650685,0.782719697
42,0.290010943299266,0.819605639,-0.374327383,0.061969547,-0.398540044,0.025351794,0.34917514,0.157255252,0.597187253,-0.393674025,-0.258799466,0.982240395
42.5,0.288046787862353,0.739558209,-0.374327383,0.061969547,-0.398540044,0.025351794,-0.109059952,0.157255252,0.380343661,-0.393674025,-0.018948246,0.982240395
43,0.292082632425439,0.9797005,-0.546431928,0.061969547,-0.398540044,0.025351794,-0.414550013,0.157255252,-0.053343524,-0.393674025,0.460754193,1.181761092
43.5,0.298118476988526,0.739558209,-0.202222839,0.406244808,0.409857611,0.266797452,-0.109059952,-0.286968623,-0.053343524,-0.393674025,0.460754193,1.580802488
44,0.296154321551612,0.419368488,-0.202222839,0.061969547,0.409857611,0.508243109,0.043685079,-0.286968623,0.380343661,-0.393674025,0.700605412,1.181761092
44.5,0.298190166114699,0.659510779,0.141986249,0.061969547,0.409857611,0.991134424,0.043685079,-0.286968623,0.163500069,-0.393674025,0.700605412,1.181761092
45,0.296226010677785,0.89965307,0.141986249,0.061969547,0.409857611,0.991134424,0.34917514,-0.286968623,0.163500069,0.361213846,0.460754193,1.181761092
45.5,0.297261855240872,0.739558209,0.141986249,0.061969547,0.409857611,1.232580082,0.34917514,-0.286968623,0.597187253,0.361213846,0.220902973,1.181761092
46,0.293297699803958,0.579463348,0.141986249,0.061969547,0.409857611,0.991134424,0.50192017,-0.286968623,0.597187253,0.361213846,-0.258799466,0.982240395
46.5,0.288333544367045,0.579463348,-0.202222839,-0.282305714,-0.398540044,0.749688767,0.34917514,-0.286968623,0.380343661,0.361213846,-0.258799466,0.982240395
47,0.288369388930131,0.819605639,-0.030118295,-0.282305714,0.005658784,0.749688767,0.34917514,-0.286968623,-0.053343524,0.361213846,-0.498650685,1.181761092
47.5,0.288405233493218,0.819605639,-0.374327383,-0.282305714,0.409857611,0.749688767,0.50192017,-0.286968623,-0.053343524,0.361213846,-0.258799466,2.179364581
48,0.288441078056304,0.259273627,-0.202222839,-0.282305714,0.409857611,0.749688767,0.043685079,-0.286968623,-0.053343524,-0.393674025,-0.258799466,1.780323185
48.5,0.294476922619391,0.259273627,-0.374327383,-0.282305714,0.409857611,0.749688767,0.043685079,-0.286968623,0.163500069,-0.393674025,-0.258799466,1.580802488
49,0.295512767182477,0.339321057,-0.202222839,-0.282305714,0.814056438,0.749688767,-0.109059952,-0.286968623,0.380343661,-0.393674025,-0.258799466,1.979843883
49.5,0.297548611745564,0.179226197,-0.202222839,-0.282305714,0.814056438,0.991134424,-0.109059952,0.157255252,0.163500069,-0.393674025,-0.258799466,1.580802488
50,0.29758445630865,0.419368488,-0.374327383,-0.282305714,0.409857611,0.749688767,-0.109059952,0.157255252,0.163500069,-0.393674025,-0.258799466,1.38128179
50.5,0.296620300871737,-0.140963525,-0.202222839,-0.282305714,0.005658784,0.266797452,0.196430109,0.601479127,0.163500069,-0.393674025,-0.258799466,0.383678302
51,0.295656145434823,0.099178766,-0.374327383,-0.282305714,0.005658784,0.025351794,0.196430109,0.601479127,0.163500069,-0.016230089,-0.258799466,0.383678302
51.5,0.28969198999791,0.339321057,-0.202222839,-0.282305714,0.005658784,-0.216093863,0.196430109,0.601479127,-0.487030708,-0.016230089,-0.258799466,0.383678302
52,0.284727834560996,0.259273627,-0.374327383,-0.282305714,0.005658784,-0.216093863,0.34917514,1.045703002,-0.703874301,-0.016230089,-0.258799466,0.184157604
52.5,0.284763679124083,0.259273627,-0.202222839,-0.282305714,0.005658784,-0.457539521,0.50192017,0.601479127,-0.270187116,0.361213846,-0.258799466,-0.015363094
53,0.277799523687169,0.179226197,-0.030118295,-0.282305714,0.005658784,-0.457539521,0.196430109,0.601479127,-0.270187116,0.361213846,-0.258799466,0.184157604
53.5,0.274835368250256,0.339321057,-0.202222839,-0.282305714,0.005658784,-0.457539521,-0.109059952,0.601479127,-0.270187116,0.738657782,-0.498650685,0.184157604
54,0.271871212813342,0.339321057,-0.202222839,-0.282305714,0.005658784,-0.457539521,0.34917514,0.601479127,-0.270187116,0.738657782,-0.498650685,0.583198999
54.5,0.273907057376429,0.259273627,-0.030118295,-0.282305714,0.814056438,-0.216093863,0.50192017,0.601479127,-0.270187116,0.738657782,-0.018948246,0.782719697
55,0.278942901939515,0.339321057,0.141986249,0.061969547,0.409857611,0.025351794,0.34917514,0.157255252,-0.270187116,1.116101717,0.220902973,0.982240395
55.5,0.280978746502602,0.259273627,-0.030118295,0.061969547,0.409857611,0.025351794,0.196430109,0.601479127,-0.703874301,1.116101717,0.220902973,0.982240395
56,0.282014591065688,0.019131336,0.141986249,0.061969547,0.409857611,0.025351794,0.50192017,0.601479127,-0.703874301,1.116101717,0.220902973,0.782719697
56.5,0.283050435628775,0.099178766,0.314090793,0.061969547,0.814056438,0.508243109,1.112900292,0.157255252,-0.703874301,0.738657782,0.220902973,0.982240395
57,0.284086280191861,-0.060916094,0.486195337,0.061969547,0.814056438,1.232580082,0.960155262,0.601479127,-0.703874301,0.361213846,0.460754193,0.583198999
57.5,0.284122124754948,-0.381105816,0.141986249,0.406244808,0.005658784,0.991134424,0.807410231,0.601479127,-0.703874301,0.361213846,-0.018948246,0.383678302
58,0.286157969318034,-0.381105816,-0.030118295,0.061969547,0.005658784,0.749688767,0.807410231,0.601479127,-0.487030708,-0.016230089,-0.018948246,0.184157604
58.5,0.285193813881121,-0.221010955,-0.030118295,0.061969547,0.005658784,0.749688767,0.807410231,0.157255252,-0.487030708,-0.393674025,-0.018948246,0.583198999
59,0.286229658444207,-0.140963525,-0.374327383,0.406244808,0.409857611,0.749688767,0.654665201,0.157255252,-0.270187116,-0.016230089,0.220902973,0.583198999
59.5,0.287265503007294,0.019131336,-0.374327383,0.406244808,0.005658784,0.266797452,0.043685079,0.157255252,-0.270187116,-0.016230089,0.220902973,0.383678302
60,0.28530134757038,0.019131336,-0.202222839,0.406244808,0.814056438,-0.457539521,0.043685079,-0.286968623,-0.270187116,0.361213846,0.220902973,0.583198999
60.5,0.289337192133467,0.259273627,-0.030118295,0.061969547,0.814056438,-0.457539521,0.34917514,-0.286968623,-0.053343524,0.361213846,0.220902973,0.583198999
61,0.290373036696553,-0.060916094,0.141986249,0.061969547,0.814056438,-0.457539521,0.34917514,-0.286968623,0.163500069,0.361213846,-0.018948246,0.383678302
61.5,0.29140888125964,-0.221010955,0.141986249,0.406244808,0.814056438,-0.216093863,0.50192017,-0.286968623,0.163500069,0.361213846,0.460754193,-0.015363094
62,0.288444725822726,0.099178766,0.141986249,0.061969547,0.409857611,0.266797452,0.807410231,-0.286968623,-0.053343524,-0.016230089,0.460754193,-0.015363094
62.5,0.293480570385813,-0.221010955,0.314090793,0.061969547,0.814056438,0.508243109,0.960155262,-0.286968623,-0.053343524,-0.016230089,0.460754193,0.782719697
63,0.289516414948899,-0.140963525,0.141986249,0.061969547,0.005658784,0.508243109,1.112900292,-0.286968623,-0.053343524,-0.016230089,0.460754193,1.181761092
63.5,0.292552259511986,-0.381105816,-0.030118295,0.061969547,0.005658784,0.508243109,0.807410231,-0.286968623,-0.053343524,-0.016230089,0.460754193,1.580802488
64,0.295588104075072,-0.221010955,-0.030118295,0.061969547,0.409857611,0.508243109,0.960155262,-0.286968623,-0.270187116,-0.016230089,0.460754193,1.979843883
64.5,0.297623948638159,-0.060916094,0.314090793,-0.282305714,0.409857611,0.266797452,0.807410231,-0.286968623,-0.270187116,0.361213846,0.220902973,2.578405976
65,0.301659793201245,-0.381105816,0.658299881,0.406244808,0.409857611,0.025351794,0.807410231,-0.286968623,-0.053343524,0.361213846,0.460754193,2.777926674
65.5,0.299695637764332,-0.221010955,0.486195337,0.406244808,0.814056438,-0.216093863,0.654665201,-0.286968623,-0.053343524,0.738657782,0.700605412,1.979843883
66,0.303731482327418,-0.301058386,0.658299881,0.406244808,0.814056438,0.025351794,0.196430109,-0.286968623,0.163500069,0.361213846,0.460754193,1.580802488
66.5,0.305767326890505,-0.060916094,0.830404425,0.406244808,0.814056438,0.025351794,0.34917514,0.157255252,0.163500069,0.361213846,0.460754193,1.38128179
67,0.306803171453591,-0.060916094,1.002508969,0.75052007,0.409857611,0.025351794,0.50192017,0.157255252,-0.053343524,0.361213846,0.460754193,0.982240395
67.5,0.300839016016678,-0.060916094,0.830404425,0.75052007,0.409857611,0.025351794,0.807410231,0.157255252,-0.053343524,-0.016230089,0.220902973,0.383678302
68,0.297874860579764,-0.140963525,0.486195337,0.061969547,0.409857611,-0.216093863,0.50192017,0.157255252,-0.270187116,-0.016230089,-0.258799466,-0.015363094
68.5,0.299910705142851,-0.060916094,0.486195337,0.061969547,-0.398540044,-0.216093863,0.34917514,0.157255252,-0.270187116,-0.393674025,-0.498650685,0.184157604
69,0.291946549705937,0.099178766,0.141986249,0.061969547,-0.398540044,-0.457539521,0.50192017,0.157255252,-0.487030708,-0.393674025,-0.498650685,-0.015363094
69.5,0.297982394269024,0.179226197,0.314090793,0.061969547,-0.398540044,-0.457539521,0.50192017,0.601479127,-0.270187116,-0.016230089,-0.498650685,-0.214883791
70,0.29501823883211,0.019131336,-0.030118295,-0.282305714,-0.398540044,-0.457539521,0.34917514,0.601479127,-0.270187116,-0.016230089,-0.018948246,-0.015363094
70.5,0.295054083395197,-0.221010955,-0.202222839,-0.282305714,-0.398540044,-0.457539521,0.043685079,0.601479127,-0.053343524,-0.016230089,-0.018948246,0.184157604
71,0.295089927958283,-0.301058386,-0.202222839,-0.282305714,-0.398540044,-0.457539521,-0.109059952,0.601479127,-0.053343524,-0.016230089,-0.018948246,0.184157604
71.5,0.29412577252137,-0.381105816,-0.374327383,0.061969547,0.005658784,-0.457539521,0.043685079,0.601479127,-0.053343524,-0.016230089,-0.018948246,0.184157604
72,0.293161617084456,-0.541200677,-0.030118295,0.061969547,0.005658784,-0.457539521,0.043685079,0.601479127,-0.053343524,-0.016230089,-0.018948246,0.383678302
72.5,0.296197461647543,-0.461153246,-0.202222839,0.061969547,0.409857611,-0.457539521,0.043685079,-0.286968623,-0.487030708,0.361213846,0.220902973,0.583198999
73,0.296233306210629,0.179226197,-0.030118295,0.406244808,0.409857611,-0.457539521,0.043685079,-0.286968623,-0.487030708,1.116101717,-0.258799466,0.583198999
73.5,0.298269150773716,0.099178766,0.141986249,0.406244808,0.814056438,-0.216093863,0.043685079,-0.286968623,-0.270187116,1.116101717,-0.258799466,0.383678302
74,0.300304995336802,0.739558209,0.486195337,0.406244808,0.814056438,0.266797452,0.196430109,-0.286968623,-0.270187116,1.493545652,-0.258799466,0.583198999
74.5,0.304340839899889,1.05974793,1.002508969,0.061969547,0.814056438,0.749688767,0.50192017,0.157255252,0.163500069,1.493545652,0.220902973,0.982240395
75,0.301376684462975,1.620079943,0.830404425,0.061969547,0.814056438,0.749688767,0.50192017,0.157255252,0.380343661,1.493545652,0.220902973,0.982240395
75.5,0.307412529026062,1.780174804,1.002508969,0.061969547,0.409857611,0.749688767,0.654665201,0.157255252,0.597187253,1.493545652,-0.018948246,0.982240395
76,0.304448373589148,1.379937652,1.002508969,-0.282305714,0.814056438,0.991134424,0.50192017,0.157255252,0.597187253,1.116101717,-0.018948246,0.782719697
76.5,0.303484218152235,1.700127373,1.002508969,-0.282305714,0.814056438,0.749688767,0.34917514,0.157255252,0.163500069,1.116101717,-0.018948246,0.782719697
77,0.304520062715321,1.219842791,0.658299881,-0.282305714,0.814056438,0.266797452,0.34917514,0.157255252,0.380343661,1.116101717,-0.018948246,0.583198999
77.5,0.302555907278408,0.89965307,0.141986249,-0.282305714,0.814056438,-0.216093863,0.043685079,-0.286968623,0.163500069,1.116101717,-0.498650685,-0.015363094
78,0.309591751841494,0.579463348,0.141986249,-0.282305714,0.814056438,-0.216093863,0.34917514,0.157255252,-0.053343524,1.116101717,-0.498650685,-0.214883791
78.5,0.306627596404581,0.099178766,-0.030118295,-0.282305714,0.814056438,0.025351794,0.34917514,0.157255252,-0.270187116,0.361213846,-0.498650685,-0.414404489
79,0.308663440967667,0.019131336,-0.202222839,-0.282305714,0.409857611,0.508243109,0.50192017,0.157255252,-0.270187116,-0.016230089,-0.258799466,-0.414404489
79.5,0.308699285530754,-0.381105816,-0.374327383,-0.282305714,0.005658784,0.508243109,0.807410231,0.157255252,-0.270187116,-0.016230089,-0.018948246,-0.214883791
80,0.30873513009384,-0.221010955,-0.374327383,-0.282305714,0.005658784,0.749688767,0.807410231,0.157255252,-0.487030708,-0.016230089,0.220902973,-0.214883791
80.5,0.306770974656927,-0.221010955,-0.374327383,-0.282305714,-0.398540044,0.749688767,0.654665201,0.157255252,-0.703874301,-0.016230089,0.220902973,-0.214883791
81,0.306806819220013,-0.221010955,-0.546431928,-0.282305714,-0.398540044,0.749688767,0.196430109,-0.286968623,-0.703874301,-0.016230089,0.220902973,-0.214883791
81.5,0.3028426637831,0.019131336,-0.718536472,-0.282305714,-0.398540044,0.508243109,-0.109059952,-0.286968623,-0.703874301,-0.016230089,0.220902973,-0.214883791
82,0.302878508346186,0.259273627,-0.546431928,-0.282305714,-0.398540044,-0.216093863,-0.261804982,0.157255252,-0.703874301,-0.016230089,-0.018948246,-0.214883791
82.5,0.300914352909273,0.819605639,-0.202222839,-0.282305714,-0.398540044,0.266797452,-0.261804982,0.157255252,-0.703874301,-0.016230089,-0.018948246,-0.414404489
83,0.298950197472359,0.819605639,-0.202222839,-0.282305714,-0.398540044,0.025351794,-0.261804982,0.157255252,-0.703874301,-0.393674025,-0.258799466,-0.414404489
83.5,0.295986042035446,1.05974793,-0.030118295,-0.282305714,-0.398540044,0.266797452,0.043685079,0.601479127,-0.703874301,-0.393674025,-0.018948246,-0.414404489
84,0.295021886598532,1.05974793,-0.030118295,-0.282305714,-0.398540044,0.266797452,0.50192017,1.045703002,-0.487030708,-0.393674025,0.220902973,-0.414404489
84.5,0.299057731161619,0.89965307,-0.030118295,-0.282305714,-0.398540044,0.266797452,0.807410231,1.045703002,-0.270187116,-0.393674025,0.220902973,-0.214883791
85,0.293093575724705,0.579463348,-0.202222839,-0.282305714,-0.398540044,0.266797452,0.960155262,0.601479127,-0.053343524,-0.393674025,0.220902973,-0.214883791
