0,0.26,-0.268704319,-0.497488939,-0.390193859,0.121239039,-0.141730041,1.035259988,-0.159979262,-0.465993064,-0.234315344,-0.177903638,-0.437378222,-0.238395199
0.5,0.256971166743866,0.509396991,-0.448144668,-0.474178761,0.084003462,-0.092035076,1.035259988,-0.159979262,-0.361322564,-0.004819415,-0.37443881,-0.437378222,-0.238395199
1,0.252942333487732,0.353776729,0.292019395,-0.524569703,0.061662116,-0.062218097,0.733361571,-0.159979262,-0.047311066,0.132878143,-0.586696796,0.38592196,-0.238395199
1.5,0.259913500231597,0.250029887,0.193330853,-0.390193859,0.046767885,0.05704982,0.783677974,-0.159979262,0.057359434,-0.004819415,-0.570973982,0.248705263,-0.238395199
2,0.266884666975463,0.250029887,0.390707937,-0.390193859,0.046767885,0.05704982,0.53209596,-0.159979262,0.266700433,0.224676515,-0.099289569,0.591747006,-0.238395199
2.5,0.260855833719329,0.250029887,0.193330853,-0.558163664,-0.027703269,0.156439751,0.53209596,-0.159979262,0.057359434,0.454172445,-0.177903638,0.591747006,-0.238395199
3,0.257827000463195,0.250029887,0.094642311,-0.558163664,-0.027703269,0.156439751,0.280513946,-0.159979262,0.057359434,0.224676515,-0.177903638,0.591747006,-0.238395199
3.5,0.260798167207061,-0.268704319,-0.102734772,-0.390193859,-0.027703269,0.255829681,0.280513946,-0.159979262,0.057359434,0.224676515,-0.177903638,0.591747006,-0.238395199
4,0.272769333950926,-0.268704319,-0.497488939,-0.222224053,-0.027703269,0.355219612,0.280513946,-0.159979262,-0.361322564,-0.004819415,-0.099289569,0.248705263,-0.238395199
4.5,0.258740500694792,-0.268704319,-0.694866022,-0.222224053,-0.027703269,0.05704982,0.028931932,-0.159979262,-0.675334063,0.224676515,-0.335131776,0.248705263,-0.238395199
5,0.257711667438658,-0.268704319,-0.892243105,-0.054254247,-0.027703269,0.05704982,0.028931932,-0.159979262,-0.780004563,-0.004819415,-0.72820212,-0.094336479,-0.238395199
5.5,0.255682834182524,-0.268704319,-0.59617748,0.113715558,-0.027703269,-0.340509902,-0.222650082,-0.159979262,-0.884675062,-0.004819415,-0.72820212,-0.094336479,-0.238395199
6,0.253654000926389,-0.268704319,-0.102734772,0.281685364,-0.027703269,0.05704982,-0.222650082,-0.159979262,-0.570663564,-0.004819415,-0.177903638,-0.094336479,-0.238395199
6.5,0.252625167670255,0.250029887,-0.00404623,0.44965517,-0.027703269,0.156439751,0.280513946,-0.159979262,-0.570663564,0.224676515,-0.256517707,0.591747006,-0.238395199
7,0.253596334414121,0.250029887,0.193330853,0.44965517,-0.027703269,0.653389404,0.280513946,-0.159979262,0.057359434,0.224676515,-0.0206755,0.248705263,-0.238395199
7.5,0.250567501157987,1.2874983,0.785462103,0.617624976,-0.027703269,0.852169265,0.280513946,-0.159979262,0.266700433,0.224676515,0.372394844,0.591747006,-0.238395199
8,0.249538667901853,1.2874983,0.884150645,0.617624976,-0.027703269,0.951559195,0.280513946,-0.159979262,0.371370932,0.224676515,0.451008913,0.591747006,-0.238395199
8.5,0.253509834645719,1.2874983,0.58808502,0.617624976,-0.027703269,1.150339057,0.53209596,-0.159979262,0.580711932,0.454172445,0.372394844,0.591747006,-0.238395199
9,0.247481001389584,1.2874983,0.292019395,0.617624976,-0.027703269,0.852169265,0.53209596,-0.159979262,0.371370932,0.683668375,-0.256517707,0.591747006,-0.238395199
9.5,0.24845216813345,0.768764094,0.390707937,0.281685364,-0.027703269,0.852169265,-0.222650082,-0.159979262,0.266700433,0.224676515,-0.0206755,-0.094336479,-0.238395199
10,0.250423334877316,0.768764094,-0.102734772,0.281685364,-0.027703269,0.05704982,0.028931932,-0.159979262,-0.151981565,0.454172445,-0.335131776,-0.094336479,-0.238395199
10.5,0.247394501621182,-0.268704319,-0.497488939,-0.054254247,-0.027703269,-0.04234011,0.028931932,-0.159979262,-0.361322564,0.224676515,-0.649588051,-0.437378222,-0.238395199
11,0.249365668365047,-0.268704319,-0.201423314,0.113715558,-0.027703269,-0.04234011,0.028931932,-0.159979262,-0.570663564,0.224676515,-0.256517707,-0.437378222,-0.238395199
11.5,0.249336835108913,-0.268704319,-0.102734772,0.113715558,-0.027703269,-0.241119972,-0.222650082,-0.159979262,-0.884675062,-0.234315344,-0.570973982,-0.437378222,-0.238395199
12,0.247308001852779,0.250029887,-0.102734772,-0.054254247,-0.027703269,-0.439899833,0.028931932,-0.159979262,-0.989345562,-0.463811274,-0.177903638,-0.437378222,-0.238395199
12.5,0.246279168596645,0.250029887,-0.00404623,0.44965517,-0.027703269,-0.738069624,0.280513946,-0.159979262,-0.884675062,-0.234315344,-0.256517707,-0.437378222,-0.238395199
13,0.246250335340511,0.768764094,0.193330853,0.953564587,0.046767885,-0.241119972,0.53209596,-0.159979262,-0.675334063,-0.463811274,0.372394844,-0.437378222,-0.238395199
13.5,0.252221502084376,1.2874983,0.390707937,0.953564587,0.046767885,-0.141730041,1.79000603,-0.159979262,0.162029933,-0.234315344,0.68685112,-0.437378222,-0.238395199
14,0.250192668828242,1.806232506,0.094642311,0.785594781,0.046767885,-0.04234011,2.293170058,-0.159979262,0.580711932,-0.004819415,0.372394844,-0.094336479,-0.238395199
14.5,0.251163835572108,1.806232506,0.193330853,0.953564587,0.046767885,0.355219612,2.293170058,-0.159979262,0.99939393,0.224676515,0.844079257,-0.094336479,-0.238395199
15,0.256135002315974,1.2874983,0.292019395,0.953564587,0.046767885,0.852169265,2.041588044,0.42176351,0.99939393,0.224676515,1.001307395,-0.094336479,-0.238395199
15.5,0.25710616905984,1.2874983,0.193330853,0.44965517,0.046767885,0.752779334,1.79000603,0.42176351,0.99939393,-0.004819415,1.079921464,-0.094336479,-0.238395199
16,0.261077335803705,0.768764094,-0.102734772,-0.222224053,-0.027703269,0.653389404,1.286842002,0.42176351,0.790052931,-0.004819415,0.765465189,-0.094336479,-0.238395199
16.5,0.263048502547571,0.250029887,-0.497488939,0.113715558,-0.027703269,0.752779334,0.028931932,0.42176351,0.162029933,-0.004819415,0.529622982,-0.094336479,-0.238395199
17,0.265019669291437,-0.268704319,-0.102734772,0.113715558,-0.027703269,0.752779334,-0.474232097,0.42176351,-0.151981565,-0.004819415,0.922693326,-0.437378222,-0.238395199
17.5,0.263990836035303,0.250029887,-0.201423314,0.113715558,-0.027703269,0.653389404,-0.222650082,0.42176351,-0.570663564,0.224676515,0.68685112,-0.437378222,-0.238395199
18,0.266962002779169,0.250029887,-0.201423314,0.113715558,-0.027703269,0.156439751,0.280513946,-0.159979262,-0.465993064,0.454172445,0.372394844,-0.437378222,-0.238395199
18.5,0.263933169523034,0.250029887,-0.201423314,0.44965517,-0.027703269,0.553999473,0.783677974,-0.159979262,-0.465993064,0.683668375,0.529622982,-0.437378222,-0.238395199
19,0.2679043362669,0.250029887,-0.102734772,0.44965517,-0.027703269,0.156439751,0.783677974,-0.159979262,-0.675334063,0.913164305,0.293780775,-0.437378222,-0.238395199
19.5,0.268875503010766,0.250029887,-0.00404623,0.113715558,-0.027703269,0.05704982,0.783677974,-0.159979262,-0.780004563,0.683668375,0.215166706,-0.437378222,-0.238395199
20,0.265846669754632,0.768764094,0.193330853,0.113715558,-0.027703269,0.355219612,1.035259988,0.42176351,-0.570663564,0.454172445,-0.177903638,-0.437378222,-0.238395199
20.5,0.267817836498498,0.768764094,0.094642311,-0.222224053,-0.027703269,0.05704982,0.783677974,0.42176351,-0.256652065,-0.004819415,-0.413745844,-0.437378222,-0.238395199
21,0.266789003242363,0.768764094,-0.201423314,-0.222224053,-0.027703269,0.156439751,0.280513946,0.42176351,-0.151981565,-0.004819415,-0.492359913,-0.437378222,-0.238395199
21.5,0.268760169986229,0.768764094,-0.201423314,-0.558163664,-0.027703269,-0.241119972,-0.222650082,0.42176351,-0.256652065,-0.234315344,-0.964044326,-0.437378222,-0.238395199
22,0.270731336730095,1.2874983,-0.102734772,-0.222224053,-0.027703269,0.156439751,0.280513946,0.42176351,0.162029933,-0.463811274,-0.885430258,-0.437378222,-0.238395199
22.5,0.269702503473961,1.2874983,0.094642311,0.113715558,-0.027703269,0.05704982,0.280513946,0.42176351,0.685382431,-0.463811274,-0.256517707,-0.437378222,-0.238395199
23,0.259673670217827,0.768764094,-0.102734772,0.281685364,-0.027703269,0.156439751,0.280513946,-0.159979262,0.685382431,-0.004819415,-0.0206755,-0.094336479,-0.238395199
23.5,0.266644836961692,0.250029887,-0.102734772,0.617624976,-0.027703269,0.255829681,0.280513946,0.42176351,0.580711932,0.454172445,0.057938569,-0.094336479,-0.238395199
24,0.260616003705558,0.250029887,-0.102734772,0.953564587,-0.027703269,0.355219612,0.280513946,0.42176351,0.685382431,0.683668375,0.293780775,-0.094336479,-0.238395199
24.5,0.259587170449424,0.250029887,-0.00404623,1.121534393,-0.027703269,0.852169265,0.53209596,0.42176351,0.89472343,1.142660235,0.765465189,-0.094336479,-0.238395199
