0,0.389,0.255894878,-0.816076082,-0.673204923,-1.169024707,-0.924850584,-0.601742265,0.172728049,0.676629535,-0.149898451,-0.269385351,-0.395217405,0.005685018,-0.847187457,0.042933561,-0.438770183,0.280571713,-1.199730388,-0.612513547,-0.75745917
0.5,0.394015792722773,0.722430662,-0.396222152,-0.303891878,-1.057142039,-0.924850584,-0.434661253,0.007279726,0.425840233,-0.149898451,-0.269385351,-0.395217405,0.112949499,-0.459281112,0.70285267,-0.438770183,-0.110378189,-1.199730388,-0.612513547,-0.75745917
1,0.417031585445545,0.582469927,-0.576159551,-0.335547282,-0.811000168,-0.924850584,-0.234164039,-0.091989267,0.275366653,0.031613296,-0.269385351,-0.395217405,-0.080126568,-0.226537305,0.539813831,-0.438770183,-0.18856817,-1.111568939,0.03308703,-0.75745917
1.5,0.423047378168318,0.605796716,-0.336243019,-0.356650884,-0.646905588,-1.02384979,-0.434661253,0.172728049,0.676629535,0.001361338,-0.269385351,-0.395217405,-0.101579464,-0.011696868,0.508758814,-0.438770183,0.019938445,-0.979326765,-0.074513067,-0.75745917
2,0.427063170891091,0.955698555,0.143590044,0.223698188,-0.199374915,-0.924850584,0.066581783,0.172728049,0.676629535,0.001361338,-0.269385351,-0.395217405,0.434742945,0.286692628,0.586396357,-0.080590442,0.150255079,-0.39158377,-0.074513067,-0.323633758
2.5,0.429078963613864,1.188966447,0.023631778,0.065421168,-0.348551806,-0.825851378,0.484284314,-0.158168596,0.676629535,-0.149898451,-0.269385351,-0.395217405,0.434742945,0.047981031,0.120571103,-0.080590442,-0.110378189,-0.39158377,0.194487174,-0.323633758
3,0.422094756336636,0.955698555,0.023631778,-0.251132871,-0.27396336,-0.924850584,0.317203302,-0.158168596,0.175050932,-0.30115824,-0.269385351,-0.395217405,0.434742945,-0.071374767,0.431121272,-0.080590442,-0.240694823,-0.39158377,0.463487414,-0.323633758
3.5,0.414110549059409,0.722430662,0.023631778,-0.462168897,-0.199374915,-0.627852966,0.233662796,-0.158168596,0.175050932,-0.30115824,-0.269385351,-0.395217405,0.327478463,-0.190730566,-0.034703981,-0.080590442,0.019938445,0.196159225,0.463487414,-0.106721051
4,0.424126341782182,0.839064609,0.383506576,-0.409409891,-0.050198024,-0.429854553,0.233662796,-0.158168596,0.676629535,-0.603677817,-0.269385351,-0.395217405,0.863800872,-0.190730566,0.042933561,-0.080590442,0.019938445,0.269627099,0.194487174,0.327104361
4.5,0.412142134504955,0.955698555,0.623423107,-0.409409891,-0.050198024,-0.231856141,0.56782482,-0.489065241,0.175050932,-0.754937606,-0.269385351,-0.395217405,0.863800872,-0.369764264,-0.189979066,-0.080590442,0.019938445,0.636966471,0.732487654,0.544017067
5,0.401157927227727,0.955698555,0.26354831,-0.673204923,-0.050198024,-0.033857729,0.233662796,-0.489065241,0.175050932,-0.603677817,-0.269385351,-0.395217405,0.863800872,-0.310086364,0.120571103,-0.438770183,0.150255079,0.269627099,0.732487654,0.110191655
5.5,0.4031737199505,0.839064609,0.383506576,-0.620445917,0.322744204,-0.033857729,-0.100499229,-0.489065241,0.175050932,-0.30115824,-0.269385351,-0.395217405,0.75653639,0.167336829,0.508758814,-0.438770183,0.280571713,0.416562848,0.463487414,0.110191655
6,0.405189512673273,0.48916277,0.503464842,-0.462168897,0.248155758,0.065141478,-0.016958723,-0.489065241,0.175050932,0.001361338,-0.269385351,-0.395217405,0.542007427,0.525404225,0.35348373,-0.438770183,0.280571713,0.636966471,0.732487654,0.110191655
6.5,0.406205305396045,0.372528824,0.26354831,-0.303891878,0.098978867,-0.132856935,0.150122289,-0.489065241,0.175050932,0.303880916,-0.269385351,-0.395217405,0.542007427,0.406048426,0.198208645,-0.438770183,0.80183825,0.563498596,1.001487895,0.110191655
7,0.412221098118818,0.255894878,0.383506576,-0.040096845,0.024390422,0.065141478,0.233662796,-0.489065241,-0.32652767,0.757660282,-0.269385351,-0.395217405,0.327478463,0.525404225,0.198208645,-0.438770183,1.062471518,0.343094973,0.732487654,-0.323633758
7.5,0.413236890841591,-0.210640907,-0.096326487,-0.145614858,0.248155758,0.26313989,-0.016958723,-0.489065241,-0.32652767,0.757660282,-0.269385351,-0.395217405,0.220213981,0.346370527,0.275846188,-0.438770183,1.062471518,0.196159225,0.463487414,-0.323633758
8,0.412252683564364,-0.327274853,-0.096326487,0.329216201,0.322744204,0.065141478,0.317203302,0.172728049,-0.32652767,0.606400493,-0.269385351,-0.395217405,0.005685018,0.465726326,0.198208645,-0.438770183,1.192788152,0.196159225,0.463487414,-0.106721051
8.5,0.411268476287136,-0.210640907,-0.096326487,0.170939181,0.322744204,0.065141478,0.484284314,0.172728049,-0.32652767,0.303880916,-0.269385351,-0.395217405,-0.101579464,-0.011696868,-0.267616608,-0.438770183,0.932154884,0.269627099,0.732487654,0.110191655
9,0.407284269009909,0.022626986,-0.096326487,0.223698188,0.471921095,-0.033857729,0.400743808,0.172728049,-0.32652767,0.001361338,-0.269385351,-0.395217405,0.005685018,-0.369764264,-0.500529235,-0.080590442,0.932154884,0.269627099,0.463487414,0.110191655
9.5,0.416300061732682,0.139260932,-0.216284753,0.329216201,0.844863323,-0.033857729,0.317203302,0.172728049,-0.32652767,-0.149898451,-0.269385351,-0.395217405,0.005685018,-0.369764264,-0.34525415,0.2775893,0.150255079,-0.097712273,0.194487174,-0.106721051
10,0.405315854455455,0.022626986,-0.336243019,0.065421168,0.546509541,-0.330855347,0.150122289,0.172728049,-0.32652767,-0.603677817,-0.269385351,-0.395217405,-0.101579464,-0.548797961,-0.34525415,0.2775893,-0.110378189,0.269627099,0.463487414,0.110191655
10.5,0.403331647178227,0.372528824,-0.216284753,0.329216201,0.322744204,-0.627852966,0.734905832,0.172728049,-0.32652767,-0.603677817,-0.269385351,-0.395217405,-0.208843946,-0.548797961,-0.422891693,0.2775893,0.019938445,0.049223476,0.732487654,-0.106721051
11,0.398347439901,0.255894878,-0.216284753,-0.356650884,0.098978867,-0.528853759,0.56782482,-0.489065241,-0.32652767,-0.452418028,-0.269385351,-0.395217405,-0.208843946,-0.847187457,-0.578166777,0.2775893,-0.240694823,0.12269135,1.001487895,0.110191655
11.5,0.404363232623773,-0.210640907,-0.216284753,-0.251132871,0.173567313,-0.627852966,0.400743808,-0.158168596,-0.32652767,-0.149898451,-0.269385351,-0.395217405,-0.101579464,-0.727831659,-0.422891693,0.993948783,-0.110378189,0.196159225,0.732487654,-0.106721051
12,0.397379025346545,-0.210640907,-0.456201285,-0.356650884,0.173567313,-0.627852966,0.400743808,0.503624693,-0.32652767,0.001361338,-0.269385351,0.01862281,-0.208843946,-0.60847586,-0.500529235,1.352128524,0.019938445,0.049223476,0.732487654,-0.106721051
12.5,0.412394818069318,-0.560542745,0.143590044,-0.56768691,-0.124786469,-0.330855347,0.233662796,0.503624693,-0.32652767,-0.149898451,-0.269385351,0.01862281,0.005685018,-0.310086364,-0.65580432,0.993948783,0.410888347,0.049223476,0.732487654,-0.106721051
13,0.399410610792091,-0.443908799,0.023631778,-0.778722936,0.173567313,-0.528853759,-0.016958723,0.834521338,-0.32652767,0.152621127,-0.269385351,0.01862281,0.112949499,-0.489120062,-0.966354489,0.993948783,0.541204981,-0.097712273,0.463487414,-0.323633758
13.5,0.411426403514864,-0.560542745,-0.096326487,-0.936999956,-0.124786469,-0.528853759,-0.351120747,0.834521338,-0.32652767,0.606400493,-0.269385351,0.01862281,0.112949499,-0.548797961,-1.043992031,0.993948783,0.019938445,-0.171180147,0.194487174,-0.323633758
14,0.408442196237636,-0.560542745,-0.216284753,-0.56768691,0.173567313,-0.528853759,-0.351120747,0.834521338,-0.32652767,0.455140705,-0.269385351,0.01862281,-0.101579464,-0.429442163,-0.888716946,0.993948783,0.280571713,0.12269135,0.194487174,-0.540546464
14.5,0.411457988960409,-0.443908799,-0.336243019,-0.356650884,-0.27396336,-0.528853759,-0.685282772,0.834521338,-0.32652767,0.455140705,-0.269385351,0.01862281,-0.316108428,-0.369764264,-1.043992031,0.2775893,0.410888347,-0.171180147,0.463487414,-0.540546464
15,0.403473781683182,-0.560542745,-0.216284753,-0.145614858,-0.348551806,-0.726852172,-0.518201759,0.172728049,-0.32652767,0.152621127,-0.269385351,-0.395217405,-0.101579464,-0.369764264,-1.043992031,-0.438770183,0.019938445,-0.024244399,0.194487174,-0.540546464
15.5,0.397489574405954,-0.327274853,-0.576159551,-0.145614858,-0.199374915,-1.221848203,-0.434661253,0.172728049,-0.32652767,0.001361338,-0.269385351,-0.395217405,-0.316108428,-0.727831659,-0.65580432,-0.438770183,0.150255079,-0.024244399,0.194487174,-0.323633758
