0,0.27,-0.317130263866141,-0.045868565635403,-0.507381048190501,-0.234896880950894,-0.538667395033813,-0.28305853746428,-0.428347066177753,-0.528543079709982,-0.475101234667611,-0.681907715837355,-0.977637464956143,-0.553099530524055,-0.175502486062853,-0.734014958654684,0.282914681321229,-0.533981216116777,-0.536410076809707,-0.48619595062555,-1.02433078905864
0.5,0.260030774372066,-0.317130263866141,0.016452855064873,-0.439766302962556,-0.353411957111788,-0.742746726359373,-0.345765346827214,-0.114769418902679,-0.528543079709982,-0.475101234667611,-0.621599259497269,-0.977637464956143,-0.482316380981688,0.800867394676243,-0.405645606438154,0.118045985912587,-0.533981216116777,-0.536410076809707,-0.211415827066405,-0.934224280520755
1,0.262061548744131,-0.317130263866141,0.203417117165704,-0.399197455825789,-0.424521002808325,-0.375403929973366,-0.383389432444974,-0.302916007267724,-0.528543079709982,-0.475101234667611,-0.657784333301321,-0.977637464956143,-0.609726050157949,0.800867394676243,-0.47131947688146,0.019124768667402,-0.533981216116777,-0.536410076809707,0.151293936031666,-0.123265703679822
1.5,0.259092323116197,-0.317130263866141,-0.045868565635403,-0.507381048190501,-0.471927033272683,-0.436627729371033,-0.283058537464281,-0.114769418902679,-0.528543079709982,-0.475101234667611,-0.621599259497269,-0.977637464956143,-0.411533231439321,0.556774924491469,-0.29618915569931,-0.046822709496054,-0.229891685298567,-0.536410076809707,0.338144420051885,-0.033159195141941
2,0.264123097488262,-0.317130263866141,0.203417117165704,-0.507381048190501,-0.234896880950894,-0.130508732382695,-0.283058537464281,0.042019404734858,-0.528543079709982,-0.475101234667611,-0.44067389047701,-0.821315516610101,-0.411533231439321,0.800867394676243,-0.29618915569931,-0.046822709496054,-0.229891685298567,-0.536410076809707,0.832748642458346,0.056947313395941
2.5,0.266153871860328,-0.317130263866141,-0.295154248436511,-0.507381048190501,0.002133271370896,-0.232548398045474,-0.408472156190146,0.042019404734858,-0.528543079709982,-0.475101234667611,-0.139131608776579,-0.508671619918019,-0.411533231439321,0.556774924491469,-0.29618915569931,-0.046822709496054,-0.229891685298567,-0.536410076809707,0.832748642458346,-0.123265703679822
3,0.264184646232393,-0.317130263866141,0.07877427576515,-0.37215155773461,0.002133271370896,-0.130508732382695,-0.28305853746428,0.512385875647468,-0.528543079709982,-0.475101234667611,-0.139131608776579,-0.508671619918019,-0.411533231439321,0.556774924491469,-0.077276254221624,-0.046822709496054,0.074197845519642,-0.228128423470794,0.612924543611029,-0.033159195141941
3.5,0.268215420604459,-0.317130263866141,-0.045868565635403,0.033536913633062,0.002133271370896,0.073570598942865,-0.28305853746428,0.512385875647468,-0.239563812509337,-0.475101234667611,-0.139131608776579,-0.352349671571977,-0.411533231439321,0.068589984121922,-0.29618915569931,-0.046822709496054,0.074197845519642,-0.228128423470794,0.503012494187371,0.237160330471703
4,0.266246194976524,-0.317130263866141,-0.170511407035957,0.033536913633062,0.239163423692686,-0.028469066719915,-0.28305853746428,0.982752346560078,0.049415454691309,-0.475101234667611,0.04179376024368,-0.039705774879895,-0.411533231439321,0.312682454306696,-0.29618915569931,-0.046822709496054,0.074197845519642,0.38843488320703,0.393100444763714,-0.393585229293467
4.5,0.26327696934859,-0.317130263866141,-0.045868565635403,0.303995894544843,0.476193576014475,0.277649930268423,-0.157644918738414,0.669174699285004,0.338394721891954,-0.192134448087736,0.283027585604025,-0.039705774879895,-0.553099530524055,0.800867394676244,-0.515102057176997,-0.046822709496054,0.074197845519642,0.38843488320703,0.448056469475542,-0.033159195141941
5,0.259307743720655,-0.317130263866141,-0.295154248436511,0.439225385000732,0.239163423692686,0.175610264605644,0.344009556165051,0.982752346560077,0.338394721891954,-0.192134448087736,0.283027585604025,-0.039705774879895,-0.269966932354588,0.55677492449147,-0.515102057176997,-0.046822709496054,0.074197845519642,0.38843488320703,0.612924543611029,0.327266839009585
5.5,0.261338518092721,-0.317130263866141,0.078774275765151,0.303995894544843,0.239163423692686,0.481729261593982,-0.032231300012548,0.669174699285004,0.338394721891954,-0.192134448087736,0.283027585604025,-0.196027723225936,0.154731964899614,0.55677492449147,-0.077276254221623,-0.376560100313337,0.074197845519642,0.38843488320703,0.503012494187371,0.867905890236873
6,0.258369292464786,-0.317130263866141,-0.045868565635403,0.168766404088952,0.239163423692686,0.175610264605644,0.093182318713319,0.82596352292254,0.338394721891954,-0.192134448087736,0.04179376024368,-0.196027723225936,0.154731964899614,0.800867394676244,-0.29618915569931,-0.376560100313337,-0.229891685298567,0.080153229868118,0.612924543611029,1.04811890731264
6.5,0.260400066836852,-0.317130263866141,0.328059958566258,-0.101692576822829,0.476193576014475,0.175610264605644,0.093182318713319,0.669174699285004,0.049415454691309,-0.192134448087736,0.283027585604024,-0.352349671571977,0.437864563069082,0.800867394676244,0.141636647256064,-0.376560100313337,0.074197845519642,0.080153229868118,0.612924543611029,0.867905890236873
7,0.261430841208917,-0.317130263866141,0.577345641367366,-0.236922067278719,0.239163423692686,0.175610264605644,0.218595937439185,0.355597052009931,-0.239563812509337,-0.192134448087736,0.162410672923852,-0.196027723225936,0.720997161238549,0.55677492449147,0.141636647256064,-0.376560100313337,0.074197845519642,-0.536410076809707,0.448056469475542,1.2283319243884
7.5,0.265461615580983,-0.317130263866141,0.70198848276792,-0.37215155773461,0.239163423692686,0.073570598942864,-0.032231300012548,1.29632999383515,-0.528543079709982,-0.475101234667611,-0.078823152436493,0.116616173466146,1.00412975940802,0.068589984121922,0.141636647256064,-0.376560100313337,-0.229891685298567,-0.536410076809707,0.173276345916397,0.958012398774754
8,0.263492389953049,-0.317130263866141,1.07591700696958,-0.37215155773461,0.239163423692686,0.073570598942864,-0.408472156190147,1.13954117019761,-0.239563812509337,0.090832338492141,0.162410672923852,-0.039705774879895,0.862563460323283,0.068589984121922,0.141636647256064,-0.376560100313337,0.074197845519642,-0.536410076809707,-0.156459802354577,0.867905890236872
8.5,0.261523164325114,-0.317130263866141,0.701988482767919,0.033536913633062,0.002133271370896,-0.130508732382696,-0.283058537464281,1.29632999383515,-0.239563812509337,0.090832338492141,0.162410672923852,-0.196027723225936,0.437864563069082,0.068589984121922,-0.29618915569931,-0.376560100313337,0.074197845519642,-0.536410076809707,-0.101503777642748,0.597586364623228
9,0.26155393869718,-0.317130263866141,0.577345641367366,0.033536913633062,-0.234896880950894,-0.028469066719916,0.093182318713318,0.825963522922542,-0.239563812509337,0.090832338492141,0.283027585604025,-0.196027723225936,0.579430862153816,0.312682454306696,-0.077276254221623,-0.376560100313337,0.074197845519642,-0.536410076809707,0.118320321204568,0.597586364623228
9.5,0.258584713069245,-0.317130263866141,0.577345641367366,-0.101692576822829,-0.471927033272683,-0.028469066719916,0.218595937439185,0.982752346560079,-0.239563812509337,0.090832338492141,0.102102216583767,-0.196027723225936,0.579430862153816,0.312682454306696,-0.515102057176997,-0.376560100313337,-0.229891685298567,-0.536410076809707,0.228232370628226,0.777799381698991
10,0.260615487441311,-0.317130263866141,0.577345641367366,-0.101692576822829,-0.234896880950894,-0.232548398045474,0.218595937439185,0.825963522922541,-0.239563812509337,0.090832338492141,0.102102216583767,-0.66499356826406,0.437864563069082,0.068589984121922,-0.515102057176997,-0.376560100313337,-0.229891685298567,-0.536410076809707,0.283188395340055,0.867905890236873
10.5,0.260646261813376,-0.317130263866141,0.577345641367366,-0.101692576822829,0.002133271370896,-0.334588063708253,0.469423174890918,-0.114769418902679,-0.239563812509337,0.090832338492141,0.222719129263939,-0.821315516610101,0.296298263984348,0.068589984121922,-0.077276254221623,-0.376560100313337,-0.229891685298567,-0.228128423470794,0.118320321204569,1.04811890731264
11,0.261677036185442,-0.317130263866141,0.452702799966812,-0.236922067278719,0.002133271370896,-0.538667395033812,0.720250412342651,-0.428347066177752,-0.528543079709982,-0.475101234667611,0.283027585604025,-0.66499356826406,0.720997161238549,0.068589984121922,0.141636647256064,-0.376560100313337,-0.533981216116777,0.080153229868119,0.228232370628227,1.04811890731264
11.5,0.261707810557507,-0.317130263866141,0.328059958566258,-0.37215155773461,0.002133271370896,-0.640707060696592,0.845664031068518,-0.428347066177752,-0.239563812509337,-0.475101234667611,-0.078823152436493,-0.66499356826406,0.720997161238549,0.068589984121922,0.141636647256064,-0.376560100313337,-0.533981216116777,0.388434883207032,0.448056469475543,0.867905890236873
