0,0.124,-0.620694719,-0.907994728,-0.426079387,-0.515773041,-0.35085629,-0.129042446,0.377799938,-0.816505142,-0.161280821,-0.986451117,-0.597564996,-0.52188839,-0.226771995,0.246167051,-0.361048036
0.5,0.127994183700822,-0.688396629,-0.958262307,-0.655125641,-0.606198828,-0.35085629,0.099635553,0.183401168,-0.525518668,-0.279776877,-0.610272741,-0.597564996,-0.52188839,-0.226771995,0.313660846,-0.361048036
1,0.125988367401644,-0.729017776,-0.747138477,-0.57266899,-0.443432412,-0.35085629,0.001630696,0.066761907,-0.630273799,-0.256077666,-0.723126254,-0.597564996,-0.52188839,-0.226771995,-0.050805645,0.064422297
1.5,0.125982551102466,-0.75609854,-0.606389258,-0.60931639,-0.154069893,-0.35085629,0.066967268,-0.010997601,-0.467321373,-0.477270304,-0.516228147,-0.597564996,-0.52188839,-0.226771995,0.043685667,-0.006489425
2,0.129976734803288,-0.75609854,-0.003178316,-0.517697889,0.026781681,-0.35085629,0.458986696,-0.010997601,-0.234532193,-0.477270304,-0.328138958,-0.597564996,-0.52188839,-0.226771995,0.448648435,-0.006489425
2.5,0.12397091850411,-0.89150236,0.197891998,-0.60931639,0.207633255,-0.35085629,0.262976982,-0.010997601,0.114651576,-0.793259786,-0.046005176,-0.597564996,-0.52188839,-0.226771995,0.043685667,-0.006489425
3,0.124965102204932,-0.75609854,0.600032625,-0.60931639,0.207633255,-0.35085629,-0.063705875,-0.39979514,-0.001743014,-0.635265045,-0.046005176,-0.597564996,-0.52188839,-0.226771995,0.246167051,-0.006489425
3.5,0.123959285905754,-0.75609854,0.700567782,-0.334460886,0.207633255,-0.35085629,-0.129042446,-0.39979514,-0.118137604,-0.319275563,0.142084012,-0.597564996,-0.52188839,-0.226771995,-0.091301922,-0.006489425
4,0.122953469606576,-0.620694719,0.700567782,-0.334460886,0.207633255,-0.35085629,-0.063705875,-0.39979514,-0.118137604,-0.082283451,0.518262389,-0.597564996,-0.52188839,-0.226771995,0.313660846,-0.361048036
4.5,0.120947653307398,-0.485290898,0.801102939,-0.242842384,0.207633255,-0.35085629,-0.129042446,-0.39979514,-0.234532193,0.07571129,0.706351577,-0.378311905,-0.52188839,-0.226771995,0.178673257,-0.361048036
5,0.12494183700822,-0.485290898,0.398962312,-0.242842384,0.207633255,-0.35085629,-0.32505216,-0.39979514,-0.467321373,0.233706031,0.800396171,-0.378311905,-0.229026651,-0.226771995,0.51614223,-0.361048036
5.5,0.122936020709042,-0.485290898,0.097356841,-0.334460886,-0.154069893,-0.35085629,-0.32505216,-0.39979514,-0.700110552,0.233706031,0.800396171,-0.378311905,-0.229026651,-0.226771995,0.381154641,-0.361048036
6,0.121930204409864,-0.620694719,-0.103713473,-0.151223883,-0.154069893,-0.35085629,0.19764041,-0.39979514,-0.583715963,0.312703402,0.800396171,-0.378311905,0.063835088,-0.226771995,0.583636025,-0.361048036
6.5,0.120924388110686,-0.620694719,-0.103713473,-0.059605381,-0.154069893,-0.35085629,0.132303839,-0.39979514,-0.583715963,-0.082283451,0.518262389,-0.378311905,0.063835088,-0.226771995,0.786117409,-0.361048036
7,0.122918571811508,-0.620694719,-0.20424863,0.215250123,0.388484829,-0.35085629,0.393650124,-0.010997601,-0.118137604,-0.082283451,0.142084012,-0.378311905,0.063835088,-0.226771995,0.583636025,-0.361048036
7.5,0.12091275551233,-0.485290898,-0.304783787,0.215250123,0.207633255,0.055433942,0.524323267,-0.010997601,0.114651576,0.312703402,0.048039418,-0.597564996,0.063835088,-0.226771995,0.51614223,-0.361048036
8,0.118906939213152,-0.214483257,-0.405318944,0.398487126,0.388484829,0.055433942,0.785669552,-0.010997601,0.114651576,0.391700773,0.048039418,-0.597564996,-0.229026651,-0.226771995,0.043685667,-0.361048036
8.5,0.118901122913974,-0.214483257,-0.304783787,0.398487126,0.750187977,0.055433942,0.654996409,-0.010997601,0.114651576,0.391700773,-0.046005176,-0.597564996,-0.229026651,-0.226771995,0.313660846,-0.361048036
9,0.117895306614796,-0.214483257,-0.304783787,0.03201312,0.93103955,0.055433942,0.458986696,-0.010997601,-0.001743014,0.233706031,-0.234094364,-0.597564996,-0.52188839,-0.226771995,-0.158795717,-0.361048036
9.5,0.117889490315618,-0.079079436,-0.003178316,-0.151223883,1.292742698,0.055433942,0.262976982,-0.010997601,-0.118137604,0.470698143,-0.234094364,-0.597564996,-0.52188839,-0.226771995,-0.158795717,-0.361048036
10,0.11988367401644,-0.214483257,0.197891998,-0.426079387,0.569336403,0.461724174,0.19764041,-0.39979514,-0.350926783,0.233706031,-0.234094364,-0.597564996,-0.52188839,-0.226771995,-0.361277101,-0.006489425
10.5,0.117877857717262,-0.214483257,0.097356841,-0.334460886,0.388484829,0.055433942,0.262976982,-0.39979514,-0.700110552,-0.240278192,-0.234094364,-0.597564996,-0.52188839,-0.226771995,0.178673257,-0.006489425
11,0.120872041418084,-0.485290898,0.197891998,-0.426079387,0.207633255,0.055433942,0.066967268,-0.39979514,-0.700110552,-0.398272933,-0.422183552,-0.597564996,-0.52188839,-0.226771995,0.178673257,-0.006489425
11.5,0.122866225118906,-0.485290898,0.097356841,-0.334460886,-0.154069893,0.055433942,0.19764041,-0.39979514,-0.816505142,-0.319275563,-0.610272741,-0.597564996,-0.52188839,-0.226771995,-0.158795717,-0.006489425
12,0.117860408819728,-0.349887078,-0.003178316,-0.151223883,0.026781681,0.055433942,0.132303839,-0.39979514,-0.816505142,-0.082283451,-0.328138958,-0.159058815,-0.52188839,-0.226771995,0.043685667,-0.006489425
12.5,0.12485459252055,-0.349887078,-0.304783787,-0.334460886,-0.334921467,0.055433942,0.19764041,-0.39979514,-0.816505142,-0.00328608,-0.328138958,-0.159058815,-0.52188839,-0.226771995,0.246167051,-0.006489425
13,0.123848776221372,-0.349887078,-0.304783787,-0.517697889,-0.334921467,-0.35085629,-0.063705875,-0.39979514,-1.049294322,-0.082283451,-0.14004977,-0.159058815,-0.229026651,-0.226771995,0.448648435,-0.361048036
13.5,0.123842959922194,-0.485290898,-0.304783787,-0.60931639,-0.334921467,-0.35085629,-0.390388731,-0.39979514,-1.049294322,0.312703402,-0.516228147,0.498700458,-0.229026651,-0.226771995,-0.091301922,-0.361048036
14,0.125837143623016,-0.349887078,-0.505854101,-0.60931639,-0.334921467,-0.35085629,-0.390388731,-0.39979514,-0.816505142,0.549695514,-0.234094364,0.717953549,0.063835088,-0.226771995,-0.023808127,-0.361048036
14.5,0.127831327323838,-0.349887078,-0.304783787,-0.700934892,0.026781681,-0.35085629,-0.455725303,-0.39979514,-0.816505142,0.391700773,-0.14004977,1.15645973,0.063835088,-0.226771995,0.448648435,-0.361048036
15,0.12782551102466,-0.485290898,-0.20424863,-0.792553394,0.026781681,-0.35085629,-0.651735017,-0.39979514,-0.700110552,0.07571129,-0.234094364,0.937206639,0.063835088,0.261722518,0.043685667,-0.361048036
15.5,0.131819694725482,-0.349887078,-0.103713473,-0.700934892,0.026781681,-0.35085629,-0.84774473,-0.39979514,-0.583715963,-0.082283451,0.048039418,0.937206639,0.063835088,0.261722518,-0.023808127,-0.006489425
16,0.128813878426304,-0.349887078,-0.304783787,-0.517697889,0.388484829,-0.35085629,-0.717071588,-0.39979514,-0.583715963,-0.161280821,-0.14004977,0.937206639,-0.229026651,0.261722518,-0.158795717,-0.006489425
16.5,0.129808062127126,-0.214483257,-0.405318944,-0.60931639,0.388484829,-0.35085629,-0.32505216,-0.39979514,-0.583715963,-0.319275563,-0.046005176,0.279447367,-0.229026651,0.261722518,0.246167051,-0.006489425
17,0.131802245827948,-0.349887078,-0.405318944,-0.792553394,0.569336403,-0.35085629,-0.390388731,-0.39979514,-0.700110552,-0.556267674,-0.234094364,0.060194276,-0.52188839,0.261722518,-0.023808127,-0.006489425
17.5,0.133796429528771,-0.079079436,-0.505854101,-0.700934892,0.388484829,-0.35085629,-0.521061874,-0.39979514,-0.583715963,-0.319275563,-0.234094364,-0.378311905,-0.52188839,0.261722518,-0.293783306,-0.006489425
18,0.131790613229593,0.191728205,-0.606389258,-0.60931639,0.207633255,-0.35085629,-0.455725303,-0.39979514,-0.583715963,-0.240278192,-0.234094364,-0.597564996,0.063835088,-0.226771995,-0.158795717,-0.006489425
