0,0.79,0.38167509,-0.135740624,-0.247209749,-0.486372117,0.415911947,-0.241609778,-0.383812731,0.291378953,-0.45098056,0.97069702,-0.298861451,0.388927368,-0.302295201
0.5,0.788026189875826,0.213388013,-0.001476901,-0.166157372,-0.486372117,0.038410747,0.581124995,-0.480784113,0.097964447,-0.019695358,0.636527019,-0.298861451,0.199483935,0.11896344
1,0.788052379751653,0.112415767,-0.082035135,0.076999758,-0.486372117,0.038410747,1.074765858,-0.538966942,0.097964447,-0.105952398,0.596426619,-0.041222269,0.540482115,-0.032689671
1.5,0.785078569627479,0.045100937,-0.135740624,-0.085104995,-0.486372117,0.321536647,0.855369919,-0.577755495,0.001257194,-0.019695358,0.436025018,0.130537186,0.388927368,0.034711712
2,0.786104759503305,0.045100937,0.132786822,0.076999758,-0.486372117,0.604662547,0.855369919,-0.577755495,0.1946717,-0.019695358,0.436025018,0.130537186,0.388927368,0.034711712
2.5,0.789130949379132,-0.291473217,0.132786822,0.076999758,-0.486372117,0.227161347,0.855369919,-0.189869966,-0.192157311,-0.019695358,0.569693018,0.130537186,0.388927368,0.034711712
3,0.803157139254958,-0.291473217,0.267050545,-0.247209749,-0.236180699,-0.055964553,0.855369919,0.198015562,-0.288864564,0.411589844,0.302357017,0.130537186,0.388927368,0.034711712
3.5,0.812183329130784,-0.291473217,0.267050545,-0.409314502,-0.236180699,-0.150339853,0.30688007,0.779843855,-0.192157311,0.26782811,0.302357017,0.345236504,0.388927368,-0.133791745
4,0.79220951900661,-0.291473217,0.669841715,-0.733524008,-0.236180699,-0.150339853,-0.241609778,0.779843855,-0.192157311,0.26782811,0.302357017,0.130537186,0.010040502,0.203215169
4.5,0.801235708882437,-0.291473217,0.535577991,-0.571419255,-0.236180699,-0.339090453,-0.241609778,0.779843855,-0.095450059,0.124066376,0.436025018,-0.084162133,0.199483935,0.034711712
5,0.797261898758263,-0.291473217,0.669841715,-0.409314502,-0.236180699,-0.527841053,-0.241609778,0.779843855,-0.095450059,0.411589844,0.569693018,0.130537186,0.767814234,0.203215169
5.5,0.797288088634089,-0.291473217,0.669841715,-0.247209749,-0.236180699,-0.055964553,-0.241609778,0.391958327,0.001257194,0.411589844,0.302357017,0.130537186,0.957257667,0.371718625
6,0.797314278509916,-0.291473217,0.401314268,-0.247209749,-0.236180699,-0.339090453,-0.241609778,0.391958327,0.484793459,-0.019695358,0.035021016,0.130537186,0.767814234,0.371718625
6.5,0.805340468385742,-0.291473217,0.132786822,-0.085104995,-0.236180699,0.227161347,-0.241609778,-0.189869966,0.678207964,-0.163457092,-0.098646984,-0.084162133,0.767814234,0.203215169
7,0.796366658261568,-0.291473217,-0.40426807,-0.085104995,0.014010719,0.321536647,-0.241609778,0.391958327,1.161744229,-0.163457092,0.035021016,-0.084162133,0.767814234,-0.133791745
7.5,0.795392848137395,-0.291473217,-0.40426807,-0.085104995,0.014010719,0.321536647,-0.241609778,0.779843855,1.741987746,0.124066376,0.168689017,-0.084162133,0.578370801,-0.133791745
8,0.797419038013221,-0.291473217,-0.135740624,-0.247209749,0.014010719,0.604662547,-0.241609778,1.167729384,1.741987746,-0.163457092,0.035021016,-0.298861451,0.199483935,-0.133791745
8.5,0.798445227889047,-0.291473217,-0.270004347,-0.409314502,0.014010719,0.227161347,0.032635146,1.361672148,1.741987746,-0.163457092,0.168689017,-0.298861451,0.010040502,-0.302295201
9,0.793471417764874,-0.291473217,-0.40426807,-0.247209749,-0.236180699,0.510287247,0.30688007,1.167729384,1.54857324,-0.163457092,0.569693018,-0.298861451,-0.179402931,-0.133791745
9.5,0.7984976076407,0.045100937,-0.135740624,-0.409314502,0.014010719,0.038410747,0.30688007,1.167729384,1.355158734,-0.163457092,0.703361019,-0.298861451,-0.179402931,0.203215169
10,0.799523797516526,0.045100937,-0.001476901,-0.085104995,-0.236180699,0.227161347,0.30688007,0.779843855,0.678207964,-0.163457092,0.436025018,-0.298861451,-0.179402931,0.540222082
10.5,0.795549987392352,0.045100937,0.132786822,0.076999758,-0.236180699,-0.055964553,0.30688007,0.779843855,-0.095450059,-0.163457092,0.436025018,-0.298861451,-0.179402931,0.540222082
11,0.790576177268179,0.38167509,-0.538531793,0.076999758,-0.236180699,-0.150339853,0.581124995,0.391958327,-0.095450059,-0.163457092,0.569693018,-0.298861451,-0.179402931,0.708725539
11.5,0.793602367144005,0.38167509,-0.672795516,0.076999758,-0.236180699,-0.244715153,0.581124995,0.004072798,0.001257194,-0.163457092,0.97069702,-0.298861451,-0.179402931,0.708725539
12,0.791628557019831,0.38167509,-0.40426807,0.076999758,-0.236180699,-0.150339853,0.581124995,0.198015562,-0.385571817,-0.163457092,0.83702902,-0.298861451,-0.179402931,0.540222082
12.5,0.797654746895658,0.38167509,-0.538531793,0.239104511,-0.486372117,0.038410747,1.129614843,0.97378662,-0.192157311,0.124066376,0.83702902,-0.298861451,-0.179402931,0.540222082
13,0.797680936771484,0.38167509,-0.538531793,0.239104511,0.014010719,-0.244715153,1.129614843,0.97378662,0.1946717,0.26782811,0.83702902,-0.298861451,0.010040502,0.371718625
13.5,0.79970712664731,0.38167509,-0.672795516,0.401209264,0.264202138,-0.244715153,1.129614843,0.585901091,0.291378953,-0.019695358,0.83702902,-0.084162133,0.010040502,0.371718625
14,0.795733316523137,0.045100937,-0.538531793,0.401209264,0.264202138,-0.244715153,0.855369919,0.585901091,0.484793459,-0.019695358,0.97069702,-0.084162133,-0.179402931,0.034711712
14.5,0.794759506398963,0.045100937,-0.270004347,0.401209264,0.514393556,0.415911947,0.581124995,0.779843855,0.388086206,-0.019695358,0.302357017,-0.084162133,-0.179402931,0.203215169
15,0.798785696274789,0.045100937,-0.270004347,0.563314017,0.514393556,0.604662547,0.30688007,0.391958327,0.678207964,-0.019695358,0.302357017,-0.084162133,-0.179402931,0.203215169
15.5,0.798811886150615,-0.291473217,-0.40426807,0.563314017,0.514393556,0.699037847,0.032635146,-0.383812731,0.774915217,-0.163457092,0.302357017,-0.084162133,-0.179402931,-0.133791745
16,0.805838076026442,-0.291473217,-0.40426807,0.239104511,0.014010719,0.982163747,0.032635146,-0.383812731,0.87162247,-0.163457092,0.302357017,0.130537186,-0.179402931,-0.133791745
16.5,0.804864265902268,0.045100937,-0.135740624,0.076999758,-0.236180699,0.982163747,0.032635146,-0.383812731,1.161744229,-0.163457092,0.035021016,-0.084162133,-0.179402931,-0.133791745
17,0.803890455778094,0.045100937,-0.135740624,0.076999758,-0.236180699,0.982163747,0.032635146,0.004072798,1.161744229,-0.163457092,0.168689017,-0.084162133,-0.179402931,-0.133791745
17.5,0.798916645653921,0.38167509,-0.270004347,0.076999758,-0.486372117,0.510287247,0.30688007,0.004072798,1.258451481,-0.019695358,0.569693018,-0.084162133,-0.179402931,-0.302295201
18,0.798942835529747,0.38167509,-0.538531793,-0.085104995,-0.486372117,0.132786047,0.30688007,0.779843855,1.161744229,-0.019695358,0.302357017,-0.084162133,-0.179402931,-0.302295201
18.5,0.797969025405573,0.38167509,-0.135740624,-0.085104995,-0.486372117,-0.244715153,0.032635146,1.361672148,1.258451481,-0.163457092,0.168689017,-0.084162133,-0.179402931,-0.302295201
19,0.7989952152814,0.38167509,-0.270004347,0.239104511,-0.486372117,-0.527841053,0.032635146,1.555614913,1.451865987,-0.019695358,0.035021016,-0.298861451,0.010040502,0.203215169
19.5,0.803021405157226,0.045100937,-0.40426807,0.076999758,-0.486372117,0.132786047,0.30688007,1.749557677,1.645280493,0.26782811,-0.098646984,-0.084162133,0.010040502,0.371718625
20,0.798047595033052,0.045100937,-0.270004347,0.076999758,-0.236180699,0.227161347,0.30688007,1.555614913,1.935402251,0.555351578,-0.499650986,-0.084162133,0.010040502,0.371718625
20.5,0.801073784908878,-0.291473217,-0.135740624,0.239104511,0.014010719,0.227161347,0.032635146,1.361672148,1.838694999,0.411589844,-0.900654988,0.130537186,0.010040502,0.371718625
21,0.799099974784705,-0.291473217,-0.001476901,0.401209264,0.014010719,0.321536647,0.032635146,0.585901091,1.935402251,0.555351578,-0.633318987,0.130537186,0.010040502,0.540222082
21.5,0.801126164660531,-0.291473217,-0.40426807,0.239104511,0.514393556,0.793413147,0.032635146,0.198015562,1.54857324,0.555351578,-0.232314985,0.130537186,0.010040502,0.540222082
22,0.800152354536357,-0.291473217,0.401314268,0.076999758,1.014776392,1.265289647,0.032635146,-0.189869966,1.065036976,0.411589844,0.302357017,0.130537186,-0.368846364,-0.133791745
22.5,0.797178544412184,-0.291473217,0.669841715,0.239104511,1.26496781,0.887788447,-0.241609778,-0.189869966,1.065036976,0.124066376,0.436025018,-0.084162133,-0.368846364,0.034711712
23,0.80020473428801,-0.291473217,0.669841715,0.401209264,1.014776392,0.793413147,-0.241609778,-0.189869966,0.484793459,-0.163457092,0.703361019,-0.084162133,-0.368846364,0.034711712
23.5,0.799230924163836,-0.291473217,0.535577991,0.239104511,0.764584974,0.604662547,-0.241609778,-0.189869966,0.581500711,-0.019695358,0.569693018,-0.298861451,-0.368846364,0.034711712
24,0.792257114039663,-0.291473217,0.535577991,0.076999758,0.764584974,0.415911947,-0.241609778,-0.189869966,0.484793459,-0.019695358,0.83702902,-0.298861451,-0.368846364,-0.302295201
24.5,0.796283303915489,-0.291473217,0.535577991,0.401209264,0.514393556,0.604662547,0.032635146,-0.383812731,0.581500711,-0.019695358,0.703361019,-0.298861451,-0.368846364,0.371718625
25,0.798309493791315,-0.291473217,-0.001476901,0.72541877,0.014010719,0.227161347,0.032635146,-0.383812731,0.581500711,-0.019695358,0.83702902,-0.084162133,-0.368846364,0.708725539
25.5,0.794335683667141,-0.291473217,-0.270004347,0.563314017,0.014010719,0.038410747,0.032635146,-0.383812731,0.1946717,-0.019695358,0.97069702,-0.084162133,-0.368846364,0.540222082
26,0.796361873542968,-0.291473217,-0.40426807,0.401209264,0.014010719,-0.150339853,0.032635146,-0.383812731,0.388086206,-0.019695358,0.703361019,-0.084162133,-0.368846364,0.708725539
26.5,0.796388063418794,-0.291473217,-0.538531793,0.563314017,0.264202138,-0.150339853,0.032635146,-0.383812731,0.291378953,-0.019695358,0.97069702,-0.084162133,0.010040502,0.708725539
27,0.79541425329462,-0.291473217,-0.538531793,0.401209264,0.264202138,0.227161347,0.032635146,-0.189869966,0.388086206,-0.019695358,0.83702902,-0.084162133,0.199483935,0.708725539
27.5,0.796440443170447,-0.291473217,-0.135740624,0.239104511,0.014010719,-0.244715153,-0.241609778,-0.189869966,0.678207964,-0.019695358,0.97069702,0.130537186,0.578370801,0.371718625
28,0.795466633046273,-0.291473217,-0.270004347,-0.085104995,0.014010719,-0.433465753,0.032635146,-0.189869966,0.87162247,-0.163457092,0.569693018,-0.084162133,0.767814234,0.034711712
28.5,0.791492822922099,-0.291473217,-0.135740624,-0.247209749,-0.236180699,-0.244715153,0.032635146,0.004072798,0.87162247,-0.163457092,0.302357017,-0.084162133,0.767814234,0.034711712
29,0.794519012797926,-0.291473217,0.132786822,-0.409314502,-0.236180699,-0.244715153,0.032635146,0.198015562,0.678207964,-0.019695358,0.83702902,-0.084162133,0.767814234,0.034711712
29.5,0.789545202673752,-0.291473217,0.267050545,-0.409314502,-0.236180699,-0.150339853,0.032635146,0.198015562,0.484793459,-0.019695358,1.104365021,-0.084162133,0.388927368,0.034711712
30,0.787571392549578,-0.291473217,0.669841715,-0.409314502,-0.236180699,-0.150339853,0.032635146,0.004072798,0.388086206,-0.163457092,0.97069702,-0.084162133,0.199483935,0.203215169
30.5,0.791597582425404,-0.291473217,0.401314268,0.076999758,-0.236180699,-0.150339853,0.032635146,0.004072798,0.097964447,-0.163457092,0.703361019,-0.298861451,-0.179402931,-0.133791745
31,0.792623772301231,-0.291473217,0.535577991,0.239104511,0.014010719,0.132786047,-0.241609778,0.391958327,0.1946717,-0.019695358,0.569693018,-0.298861451,-0.368846364,0.203215169
31.5,0.790649962177057,-0.291473217,0.267050545,0.239104511,0.014010719,0.321536647,-0.241609778,0.198015562,0.1946717,-0.019695358,0.569693018,-0.298861451,-0.368846364,0.034711712
32,0.787676152052883,-0.291473217,-0.001476901,0.239104511,0.014010719,0.227161347,-0.241609778,0.391958327,0.1946717,-0.163457092,0.436025018,-0.298861451,-0.179402931,0.203215169
32.5,0.79070234192871,-0.291473217,0.267050545,0.076999758,-0.236180699,0.227161347,-0.241609778,0.779843855,0.388086206,-0.307218826,0.569693018,-0.084162133,-0.179402931,0.371718625
33,0.788728531804536,-0.291473217,-0.135740624,0.239104511,-0.236180699,0.038410747,-0.241609778,0.779843855,0.678207964,-0.307218826,0.569693018,-0.084162133,-0.179402931,0.203215169
33.5,0.789754721680362,-0.291473217,-0.135740624,-0.247209749,0.264202138,-0.055964553,-0.241609778,0.97378662,0.774915217,-0.307218826,0.83702902,-0.084162133,0.010040502,0.203215169
34,0.792780911556189,-0.291473217,-0.135740624,-0.571419255,0.014010719,0.038410747,-0.241609778,1.167729384,0.774915217,-0.45098056,0.97069702,-0.084162133,0.010040502,0.034711712
34.5,0.797807101432015,-0.291473217,-0.001476901,-0.571419255,0.264202138,-0.150339853,-0.241609778,1.167729384,0.774915217,-0.45098056,1.238033021,-0.084162133,0.010040502,0.034711712
35,0.800833291307841,-0.291473217,0.132786822,-0.247209749,0.264202138,0.038410747,-0.241609778,0.779843855,0.774915217,-0.307218826,0.97069702,0.345236504,-0.179402931,-0.302295201
35.5,0.798859481183668,-0.291473217,-0.135740624,-0.247209749,0.264202138,0.132786047,-0.241609778,0.585901091,0.774915217,-0.163457092,0.436025018,0.345236504,-0.179402931,-0.470798658
36,0.801885671059494,-0.291473217,-0.270004347,-0.409314502,0.264202138,0.038410747,-0.241609778,0.779843855,0.678207964,-0.163457092,0.436025018,0.345236504,-0.179402931,-0.302295201
36.5,0.79691186093532,-0.291473217,0.267050545,-0.409314502,0.014010719,-0.055964553,-0.241609778,0.779843855,0.678207964,-0.163457092,0.302357017,0.559935823,-0.368846364,-0.302295201
37,0.791938050811146,0.045100937,0.267050545,-0.409314502,0.014010719,-0.339090453,-0.241609778,0.585901091,0.484793459,-0.163457092,0.168689017,0.559935823,-0.368846364,-0.133791745
37.5,0.788964240686973,0.38167509,0.267050545,0.239104511,-0.236180699,-0.244715153,-0.241609778,0.585901091,0.484793459,-0.163457092,-0.098646984,0.559935823,-0.368846364,-0.133791745
38,0.793990430562799,0.38167509,0.267050545,-0.085104995,0.014010719,-0.055964553,-0.241609778,0.391958327,0.678207964,-0.307218826,-0.098646984,0.130537186,0.010040502,-0.133791745
38.5,0.798016620438625,0.38167509,0.401314268,-0.085104995,0.264202138,0.132786047,-0.241609778,0.198015562,1.065036976,-0.163457092,-0.232314985,-0.084162133,0.010040502,0.034711712
39,0.788042810314452,0.38167509,0.669841715,-0.085104995,0.264202138,0.227161347,-0.241609778,0.004072798,1.065036976,-0.163457092,-0.098646984,0.345236504,0.199483935,0.034711712
39.5,0.787069000190278,0.38167509,0.132786822,0.076999758,0.014010719,0.604662547,0.032635146,0.198015562,0.774915217,0.124066376,0.035021016,0.345236504,0.199483935,0.203215169
40,0.788095190066104,0.045100937,0.132786822,0.239104511,0.014010719,0.699037847,0.032635146,-0.189869966,0.87162247,0.124066376,-0.098646984,0.345236504,0.388927368,-0.133791745
40.5,0.791121379941931,-0.291473217,0.132786822,-0.409314502,0.264202138,0.321536647,0.032635146,0.004072798,0.774915217,0.124066376,0.302357017,0.345236504,0.767814234,-0.133791745
41,0.792147569817757,-0.291473217,-0.001476901,-0.409314502,0.014010719,0.321536647,0.032635146,0.004072798,0.774915217,0.411589844,0.569693018,0.345236504,0.388927368,0.034711712
41.5,0.789173759693583,-0.291473217,-0.270004347,0.076999758,0.014010719,0.321536647,0.032635146,0.198015562,0.581500711,0.555351578,0.83702902,0.345236504,0.388927368,-0.133791745
42,0.789199949569409,-0.291473217,-0.135740624,0.239104511,0.264202138,0.699037847,0.032635146,0.779843855,0.484793459,0.699113312,0.83702902,-0.084162133,0.199483935,-0.133791745
42.5,0.787226139445236,-0.291473217,0.132786822,0.563314017,0.264202138,0.510287247,0.30688007,0.391958327,0.87162247,0.555351578,0.436025018,-0.298861451,0.388927368,-0.302295201
43,0.794252329321062,-0.291473217,-0.001476901,0.563314017,0.514393556,0.510287247,0.30688007,0.391958327,0.774915217,0.842875046,0.83702902,-0.298861451,0.578370801,-0.133791745
43.5,0.788278519196888,-0.291473217,0.267050545,0.563314017,0.264202138,0.510287247,0.30688007,0.004072798,0.968329723,0.842875046,0.97069702,-0.298861451,0.199483935,-0.133791745
44,0.782304709072715,-0.291473217,0.267050545,0.72541877,0.264202138,0.227161347,0.30688007,0.198015562,0.87162247,0.555351578,0.83702902,-0.298861451,0.199483935,-0.302295201
