0,0.191,-0.548129676,-0.772787489,-0.338430221,-0.000656619,-0.545793536,-0.818544173,-0.082366576,-0.475260397,-0.451763597,-0.472313805,-0.704068544,-0.650936033
0.5,0.188000280218945,-0.548129676,-0.393462692,-0.277092295,0.098000424,-0.545793536,-0.818544173,-0.210610908,-0.619810751,-0.285803987,-0.111823207,-0.704068544,-0.650936033
1,0.194000560437889,-0.548129676,-0.347943717,-0.240289539,0.393971554,-0.545793536,-0.681321008,-0.287557507,-0.706540963,-0.318995909,-0.019125624,-0.47626494,-0.439755166
1.5,0.184000840656834,-0.548129676,-0.165867814,-0.338430221,0.196657467,-0.545793536,-0.589838898,-0.33885524,-0.764361105,-0.341123857,0.145670078,-0.514232207,-0.386959949
2,0.183001120875778,-0.548129676,0.137592023,-0.093078517,0.59128564,-0.545793536,-0.589838898,0.174122088,-0.619810751,-0.341123857,0.248667391,-0.514232207,-0.034991838
2.5,0.201001401094723,-0.548129676,0.137592023,0.152273187,0.59128564,-0.545793536,-0.589838898,0.430610752,-0.330710044,-0.230484117,0.042672764,-0.514232207,-0.210975894
3,0.190001681313668,-0.548129676,0.592781778,0.029597335,0.196657467,-0.324456211,-0.47548626,0.174122088,-0.619810751,-0.230484117,0.042672764,-0.514232207,-0.386959949
3.5,0.174001961532612,-0.548129676,0.44105186,-0.093078517,-0.000656619,-0.324456211,-0.47548626,0.174122088,-0.330710044,-0.230484117,0.145670078,-0.32439587,-0.122983866
4,0.192002241751557,-0.399337474,0.289321941,-0.215754369,-0.197970706,-0.324456211,-0.47548626,0.430610752,-0.041609336,-0.230484117,-0.163321863,-0.514232207,-0.386959949
4.5,0.181002521970501,-0.250545272,0.137592023,-0.215754369,-0.197970706,-0.324456211,-0.589838898,0.687099416,0.247491371,-0.230484117,-0.575311118,-0.514232207,-0.386959949
5,0.196002802189446,-0.10175307,0.289321941,-0.215754369,-0.592598879,-0.103118887,-0.589838898,0.430610752,0.536592078,-0.230484117,-0.369316491,-0.32439587,-0.210975894
5.5,0.201003082408391,-0.10175307,0.44105186,-0.093078517,-0.197970706,-0.103118887,-0.47548626,0.174122088,0.392041724,-0.230484117,0.042672764,0.434949477,0.140992218
6,0.204003362627335,-0.10175307,0.137592023,-0.215754369,-0.197970706,-0.324456211,-0.47548626,0.174122088,0.392041724,-0.230484117,-0.163321863,0.624785814,0.228984245
6.5,0.20200364284628,-0.10175307,0.44105186,-0.215754369,-0.197970706,-0.324456211,-0.47548626,0.430610752,0.102941017,-0.230484117,-0.266319177,0.434949477,0.05300019
7,0.190003923065224,-0.10175307,0.592781778,-0.215754369,-0.197970706,-0.324456211,-0.589838898,0.174122088,-0.18615969,-0.119844377,-0.06032455,0.434949477,0.316976273
7.5,0.184004203284169,-0.10175307,0.592781778,0.029597335,-0.000656619,-0.103118887,-0.589838898,-0.082366576,-0.475260397,-0.119844377,0.042672764,0.434949477,0.404968301
8,0.192004483503114,-0.250545272,0.137592023,-0.093078517,0.985913813,-0.324456211,-0.589838898,-0.33885524,-0.619810751,-0.119844377,-0.266319177,0.24511314,-0.034991838
8.5,0.192004763722058,-0.250545272,-0.014137896,0.152273187,0.59128564,-0.103118887,-0.47548626,-0.33885524,-0.475260397,-0.119844377,-0.472313805,-0.32439587,-0.034991838
9,0.190005043941003,-0.10175307,0.137592023,0.152273187,0.788599727,0.118218438,-0.589838898,-0.082366576,-0.330710044,-0.119844377,-0.266319177,-0.514232207,0.228984245
9.5,0.190005324159947,-0.10175307,-0.317597733,0.27494904,0.788599727,0.118218438,-0.589838898,-0.33885524,-0.041609336,-0.230484117,-0.266319177,-0.514232207,0.316976273
10,0.195005604378892,-0.250545272,-0.317597733,0.27494904,0.788599727,0.118218438,-0.361133622,-0.33885524,-0.041609336,-0.341123857,-0.369316491,-0.514232207,0.316976273
10.5,0.195005884597837,-0.399337474,-0.165867814,0.152273187,0.788599727,-0.103118887,-0.132428346,-0.33885524,-0.041609336,-0.341123857,-0.266319177,-0.514232207,0.140992218
11,0.191006164816781,-0.399337474,-0.014137896,0.152273187,-0.000656619,0.339555762,-0.018075708,-0.33885524,-0.18615969,-0.230484117,-0.06032455,-0.514232207,0.404968301
11.5,0.176006445035726,-0.250545272,-0.165867814,-0.215754369,0.196657467,0.118218438,-0.246780984,-0.33885524,-0.18615969,-0.341123857,0.042672764,-0.514232207,0.492960329
12,0.17100672525467,-0.399337474,-0.317597733,-0.215754369,0.393971554,-0.103118887,-0.246780984,-0.595343904,-0.041609336,-0.341123857,0.042672764,-0.134559533,0.316976273
12.5,0.195007005473615,-0.399337474,-0.165867814,-0.093078517,0.59128564,-0.103118887,-0.246780984,-0.33885524,-0.18615969,-0.341123857,-0.266319177,0.055276804,0.05300019
13,0.18900728569256,-0.399337474,-0.165867814,-0.093078517,0.59128564,-0.103118887,-0.47548626,-0.082366576,-0.18615969,-0.341123857,-0.06032455,0.055276804,0.140992218
13.5,0.180007565911504,-0.399337474,-0.317597733,0.029597335,0.59128564,-0.103118887,-0.704191536,-0.082366576,-0.041609336,-0.341123857,0.042672764,0.055276804,0.140992218
14,0.185007846130449,-0.399337474,-0.317597733,-0.093078517,0.393971554,-0.545793536,-0.818544173,-0.082366576,-0.18615969,-0.341123857,0.042672764,0.055276804,0.228984245
14.5,0.197008126349393,-0.548129676,-0.165867814,-0.338430221,0.196657467,-0.324456211,-0.818544173,0.174122088,-0.330710044,-0.341123857,-0.163321863,-0.134559533,0.228984245
15,0.196008406568338,-0.548129676,-0.317597733,-0.215754369,-0.197970706,-0.103118887,-0.818544173,0.430610752,-0.475260397,-0.341123857,-0.266319177,-0.514232207,0.228984245
15.5,0.200008686787283,-0.250545272,-0.317597733,-0.461106073,-0.395284792,0.118218438,-0.818544173,0.174122088,-0.330710044,-0.341123857,-0.06032455,-0.704068544,0.316976273
16,0.203008967006227,-0.10175307,-0.165867814,-0.093078517,-0.592598879,0.118218438,-0.818544173,0.430610752,0.247491371,-0.230484117,-0.163321863,-0.514232207,0.05300019
16.5,0.201009247225172,-0.10175307,-0.317597733,-0.215754369,-0.395284792,0.118218438,-0.704191536,0.687099416,0.392041724,-0.230484117,-0.369316491,-0.514232207,0.140992218
17,0.194009527444116,-0.10175307,-0.469327652,-0.215754369,-0.197970706,0.118218438,-0.589838898,0.687099416,0.536592078,-0.341123857,-0.575311118,-0.514232207,0.05300019
17.5,0.213009807663061,-0.10175307,-0.62105757,-0.215754369,-0.197970706,-0.103118887,-0.589838898,0.430610752,0.536592078,-0.341123857,-0.163321863,-0.514232207,-0.210975894
18,0.195010087882005,-0.10175307,-0.62105757,-0.338430221,-0.197970706,-0.324456211,-0.47548626,0.430610752,0.392041724,-0.341123857,-0.06032455,-0.514232207,-0.210975894
18.5,0.19601036810095,-0.399337474,-0.469327652,-0.093078517,-0.197970706,-0.324456211,-0.47548626,0.430610752,0.247491371,-0.341123857,-0.163321863,-0.514232207,-0.298967921
19,0.202010648319895,-0.548129676,-0.62105757,-0.461106073,-0.197970706,-0.324456211,-0.246780984,-0.082366576,0.102941017,-0.451763597,-0.163321863,-0.704068544,-0.298967921
19.5,0.201010928538839,-0.548129676,-0.469327652,-0.583781925,-0.592598879,-0.324456211,-0.361133622,-0.33885524,-0.041609336,-0.451763597,-0.163321863,-0.704068544,-0.122983866
20,0.207011208757784,-0.548129676,-0.165867814,-0.583781925,-0.789912965,-0.324456211,-0.47548626,-0.082366576,-0.18615969,-0.451763597,0.145670078,-0.704068544,-0.386959949
20.5,0.207011488976728,-0.548129676,-0.014137896,-0.583781925,-0.789912965,-0.324456211,-0.47548626,-0.082366576,-0.041609336,-0.451763597,-0.266319177,-0.704068544,-0.034991838
21,0.197011769195673,-0.548129676,0.44105186,-0.461106073,-0.592598879,-0.324456211,-0.589838898,-0.33885524,0.102941017,-0.451763597,-0.163321863,-0.704068544,-0.122983866
21.5,0.195012049414618,-0.548129676,0.137592023,-0.583781925,-0.592598879,-0.545793536,-0.589838898,-0.33885524,0.102941017,-0.451763597,-0.163321863,-0.704068544,-0.034991838
22,0.196012329633562,-0.548129676,0.137592023,-0.583781925,-0.592598879,-0.545793536,-0.818544173,-0.33885524,-0.330710044,-0.451763597,0.042672764,-0.704068544,-0.034991838
22.5,0.206012609852507,-0.10175307,-0.014137896,-0.583781925,-0.197970706,-0.324456211,-0.47548626,-0.33885524,-0.330710044,-0.451763597,0.351664705,-0.32439587,-0.298967921
23,0.201012890071451,0.047039132,-0.165867814,-0.583781925,-0.197970706,-0.324456211,-0.47548626,-0.595343904,-0.330710044,-0.451763597,0.042672764,-0.134559533,-0.122983866
23.5,0.203013170290396,0.047039132,-0.014137896,-0.583781925,-0.197970706,-0.324456211,-0.47548626,-0.595343904,-0.475260397,-0.451763597,0.042672764,-0.134559533,-0.210975894
24,0.207013450509341,0.195831334,-0.469327652,-0.461106073,-0.197970706,-0.324456211,-0.361133622,-0.33885524,-0.619810751,-0.451763597,-0.06032455,0.24511314,-0.122983866
24.5,0.209013730728285,0.195831334,-0.165867814,-0.461106073,-0.000656619,-0.103118887,-0.246780984,-0.33885524,-0.475260397,-0.451763597,0.248667391,0.24511314,-0.122983866
25,0.20301401094723,0.195831334,-0.014137896,-0.461106073,0.196657467,-0.103118887,-0.246780984,-0.33885524,-0.18615969,-0.451763597,-0.06032455,0.24511314,0.05300019
25.5,0.206014291166174,-0.10175307,0.137592023,-0.461106073,-0.000656619,-0.324456211,-0.589838898,-0.33885524,-0.330710044,-0.451763597,-0.266319177,-0.134559533,0.140992218
26,0.199014571385119,-0.10175307,0.137592023,-0.461106073,-0.000656619,-0.324456211,-0.47548626,-0.33885524,-0.330710044,-0.341123857,0.145670078,-0.32439587,0.404968301
26.5,0.200014851604064,-0.10175307,0.137592023,-0.338430221,-0.000656619,-0.324456211,-0.47548626,-0.33885524,-0.330710044,-0.230484117,0.248667391,-0.134559533,0.228984245
27,0.206015131823008,-0.250545272,0.44105186,-0.338430221,-0.000656619,-0.324456211,-0.47548626,-0.595343904,-0.330710044,-0.230484117,0.042672764,-0.32439587,0.05300019
27.5,0.210015412041953,-0.250545272,0.289321941,0.029597335,-0.197970706,-0.324456211,-0.589838898,-0.595343904,-0.619810751,-0.119844377,-0.369316491,-0.32439587,0.228984245
28,0.204015692260897,-0.10175307,0.137592023,0.152273187,-0.197970706,-0.324456211,-0.589838898,-0.595343904,-0.764361105,-0.009204637,-0.163321863,-0.32439587,0.316976273
28.5,0.209015972479842,-0.250545272,-0.014137896,0.520300744,-0.197970706,-0.324456211,-0.589838898,-0.595343904,-0.764361105,-0.009204637,-0.266319177,0.055276804,0.84492844
29,0.214016252698787,-0.399337474,0.137592023,0.520300744,-0.000656619,-0.324456211,-0.704191536,-0.595343904,-0.764361105,-0.119844377,-0.678308432,0.055276804,0.580952357
29.5,0.214016532917731,-0.399337474,0.137592023,0.397624892,-0.000656619,-0.324456211,-0.704191536,-0.33885524,-0.908911458,-0.009204637,-0.781305746,-0.134559533,0.580952357
30,0.229016813136676,-0.250545272,-0.014137896,0.152273187,-0.000656619,0.118218438,-0.818544173,-0.33885524,-0.764361105,0.101435103,-0.575311118,-0.134559533,0.84492844
30.5,0.22701709335562,-0.250545272,-0.014137896,-0.215754369,-0.000656619,0.339555762,-0.818544173,-0.33885524,-0.619810751,0.212074843,-0.678308432,-0.134559533,0.668944385
31,0.223017373574565,-0.399337474,-0.165867814,-0.093078517,-0.197970706,0.339555762,-0.704191536,-0.33885524,-0.764361105,0.101435103,-0.884303059,-0.134559533,0.84492844
31.5,0.22101765379351,-0.399337474,-0.014137896,-0.215754369,-0.395284792,0.339555762,-0.589838898,-0.33885524,-0.330710044,0.101435103,-0.884303059,-0.514232207,0.668944385
32,0.219017934012454,-0.399337474,-0.317597733,0.029597335,-0.592598879,0.339555762,-0.47548626,-0.33885524,-0.18615969,0.101435103,-0.781305746,-0.32439587,0.580952357
32.5,0.218018214231399,-0.399337474,-0.62105757,0.029597335,-0.395284792,0.339555762,-0.361133622,-0.595343904,-0.18615969,-0.119844377,-0.884303059,-0.32439587,0.492960329
33,0.214018494450343,-0.548129676,-0.62105757,0.152273187,-0.592598879,-0.103118887,-0.361133622,-0.595343904,-0.330710044,-0.230484117,-0.678308432,-0.32439587,0.492960329
33.5,0.191018774669288,-0.399337474,-0.772787489,0.029597335,-0.592598879,-0.545793536,-0.246780984,-0.595343904,-0.475260397,-0.451763597,-0.266319177,-0.32439587,0.668944385
34,0.189019054888233,-0.10175307,-0.317597733,0.029597335,-0.395284792,-0.103118887,-0.132428346,-0.33885524,-0.18615969,-0.451763597,0.042672764,-0.32439587,0.492960329
34.5,0.186019335107177,0.047039132,-0.317597733,0.029597335,-0.197970706,0.118218438,-0.132428346,-0.082366576,-0.330710044,-0.451763597,0.042672764,-0.134559533,0.140992218
35,0.184019615326122,0.047039132,-0.014137896,-0.215754369,-0.197970706,0.118218438,-0.246780984,-0.082366576,-0.041609336,-0.451763597,0.145670078,0.055276804,0.404968301
