0,0.054,-0.89296846,-1.013450236,-1.28553405,-1.04898641,-0.846927207,-1.074122754,-0.511189066
0.5,0.067983067727825,-0.89296846,-0.712370853,-1.081486416,-1.04898641,-0.550650577,-0.480897451,-0.230874624
1,0.06796613545565,-0.89296846,-0.893018482,-0.665229241,-0.680576866,-0.135863294,-0.69445856,-0.197236891
1.5,0.056949203183475,-0.89296846,-0.712370853,-0.632581619,-0.58847448,-0.254373946,-0.480897451,-0.399063289
2,0.060932270911299,-0.89296846,-0.511651264,-0.061248242,-0.58847448,-0.254373946,-0.243607329,-0.286937512
2.5,0.063915338639124,-0.89296846,-0.511651264,-0.061248242,-0.434970503,-0.056856192,-0.243607329,-0.399063289
3,0.059898406366949,-0.725152936,-0.210571881,0.18360892,-0.434970503,0.140661562,-0.243607329,-0.511189066
3.5,0.070881474094774,-0.725152936,-0.110212087,0.101989866,-0.281466526,-0.056856192,-0.36225239,-0.847566397
4,0.081864541822599,-0.725152936,0.090507502,0.101989866,-0.434970503,-0.4518917,-0.124962269,-0.847566397
4.5,0.084847609550423,-0.725152936,-0.009852293,-0.061248242,-0.434970503,-0.4518917,-0.480897451,-0.623314843
5,0.088830677278248,-0.725152936,0.391586885,-0.387724457,-0.281466526,-0.254373946,-0.599542512,-0.623314843
5.5,0.085813745006073,-0.725152936,0.592306473,-0.22448635,-0.434970503,-0.4518917,-0.36225239,-0.623314843
6,0.088796812733898,-0.557337413,0.592306473,-0.387724457,-0.281466526,-0.649409454,-0.124962269,-0.73544062
6.5,0.084779880461723,-0.389521889,0.29122709,-0.387724457,-0.12796255,-0.4518917,0.112327853,-0.399063289
7,0.069762948189547,-0.053890842,0.29122709,-0.550962565,0.025541427,-0.4518917,0.112327853,-0.623314843
7.5,0.063746015917372,0.281740205,0.29122709,-0.142867296,0.179045404,-0.4518917,0.586908096,-0.511189066
8,0.057729083645197,0.449555729,-0.110212087,-0.142867296,0.025541427,-0.4518917,0.705553156,-0.511189066
8.5,0.045712151373022,1.120817823,0.090507502,-0.142867296,0.025541427,-0.254373946,0.705553156,-0.174811735
9,0.059695219100847,0.785186776,-0.210571881,0.101989866,0.025541427,-0.254373946,0.824198217,-0.062685958
9.5,0.055678286828671,1.120817823,-0.110212087,0.18360892,0.179045404,-0.4518917,0.349617974,0.049439818
10,0.055661354556496,1.120817823,-0.310931676,0.18360892,0.179045404,-0.4518917,0.230972914,0.161565595
10.5,0.060644422284321,0.953002299,-0.41129147,0.18360892,0.025541427,-0.254373946,-0.006317208,-0.062685958
11,0.062627490012146,0.785186776,-0.310931676,0.101989866,0.025541427,-0.4518917,-0.006317208,0.161565595
11.5,0.056610557739971,0.113924682,-0.511651264,0.265227974,0.179045404,-0.649409454,-0.006317208,0.049439818
12,0.074593625467796,0.617371252,-0.210571881,0.020370812,0.025541427,-0.4518917,0.112327853,0.273691372
12.5,0.06557669319562,0.113924682,-0.210571881,-0.142867296,-0.281466526,-0.254373946,0.112327853,-0.062685958
13,0.064559760923445,0.449555729,-0.110212087,-0.306105403,-0.12796255,0.140661562,0.230972914,0.273691372
13.5,0.06354282865127,0.281740205,0.29122709,-0.306105403,-0.12796255,-0.056856192,0.112327853,0.273691372
