0,0.295,0.157305971,0.053927141,-0.086230849,0.382954079,0.86063895,-0.380491585,0.494119557,-0.432815154,-0.843553091,-0.932328723,0.369658262,0.93026477,-0.368720598
0.5,0.27402952036425,0.205738803,-0.224272103,0.545778176,0.271173894,1.023499154,-0.680197277,0.210430358,-0.432815154,-0.709786492,-0.713321663,0.107362376,0.62935566,-0.163153734
1,0.2710590407285,0.234798502,0.10956699,0.318254927,0.472378228,0.730350786,-0.740138415,0.176387654,-0.432815154,-0.790046451,-0.581917427,0.264739908,0.448810194,0.206866621
1.5,0.266088561092751,0.157305971,0.193026764,0.166572761,0.159393709,0.534918541,-0.680197277,-0.073258842,-0.432815154,-0.442253296,-0.713321663,0.107362376,0.32844655,0.247979994
2,0.278118081457001,0.351037299,0.193026764,0.166572761,0.271173894,0.534918541,-0.480393483,0.040216838,-0.432815154,-0.174720099,-0.494314603,0.107362376,0.93026477,0.247979994
2.5,0.285147601821251,0.254171635,0.193026764,0.166572761,-0.175946848,0.534918541,-0.480393483,-0.186734521,-0.432815154,0.092813097,-0.494314603,-0.15493351,0.93026477,0.247979994
3,0.274177122185502,0.351037299,0.053927141,-0.086230849,-0.287727033,0.209198133,-0.680197277,-0.527161561,0.67408658,0.092813097,-0.275307544,0.107362376,0.32844655,0.453546858
3.5,0.284206642549752,0.351037299,0.471226009,-0.339034459,0.159393709,-0.116522276,-0.280589688,-0.527161561,1.043053825,0.494112892,-0.384811073,0.369658262,0.32844655,0.659113722
4,0.283236162914002,0.447902963,0.053927141,-0.086230849,0.047613523,-0.116522276,-0.280589688,-0.75411292,1.043053825,0.895412687,-0.494314603,0.107362376,0.32844655,0.453546858
4.5,0.285265683278252,0.641634292,0.193026764,0.166572761,0.271173894,0.209198133,-0.380491585,-0.64063724,1.043053825,0.494112892,-0.165804014,0.107362376,0.32844655,0.247979994
5,0.287295203642502,0.932231285,0.471226009,0.419376371,0.718294636,0.534918541,-0.280589688,-0.413685881,1.043053825,0.494112892,-0.165804014,0.107362376,-0.273371671,0.453546858
5.5,0.281324724006753,1.222828277,0.332126386,0.672179981,0.830074821,0.209198133,-0.380491585,-0.413685881,1.043053825,0.226579696,-0.165804014,0.369658262,-0.273371671,0.864680586
6,0.275354244371003,0.932231285,0.193026764,0.672179981,0.830074821,0.534918541,-0.180687791,-0.413685881,-0.063847909,0.494112892,-0.165804014,-0.15493351,-0.273371671,0.659113722
6.5,0.273383764735253,1.222828277,0.053927141,0.672179981,0.60651445,0.534918541,-0.280589688,-0.073258842,-0.432815154,-0.040953501,-0.056300484,-0.417229396,-0.273371671,0.247979994
7,0.261413285099504,1.416559606,0.471226009,0.419376371,0.494734265,0.534918541,-0.280589688,0.267168198,-0.432815154,-0.174720099,0.053203046,-0.15493351,-0.273371671,0.247979994
7.5,0.259442805463754,1.125962613,0.193026764,0.166572761,0.60651445,0.534918541,-0.180687791,0.607595237,-0.432815154,-0.040953501,-0.165804014,0.107362376,-0.273371671,0.247979994
8,0.275472325828004,1.029096949,0.053927141,-0.086230849,0.271173894,0.209198133,-0.180687791,0.380643878,-0.432815154,-0.174720099,-0.165804014,0.369658262,-0.273371671,0.453546858
8.5,0.272501846192254,0.641634292,0.193026764,-0.339034459,0.494734265,0.209198133,-0.180687791,0.153692518,-0.432815154,-0.040953501,0.053203046,0.107362376,-0.273371671,0.04241313
9,0.272531366556505,0.641634292,0.332126386,-0.339034459,0.718294636,-0.116522276,-0.180687791,0.040216838,-0.432815154,0.092813097,0.162706576,0.369658262,-0.273371671,0.04241313
9.5,0.278560886920755,0.351037299,0.610325631,-0.339034459,0.494734265,0.209198133,-0.280589688,-0.300210201,-0.063847909,0.092813097,0.053203046,0.631954148,-0.273371671,0.04241313
10,0.264590407285005,0.060440306,0.332126386,-0.339034459,0.382954079,0.209198133,-0.080785894,-0.64063724,-0.063847909,0.092813097,0.272210106,0.631954148,-0.273371671,-0.163153734
10.5,0.274619927649255,0.157305971,0.332126386,0.166572761,0.271173894,-0.116522276,0.418723593,-1.09453996,-0.063847909,0.494112892,0.162706576,0.369658262,-0.273371671,0.04241313
11,0.271649448013506,-0.036425358,0.332126386,0.672179981,0.271173894,-0.116522276,0.418723593,-1.09453996,-0.063847909,0.62787949,0.053203046,0.107362376,-0.273371671,-0.163153734
11.5,0.268678968377756,-0.230156686,0.332126386,0.924983592,0.047613523,0.534918541,0.51862549,-0.8675886,-0.063847909,0.62787949,-0.275307544,0.107362376,-0.273371671,-0.163153734
12,0.260708488742006,0.060440306,0.193026764,0.924983592,0.047613523,0.534918541,0.918233079,-0.64063724,0.305119336,0.226579696,-0.275307544,-0.15493351,-0.273371671,-0.163153734
12.5,0.262738009106256,0.060440306,0.053927141,1.177787202,-0.064166662,0.209198133,1.118036873,-0.64063724,-0.063847909,0.62787949,-0.384811073,0.107362376,-0.273371671,0.04241313
13,0.249767529470507,-0.133291022,0.193026764,1.177787202,0.271173894,0.209198133,1.217938771,-0.64063724,-0.063847909,0.360346294,-0.275307544,-0.15493351,-0.273371671,0.453546858
13.5,0.250797049834757,0.351037299,0.610325631,0.672179981,0.271173894,0.534918541,0.818331182,-0.64063724,-0.063847909,-0.040953501,-0.165804014,-0.15493351,-0.273371671,0.247979994
14,0.250826570199007,1.029096949,0.749425253,0.672179981,0.271173894,0.534918541,1.118036873,-0.64063724,-0.063847909,-0.174720099,-0.056300484,-0.15493351,-0.273371671,0.04241313
14.5,0.253856090563257,1.319693942,0.610325631,0.672179981,0.382954079,-0.116522276,1.118036873,-0.527161561,-0.063847909,-0.040953501,-0.165804014,-0.15493351,-0.273371671,0.247979994
15,0.255885610927508,1.319693942,0.888524876,0.924983592,-0.064166662,-0.116522276,0.718429284,-0.527161561,-0.432815154,0.226579696,-0.494314603,-0.15493351,-0.273371671,0.453546858
15.5,0.261915131291758,1.319693942,0.749425253,0.419376371,0.159393709,-0.116522276,0.51862549,-0.527161561,-0.432815154,-0.040953501,-0.384811073,-0.679525282,-0.273371671,0.659113722
16,0.262944651656008,1.707156599,0.749425253,0.672179981,0.159393709,0.209198133,0.119017901,-0.413685881,-0.432815154,0.226579696,-0.384811073,-0.417229396,-0.273371671,0.247979994
16.5,0.265974172020258,1.222828277,0.471226009,0.672179981,0.382954079,-0.116522276,0.218919798,-0.300210201,-0.432815154,0.226579696,0.162706576,-0.417229396,-0.273371671,0.659113722
17,0.270003692384509,1.029096949,0.332126386,0.419376371,0.494734265,-0.116522276,0.218919798,0.040216838,-0.432815154,0.226579696,0.272210106,0.107362376,-0.273371671,0.864680586
17.5,0.274033212748759,0.83536562,0.471226009,0.672179981,0.271173894,-0.116522276,0.218919798,-0.186734521,-0.063847909,-0.040953501,0.600720696,0.369658262,-0.273371671,1.070247449
18,0.276062733113009,1.125962613,0.332126386,0.419376371,0.382954079,-0.116522276,0.218919798,-0.186734521,-0.063847909,-0.174720099,0.710224225,0.369658262,0.32844655,0.864680586
