0,0.263,-0.174597058,-0.379185479,0.192832485,0.025018552,0.411483672,-0.034149302,0.153109278,-0.116740135,-0.629754888,-0.443418097,-0.576372719,0.365186775,0.42845612,-0.533282275,-0.38722164
0.5,0.259008480130889,0.128372552,-0.379185479,0.052078846,0.312588113,0.340194055,-0.154393324,0.405348616,0.342063888,-0.629754888,-0.013332649,-0.413248365,0.185291812,0.202238528,-0.614923774,-0.530107854
1,0.260016960261778,0.310154318,-0.379185479,0.305435396,0.140046376,0.81070553,-0.226539737,0.405348616,0.127955344,-0.629754888,-0.374604425,-0.576372719,0.077354834,0.473699639,-0.272029476,-0.444376125
1.5,0.255025440392667,0.431342162,-0.379185479,0.192832485,0.600157674,0.981800612,-0.274637345,0.279228947,0.291085663,-0.395383884,-0.013332649,-0.467623149,0.365186775,0.315347324,0.119849721,-0.530107854
2,0.254033920523556,0.691030399,-0.379185479,0.474339763,0.600157674,1.124379847,-0.274637345,0.531468285,0.596955011,-0.395383884,0.15870153,-0.576372719,0.365186775,0.315347324,0.119849721,-0.530107854
2.5,0.247042400654445,0.86415589,0.173160448,0.474339763,1.175296796,1.409538317,-0.034149302,0.531468285,0.494998562,-0.395383884,0.072684441,-0.576372719,0.365186775,-0.023979065,-0.043433278,-0.672994068
3,0.247050880785334,0.950718636,0.725506376,0.192832485,0.887727235,1.694696787,-0.274637345,0.531468285,0.596955011,-0.395383884,0.330735709,-0.576372719,0.005396849,0.089129731,0.119849721,-0.38722164
3.5,0.255059360916223,0.950718636,1.277852304,0.192832485,0.600157674,1.979855257,-0.274637345,0.405348616,0.189129214,-0.395383884,0.24471862,-0.576372719,0.005396849,0.089129731,0.28313272,-0.38722164
4,0.236067841047112,1.037281382,1.277852304,-0.088674792,0.600157674,1.694696787,-0.274637345,0.279228947,0.393042112,-0.395383884,0.588786978,-0.25012401,0.005396849,-0.250196657,0.446415719,-0.38722164
4.5,0.260076321178001,1.037281382,1.830198232,-0.088674792,0.025018552,1.552117552,-0.034149302,0.531468285,0.087172764,-0.629754888,0.072684441,-0.467623149,0.005396849,-0.250196657,-0.043433278,-0.38722164
5,0.26008480130889,0.86415589,2.106371196,-0.37018207,0.025018552,1.694696787,-0.034149302,0.531468285,-0.014783685,-0.395383884,0.24471862,-0.467623149,0.005396849,-0.250196657,-0.043433278,-0.244335426
5.5,0.256093281439779,1.123844127,1.554025268,-0.37018207,-0.262551009,1.124379847,-0.274637345,0.405348616,0.189129214,-0.16101288,0.24471862,-0.25012401,0.005396849,-0.023979065,-0.043433278,-0.38722164
6,0.258101761570668,1.037281382,1.277852304,-0.37018207,0.025018552,1.124379847,-0.034149302,0.279228947,-0.116740135,0.073358124,0.24471862,-0.141374441,0.365186775,-0.137087861,-0.206716277,-0.672994068
6.5,0.258110241701557,1.123844127,1.00167934,-0.088674792,0.312588113,0.839221377,-0.034149302,0.405348616,0.087172764,0.073358124,0.330735709,-0.25012401,0.365186775,0.202238528,0.119849721,-0.530107854
7,0.249118721832446,1.123844127,1.00167934,0.474339763,0.600157674,0.554062907,-0.034149302,0.531468285,0.087172764,0.542100133,0.330735709,-0.576372719,0.365186775,0.42845612,-0.206716277,-0.672994068
7.5,0.250127201963335,0.86415589,0.449333412,0.474339763,1.175296796,0.554062907,0.206338741,0.531468285,0.189129214,0.542100133,0.416752799,-0.35887358,0.005396849,0.541564916,-0.206716277,-0.672994068
8,0.247135682094224,1.210406873,0.725506376,0.474339763,1.750435917,0.981800612,0.206338741,0.405348616,-0.116740135,0.307729129,0.15870153,-0.35887358,0.005396849,0.654673713,-0.206716277,-0.530107854
8.5,0.234144162225113,0.950718636,1.277852304,0.474339763,1.462866356,0.981800612,0.446826784,0.657587953,0.596955011,0.073358124,0.072684441,-0.35887358,0.005396849,0.42845612,-0.043433278,-0.38722164
9,0.246152642356002,1.123844127,1.00167934,0.474339763,1.175296796,0.981800612,0.446826784,0.531468285,0.596955011,-0.16101288,-0.013332649,-0.35887358,-0.354393077,0.42845612,0.119849721,-0.38722164
9.5,0.255161122486891,1.123844127,1.00167934,0.192832485,1.462866356,1.266959082,0.687314828,0.531468285,0.393042112,0.073358124,0.15870153,0.076124699,-0.354393077,0.315347324,-0.043433278,-0.530107854
10,0.26116960261778,0.950718636,1.00167934,-0.088674792,1.175296796,1.266959082,0.927802871,0.657587953,0.393042112,-0.16101288,0.24471862,0.184874268,-0.354393077,0.315347324,-0.043433278,-0.101449212
10.5,0.264178082748669,1.210406873,1.00167934,-0.088674792,0.600157674,1.266959082,0.927802871,0.531468285,0.189129214,-0.16101288,0.674804067,0.076124699,0.005396849,0.42845612,0.119849721,0.041437002
11,0.263186562879558,0.950718636,0.449333412,0.192832485,0.025018552,0.554062907,1.408778958,0.657587953,0.596955011,-0.16101288,0.846838246,0.184874268,0.005396849,0.42845612,0.119849721,-0.101449212
11.5,0.264195043010447,0.950718636,0.173160448,0.192832485,0.025018552,0.554062907,1.168290914,0.279228947,-0.218696584,-0.16101288,0.846838246,0.184874268,0.005396849,0.541564916,-0.043433278,-0.244335426
12,0.260203523141336,1.037281382,0.173160448,0.474339763,0.025018552,0.268904437,0.927802871,0.405348616,-0.116740135,-0.16101288,1.018872425,0.184874268,0.365186775,0.42845612,-0.206716277,-0.101449212
12.5,0.258212003272224,0.86415589,0.173160448,0.474339763,0.025018552,0.268904437,0.927802871,0.153109278,0.291085663,-0.395383884,0.846838246,-0.032624871,0.365186775,0.42845612,-0.369999276,-0.101449212
13,0.254220483403113,1.123844127,0.173160448,0.474339763,0.025018552,0.696642142,0.927802871,0.026989609,0.69891146,-0.629754888,0.588786978,0.184874268,0.365186775,0.202238528,-0.533282275,-0.38722164
13.5,0.257228963534002,1.210406873,0.449333412,0.474339763,0.312588113,0.696642142,0.687314828,-0.09913006,1.004780809,-0.629754888,0.24471862,0.293623838,0.005396849,0.202238528,-0.696565274,-0.530107854
14,0.257237443664891,1.210406873,0.449333412,0.192832485,0.600157674,0.696642142,0.206338741,0.026989609,0.69891146,-0.629754888,0.15870153,0.076124699,0.005396849,0.202238528,-0.696565274,-0.672994068
14.5,0.25924592379578,1.123844127,0.449333412,0.192832485,0.887727235,0.981800612,0.206338741,0.026989609,0.80086791,-0.629754888,0.15870153,-0.032624871,0.005396849,0.42845612,-0.696565274,-0.530107854
15,0.262254403926669,0.777593145,1.00167934,-0.088674792,0.887727235,1.124379847,0.206338741,0.531468285,0.902824359,-0.629754888,0.15870153,-0.25012401,-0.354393077,0.767782509,-0.533282275,-0.530107854
15.5,0.256262884057558,0.691030399,1.00167934,0.192832485,0.887727235,0.981800612,0.446826784,0.657587953,0.80086791,-0.629754888,-0.099349738,-0.141374441,-0.354393077,0.654673713,-0.696565274,-0.38722164
