0,0.021,-0.257899022,-0.977367036,-0.800073407,-0.502376757,0.343591851,-0.766195579,0.03113047,-0.971744697,-0.110930274,-0.148646808,-0.827694228,0.630746756,0.670422642,-0.731712862
0.5,-0.015020224378628,-0.030630236,-0.888069744,-0.800073407,-0.613013778,0.095396295,-0.766195579,0.03113047,-0.971744697,-0.110930274,-0.259486425,-0.897579622,0.390214522,0.429439384,-0.731712862
1,0.107959551242744,0.651176123,-0.191550864,-0.584689704,-0.679395991,0.244313629,-0.266349128,-0.08225991,-0.831943724,0.004514046,-0.325990195,-0.939510858,0.245895182,0.284849429,-0.83380443
1.5,0.098939326864116,0.651176123,-0.262988698,-0.441100568,-0.502376757,0.343591851,-0.34965687,0.125622454,-0.855243886,-0.207133874,-0.148646808,-0.408381867,0.149682289,0.188456125,-0.561560248
2,0.128919102485488,0.651176123,0.213263528,-0.441100568,-0.613013778,0.839982964,0.483420549,0.31460642,-0.622242265,-0.110930274,-0.148646808,0.010930494,0.149682289,0.188456125,-0.136178714
2.5,0.09789887810686,0.651176123,0.451389641,-0.441100568,-0.723650799,0.839982964,0.483420549,0.220114437,-0.505741455,-0.399541074,-0.148646808,0.150701281,0.149682289,-0.293510391,-0.306331328
3,0.105878653728232,0.878444909,0.510921169,-0.441100568,-0.944924842,0.591787408,0.483420549,0.125622454,-0.505741455,-0.591948273,-0.370326042,0.010930494,-0.331382179,-0.293510391,-0.476483942
3.5,0.114858429349604,0.651176123,0.510921169,-0.441100568,-0.944924842,0.839982964,0.691689903,-0.063361513,-0.389240645,-0.688151873,-0.370326042,0.010930494,-0.331382179,-0.293510391,-0.306331328
4,0.118838204970976,-0.030630236,-0.024862585,-0.261614149,-0.944924842,0.839982964,0.483420549,0.125622454,-0.389240645,-0.976762673,-0.370326042,0.290472068,-0.331382179,-0.293510391,-0.306331328
4.5,0.116817980592348,-0.030630236,0.391858112,-0.441100568,-1.055561863,0.839982964,0.691689903,-0.157853496,-0.389240645,-0.880559073,-0.370326042,0.010930494,-0.331382179,-0.293510391,-0.561560248
5,0.12679775621372,-0.030630236,0.629984225,0.09735869,-0.944924842,0.343591851,0.066881839,-0.252345479,-0.622242265,-0.880559073,-0.370326042,0.150701281,-0.331382179,-0.293510391,-0.986941783
5.5,0.117777531835092,-0.030630236,0.332326584,0.09735869,-0.723650799,0.095396295,0.066881839,-0.346837462,-0.389240645,-0.591948273,-0.370326042,0.150701281,-0.331382179,-0.293510391,-0.476483942
6,0.120757307456464,-0.257899022,-0.024862585,0.456331529,-0.281102714,0.343591851,0.275151194,-0.441329446,-0.389240645,-0.495744673,-0.370326042,0.430242855,-0.331382179,-0.293510391,-0.476483942
6.5,0.120737083077835,-0.257899022,0.272795056,0.815304368,-0.281102714,0.095396295,0.275151194,0.03113047,-0.389240645,-0.207133874,-0.148646808,0.570013642,-0.331382179,-0.293510391,-0.476483942
7,0.119716858699207,-0.257899022,0.332326584,0.456331529,-0.059828672,-0.152799261,0.066881839,0.125622454,-0.156239024,-0.110930274,-0.148646808,0.570013642,-0.331382179,-0.293510391,-0.221255021
7.5,0.114696634320579,-0.485167808,0.213263528,1.174277207,0.050808349,-0.400994817,-0.141387515,-0.063361513,-0.156239024,-0.207133874,-0.370326042,0.290472068,-0.331382179,-0.293510391,-0.051102407
8,0.112676409941951,-0.485167808,0.094200471,0.815304368,0.050808349,-0.400994817,-0.34965687,0.03113047,0.076762597,-0.110930274,-0.370326042,-0.128840293,-0.331382179,-0.293510391,0.204126513
8.5,0.111656185563323,-0.712436595,0.510921169,0.994790788,-0.059828672,-0.400994817,-0.141387515,0.31460642,-0.156239024,-0.207133874,-0.148646808,-0.26861108,0.149682289,-0.293510391,0.119050206
9,0.108635961184695,-0.712436595,0.689515753,0.635817949,-0.170465693,-0.400994817,0.275151194,0.409098403,0.193263408,-0.207133874,0.073032427,-0.26861108,0.149682289,-0.293510391,0.28920282
9.5,0.103615736806067,-0.712436595,0.272795056,0.27684511,-0.281102714,-0.400994817,0.483420549,-0.063361513,0.542765839,-0.207133874,0.294711661,-0.128840293,0.149682289,-0.293510391,0.119050206
10,0.101595512427439,-0.485167808,0.510921169,0.27684511,-0.281102714,-0.400994817,0.483420549,0.125622454,0.309764218,-0.207133874,0.294711661,-0.128840293,0.149682289,-0.293510391,0.0339739
10.5,0.109575288048811,0.196638551,0.749047282,-0.441100568,-0.502376757,-0.400994817,0.483420549,0.31460642,0.659266649,-0.207133874,0.516390895,0.430242855,0.630746756,0.188456125,0.28920282
11,0.101555063670183,0.196638551,0.391858112,-0.620586988,-0.613013778,-0.152799261,0.899959258,0.59808237,0.426265029,-0.303337474,0.516390895,0.570013642,0.630746756,0.188456125,0.374279127
11.5,0.115534839291555,0.423907337,0.332326584,-0.800073407,-0.502376757,0.095396295,0.899959258,0.409098403,0.542765839,-0.399541074,0.294711661,0.709784429,0.149682289,0.188456125,0.204126513
12,0.117514614912927,0.651176123,0.629984225,-0.620586988,-0.613013778,0.095396295,0.483420549,0.503590386,0.309764218,-0.399541074,0.294711661,0.709784429,0.630746756,0.670422642,0.0339739
12.5,0.110494390534299,0.651176123,1.046704922,-0.620586988,-0.391739736,0.095396295,0.275151194,0.59808237,-0.039738213,-0.399541074,0.294711661,0.570013642,0.630746756,1.152389158,0.28920282
13,0.103474166155671,0.651176123,0.987173394,-0.620586988,-0.059828672,0.095396295,0.691689903,0.409098403,-0.156239024,-0.399541074,0.294711661,0.570013642,0.630746756,1.152389158,0.28920282
13.5,0.105453941777043,-0.030630236,0.629984225,-0.620586988,0.16144537,0.095396295,0.691689903,0.503590386,-0.505741455,-0.207133874,0.073032427,0.010930494,0.149682289,0.670422642,0.374279127
14,0.093433717398415,-0.030630236,0.927641866,-0.620586988,0.16144537,-0.152799261,0.275151194,0.220114437,-0.389240645,-0.207133874,0.073032427,-0.26861108,0.149682289,0.670422642,0.0339739
14.5,0.098413493019787,-0.257899022,0.629984225,-0.441100568,0.382719413,-0.400994817,0.066881839,0.03113047,-0.622242265,-0.207133874,0.073032427,-0.26861108,0.149682289,0.670422642,0.0339739
15,0.095393268641159,-0.257899022,0.153732,-0.620586988,0.272082392,-0.649190373,-0.141387515,-0.063361513,-0.738743076,-0.399541074,-0.148646808,-0.408381867,-0.331382179,0.188456125,0.28920282
15.5,0.096373044262531,0.196638551,0.034668943,-0.261614149,0.050808349,-0.400994817,-0.141387515,-0.157853496,-0.738743076,-0.303337474,-0.370326042,-0.128840293,0.630746756,-0.293510391,0.0339739
16,0.096352819883903,0.196638551,-0.20345717,-0.261614149,-0.391739736,-0.400994817,-0.34965687,-0.252345479,-0.738743076,0.081476926,-0.148646808,-0.26861108,1.111811224,-0.293510391,0.119050206
16.5,0.104332595505275,0.196638551,-0.024862585,0.09735869,-0.391739736,-0.400994817,-0.141387515,0.03113047,-0.738743076,-0.110930274,-0.148646808,-0.128840293,1.111811224,-0.293510391,0.0339739
17,0.096312371126647,0.423907337,-0.024862585,0.09735869,-0.502376757,-0.400994817,-0.141387515,-0.063361513,-0.855243886,-0.110930274,-0.148646808,0.150701281,1.592875691,-0.293510391,0.204126513
17.5,0.097292146748019,0.651176123,0.213263528,0.09735869,-0.502376757,-0.400994817,0.275151194,0.125622454,-0.855243886,0.370087725,0.073032427,0.570013642,1.592875691,-0.293510391,0.374279127
18,0.097271922369391,0.651176123,0.570452697,0.09735869,-0.170465693,-0.400994817,0.275151194,0.03113047,-0.505741455,0.562494925,0.073032427,0.709784429,1.592875691,-0.293510391,0.28920282
18.5,0.104251697990762,0.651176123,0.332326584,-0.082127729,0.16144537,-0.400994817,0.275151194,0.220114437,0.076762597,0.177680526,0.294711661,0.570013642,0.630746756,-0.293510391,0.459355434
19,0.104231473612134,1.105713696,0.451389641,-0.082127729,0.16144537,-0.152799261,0.066881839,-0.157853496,0.309764218,-0.014726674,0.073032427,0.570013642,0.149682289,-0.293510391,0.28920282
19.5,0.097211249233507,1.332982482,0.213263528,0.09735869,0.050808349,0.095396295,0.066881839,-0.346837462,0.309764218,0.370087725,0.294711661,0.570013642,0.149682289,-0.293510391,0.204126513
20,0.115191024854878,1.105713696,0.034668943,0.456331529,0.382719413,0.095396295,0.275151194,-0.252345479,0.659266649,0.370087725,0.516390895,0.290472068,-0.331382179,-0.293510391,0.544431741
20.5,0.10517080047625,0.878444909,-0.024862585,0.27684511,0.16144537,0.095396295,0.275151194,-0.346837462,0.89226827,-0.014726674,0.294711661,-0.26861108,-0.331382179,-0.293510391,0.459355434
21,0.110150576097622,0.651176123,0.034668943,0.456331529,-0.281102714,0.343591851,0.483420549,-0.157853496,0.77576746,-0.110930274,0.294711661,-0.26861108,-0.331382179,-0.293510391,0.28920282
21.5,0.119130351718994,0.651176123,0.094200471,0.27684511,-0.391739736,0.095396295,0.275151194,-0.346837462,0.193263408,0.081476926,-0.148646808,-0.408381867,-0.331382179,-0.293510391,0.119050206
22,0.119110127340366,-0.030630236,0.213263528,0.27684511,-0.391739736,0.095396295,0.275151194,0.220114437,0.193263408,-0.014726674,-0.148646808,-0.548152654,-0.331382179,-0.293510391,0.28920282
22.5,0.112089902961738,-0.257899022,0.153732,-0.082127729,-0.502376757,-0.152799261,0.066881839,-0.063361513,0.309764218,-0.399541074,-0.370326042,-0.687923441,-0.331382179,0.188456125,0.0339739
23,0.12906967858311,0.196638551,0.332326584,0.09735869,-0.613013778,-0.152799261,0.066881839,0.220114437,0.193263408,-0.207133874,-0.370326042,-0.128840293,-0.331382179,0.188456125,-0.051102407
23.5,0.119049454204482,0.196638551,0.332326584,0.09735869,-0.502376757,-0.152799261,-0.141387515,0.409098403,0.193263408,-0.207133874,0.516390895,0.010930494,-0.331382179,0.188456125,-0.051102407
24,0.127029229825854,0.423907337,-0.262988698,-0.082127729,-0.170465693,-0.152799261,0.066881839,0.409098403,0.076762597,0.177680526,0.516390895,-0.26861108,0.149682289,0.188456125,0.0339739
24.5,0.123009005447226,0.196638551,-0.024862585,-0.082127729,0.050808349,0.095396295,0.483420549,0.59808237,0.309764218,-0.014726674,0.73807013,-0.26861108,0.630746756,0.188456125,0.204126513
25,0.126988781068598,0.196638551,-0.20345717,0.09735869,0.16144537,-0.152799261,0.691689903,0.31460642,0.193263408,0.177680526,1.181428598,0.010930494,0.630746756,0.188456125,0.204126513
25.5,0.12296855668997,0.196638551,-0.262988698,-0.082127729,0.382719413,-0.152799261,0.691689903,0.59808237,0.542765839,0.658698525,1.403107833,0.010930494,0.630746756,-0.293510391,0.204126513
26,0.136948332311342,-0.257899022,-0.262988698,-0.620586988,0.603993455,-0.152799261,0.691689903,0.503590386,0.542765839,0.658698525,1.181428598,-0.548152654,0.630746756,-0.293510391,-0.051102407
26.5,0.132928107932714,-0.030630236,-0.262988698,-0.620586988,0.272082392,-0.152799261,0.691689903,0.125622454,0.426265029,0.562494925,0.294711661,-0.408381867,0.630746756,-0.293510391,-0.051102407
27,0.132907883554086,-0.257899022,0.034668943,-0.261614149,0.16144537,-0.152799261,0.483420549,0.220114437,0.659266649,0.273884125,0.294711661,-0.26861108,0.149682289,-0.293510391,-0.051102407
27.5,0.137887659175458,0.196638551,-0.262988698,-0.261614149,0.272082392,-0.400994817,0.275151194,0.220114437,0.426265029,0.562494925,0.073032427,-0.26861108,-0.331382179,-0.293510391,-0.051102407
28,0.13786743479683,0.423907337,-0.322520226,-0.082127729,0.272082392,-0.152799261,0.483420549,0.125622454,0.309764218,0.273884125,-0.370326042,-0.26861108,-0.331382179,-0.293510391,-0.136178714
28.5,0.132847210418202,0.878444909,-0.262988698,-0.082127729,0.050808349,-0.152799261,0.483420549,-0.157853496,-0.039738213,-0.207133874,-0.592005276,-0.26861108,-0.331382179,-0.293510391,0.119050206
29,0.106826986039574,0.878444909,-0.143925641,0.27684511,0.050808349,-0.152799261,0.275151194,-0.441329446,-0.272739834,-0.495744673,-0.592005276,0.010930494,-0.331382179,-0.293510391,0.459355434
29.5,0.122806761660946,0.878444909,-0.024862585,0.456331529,0.272082392,-0.152799261,0.275151194,0.409098403,-0.272739834,-0.399541074,-0.592005276,0.010930494,-0.331382179,-0.293510391,0.544431741
30,0.116786537282318,1.332982482,-0.024862585,0.27684511,0.493356434,-0.400994817,0.066881839,0.125622454,-0.622242265,-0.399541074,-0.592005276,0.290472068,-0.331382179,-0.293510391,0.459355434
30.5,0.11876631290369,1.105713696,0.153732,0.456331529,0.16144537,-0.400994817,-0.141387515,-0.063361513,-0.738743076,-0.784355473,-0.592005276,0.290472068,-0.331382179,-0.293510391,0.544431741
31,0.103746088525061,0.878444909,0.272795056,0.09735869,0.493356434,-0.649190373,-0.34965687,0.31460642,-0.622242265,-0.207133874,-0.592005276,0.430242855,-0.331382179,-0.293510391,0.374279127
31.5,0.101725864146433,0.423907337,0.570452697,0.09735869,0.603993455,-0.400994817,-0.34965687,0.503590386,-0.622242265,-0.014726674,-0.592005276,0.709784429,-0.331382179,-0.293510391,0.28920282
32,0.106705639767805,0.423907337,0.213263528,-0.261614149,0.272082392,-0.400994817,-0.34965687,0.692574353,-0.622242265,0.177680526,-0.370326042,0.570013642,-0.331382179,-0.293510391,0.0339739
32.5,0.107685415389177,0.196638551,-0.024862585,-0.261614149,0.050808349,0.095396295,-0.557926225,0.03113047,-0.622242265,0.273884125,-0.370326042,0.290472068,-0.331382179,-0.293510391,-0.136178714
33,0.076665191010549,-0.257899022,0.094200471,-0.261614149,-0.281102714,0.095396295,-0.557926225,0.03113047,-0.622242265,0.081476926,-0.370326042,0.150701281,-0.331382179,-0.293510391,-0.051102407
33.5,0.087644966631921,-0.257899022,0.034668943,-0.441100568,-0.059828672,0.095396295,-0.557926225,0.409098403,-0.622242265,0.177680526,-0.370326042,0.010930494,-0.331382179,-0.293510391,-0.221255021
34,0.085624742253293,-0.257899022,-0.143925641,-0.441100568,-0.391739736,0.343591851,-0.766195579,0.220114437,-0.505741455,-0.303337474,-0.370326042,-0.26861108,-0.331382179,-0.293510391,-0.221255021
34.5,0.084604517874665,-0.030630236,-0.441583282,-0.261614149,-0.170465693,0.095396295,-0.557926225,0.31460642,-0.505741455,-0.399541074,-0.370326042,-0.408381867,-0.331382179,-0.293510391,-0.306331328
35,0.089584293496037,0.651176123,-0.382051754,-0.261614149,-0.059828672,0.095396295,-0.34965687,0.125622454,-0.272739834,-0.495744673,-0.592005276,-0.26861108,-0.331382179,-0.293510391,-0.476483942
35.5,0.090564069117409,0.878444909,-0.322520226,-0.082127729,0.272082392,-0.152799261,-0.141387515,0.125622454,-0.389240645,-0.784355473,-0.592005276,0.010930494,-0.331382179,-0.293510391,-0.391407635
36,0.111543844738781,0.878444909,-0.441583282,0.09735869,0.272082392,-0.152799261,-0.141387515,0.220114437,-0.039738213,-0.688151873,-0.592005276,0.150701281,-0.331382179,-0.293510391,-0.561560248
36.5,0.099523620360153,0.651176123,-0.560646339,0.09735869,0.050808349,0.095396295,-0.141387515,-0.157853496,0.076762597,-0.495744673,-0.370326042,0.290472068,-0.331382179,-0.293510391,-0.476483942
37,0.102503395981525,0.651176123,-0.501114811,0.09735869,0.050808349,-0.152799261,-0.141387515,-0.346837462,-0.039738213,-0.688151873,-0.370326042,0.290472068,-0.331382179,-0.293510391,-0.391407635
37.5,0.114483171602897,0.651176123,-0.143925641,-0.082127729,-0.059828672,-0.152799261,-0.34965687,-0.724805395,-0.039738213,-0.591948273,-0.370326042,0.290472068,-0.331382179,-0.293510391,-0.306331328
38,0.116462947224269,0.423907337,-0.084394113,0.09735869,-0.059828672,-0.152799261,-0.557926225,-0.819297379,-0.272739834,-0.495744673,0.073032427,0.430242855,-0.331382179,-0.293510391,-0.051102407
38.5,0.106442722845641,0.423907337,0.034668943,0.09735869,-0.059828672,-0.400994817,-0.766195579,-0.630313412,0.076762597,-0.495744673,0.073032427,0.150701281,-0.331382179,-0.293510391,0.0339739
39,0.125422498467013,1.105713696,-0.024862585,0.09735869,0.272082392,-0.400994817,-0.766195579,-0.630313412,-0.272739834,-0.495744673,0.073032427,0.010930494,-0.331382179,-0.293510391,0.119050206
39.5,0.118402274088385,1.105713696,0.034668943,0.456331529,0.382719413,-0.400994817,-0.34965687,-0.252345479,0.309764218,-0.399541074,0.073032427,0.290472068,-0.331382179,-0.293510391,0.28920282
40,0.119382049709757,1.105713696,0.332326584,0.456331529,0.493356434,-0.152799261,-0.34965687,-0.252345479,0.426265029,-0.014726674,0.073032427,0.570013642,-0.331382179,-0.293510391,0.544431741
40.5,0.133361825331129,1.105713696,0.213263528,0.456331529,0.603993455,-0.152799261,-0.141387515,0.125622454,0.426265029,-0.207133874,0.516390895,0.430242855,-0.331382179,-0.293510391,0.459355434
41,0.133341600952501,0.651176123,0.272795056,0.27684511,0.603993455,-0.152799261,-0.141387515,0.503590386,0.426265029,-0.110930274,0.073032427,0.010930494,-0.331382179,-0.293510391,0.459355434
41.5,0.127321376573873,0.423907337,0.034668943,-0.082127729,0.825267498,0.095396295,-0.141387515,0.31460642,0.193263408,0.177680526,0.294711661,0.430242855,-0.331382179,-0.293510391,0.459355434
42,0.136301152195245,-0.257899022,0.213263528,-0.441100568,0.714630476,0.095396295,0.066881839,0.59808237,0.193263408,0.081476926,0.294711661,0.430242855,-0.331382179,-0.293510391,0.544431741
42.5,0.138280927816617,-0.485167808,0.094200471,-0.800073407,0.493356434,-0.152799261,-0.141387515,0.503590386,-0.389240645,-0.014726674,0.294711661,0.290472068,-0.331382179,-0.293510391,0.374279127
43,0.137260703437989,-0.485167808,0.332326584,-0.620586988,0.382719413,-0.400994817,-0.141387515,0.692574353,-0.505741455,-0.303337474,0.294711661,0.010930494,-0.331382179,-0.293510391,0.204126513
43.5,0.133240479059361,-0.257899022,0.153732,-0.441100568,0.493356434,-0.400994817,-0.34965687,0.409098403,-0.622242265,-0.110930274,-0.148646808,0.150701281,-0.331382179,-0.293510391,0.204126513
44,0.130220254680732,-0.257899022,0.272795056,-0.261614149,0.382719413,-0.400994817,-0.34965687,0.03113047,-0.505741455,-0.014726674,-0.148646808,0.150701281,-0.331382179,-0.293510391,0.0339739
