15,0.457835770233174,-0.662059882,-0.601515567,-0.541367421,-0.325392818,0.740082641,0.421646953,-0.270559348,0.010076158,0.494413482,-0.181724857,-0.236141983,1.054943168,0.19287906,-0.36533121,-0.468644743,-0.357649983,-0.025519835,-0.811191432
15.5,0.46289696257428,-0.662059882,-0.473369941,-0.221221105,-0.325392818,0.452168756,-0.014238939,-0.270559348,0.010076158,0.665274033,-0.065828902,0.124013558,0.910903959,0.19287906,-0.36533121,-0.334707977,-0.096972153,-0.125597617,-0.406664822
16,0.457958154915385,-0.505766236,0.039212561,-0.381294263,-0.616832869,0.164254871,0.05840871,-0.160754418,0.010076158,0.494413482,0.165963007,0.244065405,0.910903959,0.19287906,-0.043311633,0.06710232,0.163705677,0.074557948,-0.348875306
16.5,0.462019347256491,-0.740206704,0.039212561,-0.381294263,-0.762552895,0.164254871,0.203704007,-0.380364279,0.010076158,0.608320516,0.165963007,-0.236141983,0.910903959,0.19287906,-0.36533121,0.06710232,0.163705677,-0.475869857,-0.291085791
17,0.469080539597597,-0.818353527,0.039212561,-0.221221105,-0.616832869,0.020297929,0.421646953,-0.160754418,-0.269817113,0.380506448,-0.181724857,-0.236141983,0.622825541,0.19287906,-0.284826316,0.06710232,0.163705677,-0.125597617,-0.117717243
17.5,0.471141731938703,-0.740206704,-0.21707869,-0.061147946,-0.471112843,-0.411572898,0.131056358,-0.490169209,-0.269817113,0.266599413,-0.065828902,-0.236141983,0.622825541,-0.3214651,-0.445836104,0.06710232,-0.096972153,-0.57594764,-0.233296275
18,0.477202924279808,-0.89650035,-0.21707869,-0.221221105,-0.471112843,-0.267615956,-0.304829534,-0.050949488,-0.549710384,-0.302935757,0.165963007,0.003961711,0.478786332,-0.3214651,-0.526340998,0.468912616,0.424383507,-0.676025423,-0.291085791
18.5,0.468264116620914,-0.89650035,-0.345224316,-0.434651982,-0.179672792,-0.267615956,-0.014238939,0.058855443,-0.549710384,-0.24598224,0.281858962,-0.236141983,0.334747122,0.19287906,-0.606845892,0.334975851,0.424383507,-0.475869857,-0.464454338
19,0.46732530896202,-1.052793995,-0.601515567,-0.221221105,-0.179672792,-0.123659014,0.494294602,0.498075164,-0.549710384,-0.24598224,0.050067053,-0.236141983,0.478786332,0.19287906,-0.928865469,-0.066834446,0.163705677,-0.625986531,-0.637822885
19.5,0.463386501303126,-1.052793995,-0.473369941,-0.167863385,-0.179672792,-0.123659014,0.348999304,0.717685025,-0.549710384,-0.24598224,-0.181724857,-0.236141983,0.622825541,0.19287906,-0.767855681,-0.066834446,0.163705677,-0.375792074,-0.753401916
20,0.463447693644232,-1.130940818,-0.601515567,-0.327936544,-0.179672792,-0.267615956,-0.014238939,0.498075164,-0.549710384,-0.132075206,-0.181724857,-0.116090136,0.478786332,0.19287906,-0.928865469,-0.066834446,0.163705677,-0.425830966,-1.10013901
20.5,0.462508885985338,-1.365381286,-0.473369941,-0.327936544,-0.325392818,0.164254871,0.276351656,0.827489955,-0.549710384,0.266599413,0.050067053,-0.236141983,0.334747122,0.19287906,-0.928865469,-0.066834446,0.163705677,-0.075558726,-1.042349494
21,0.459570078326443,-1.287234463,-0.473369941,-0.488009702,-0.325392818,-0.123659014,0.421646953,0.388270234,-0.549710384,0.551366999,-0.181724857,-0.476245678,0.190707913,0.19287906,-0.928865469,-0.468644743,-0.096972153,0.074557948,-0.926770463
21.5,0.460631270667549,-1.287234463,-0.601515567,-0.381294263,-0.616832869,-0.123659014,0.203704007,0.498075164,-0.549710384,0.551366999,-0.529412722,-0.476245678,0.190707913,0.19287906,-0.767855681,-0.602581508,-0.357649983,-0.075558726,-0.984559979
22,0.460692463008655,-0.89650035,-0.857806818,-0.434651982,-0.762552895,0.020297929,-0.014238939,-0.050949488,-0.549710384,0.494413482,-0.529412722,-0.596297525,0.046668704,0.70722322,-0.848360575,-0.602581508,-0.357649983,0.274713514,-0.406664822
22.5,0.454753655349761,-0.740206704,-0.857806818,-0.327936544,-0.762552895,-0.123659014,-0.014238939,0.058855443,-0.549710384,0.608320516,-0.413516767,-0.476245678,-0.241409715,0.70722322,-0.928865469,-0.602581508,-0.357649983,0.224674622,-0.406664822
23,0.466814847690866,-0.349472591,-0.857806818,0.045567492,-0.762552895,-0.123659014,0.131056358,0.278465303,-0.549710384,0.72222755,-0.529412722,-0.596297525,-0.097370505,0.70722322,-0.928865469,-0.602581508,-0.357649983,0.374791296,-0.002138212
23.5,0.465876040031972,-0.349472591,-0.729661193,0.045567492,-0.762552895,-0.411572898,-0.014238939,-0.050949488,-0.549710384,0.380506448,-0.645308677,-0.596297525,-0.385448924,0.70722322,-0.848360575,-0.602581508,-0.357649983,0.174635731,0.171230335
24,0.462937232373078,0.041261522,-0.601515567,0.098925212,-0.616832869,-0.555529841,0.276351656,0.717685025,-0.549710384,0.380506448,-0.529412722,-0.596297525,-0.097370505,0.70722322,-0.848360575,-0.602581508,-0.357649983,-0.075558726,-0.117717243
24.5,0.465998424714184,-0.115032123,-0.473369941,0.098925212,-0.616832869,-0.699486783,0.494294602,0.388270234,-0.549710384,0.209645896,-0.529412722,-0.716349372,0.046668704,0.70722322,-0.928865469,-0.602581508,-0.357649983,0.024519057,0.113440819
25,0.45805961705529,-0.0368853,-0.473369941,0.098925212,-0.616832869,-0.987400668,0.494294602,0.827489955,-0.549710384,0.551366999,-0.645308677,-0.716349372,-0.097370505,0.19287906,-0.606845892,-0.468644743,-0.357649983,-0.075558726,-0.002138212
25.5,0.465120809396395,-0.271325768,-0.601515567,0.472429248,-0.616832869,-0.843443726,0.494294602,0.827489955,-0.549710384,0.266599413,-0.413516767,-0.836401219,-0.097370505,0.19287906,-0.687350786,-0.468644743,-0.357649983,0.024519057,0.055651304
26,0.463182001737501,-0.583913059,-0.345224316,0.312356089,-0.762552895,-0.555529841,0.421646953,0.937294885,-0.269817113,-0.018168172,-0.413516767,-0.716349372,-0.241409715,0.19287906,-0.606845892,-0.468644743,-0.357649983,-0.125597617,-0.348875306
26.5,0.464243194078607,-0.427619414,-0.473369941,0.312356089,-0.762552895,-0.411572898,0.276351656,0.827489955,-0.269817113,0.038785345,-0.645308677,-0.716349372,-0.097370505,0.70722322,-0.526340998,-0.468644743,-0.357649983,-0.275714292,-0.406664822
27,0.452304386419713,-0.818353527,-0.601515567,0.525786967,-0.908272921,-0.123659014,-0.014238939,0.278465303,-0.269817113,0.380506448,-0.761204632,-0.716349372,-0.241409715,1.221567379,-0.687350786,-0.602581508,-0.618327813,-0.275714292,-0.291085791
27.5,0.457365578760819,-0.662059882,-0.729661193,0.525786967,-0.908272921,0.308211814,0.131056358,0.498075164,-0.269817113,0.608320516,-0.645308677,-0.476245678,-0.097370505,0.70722322,-0.848360575,-0.602581508,-0.618327813,-0.175636509,-0.522243853
28,0.454426771101924,-1.130940818,-0.473369941,0.419071528,-0.908272921,0.452168756,0.203704007,0.168660373,0.010076158,0.437459965,-0.529412722,-0.476245678,0.046668704,0.70722322,-0.767855681,-0.736518274,-0.357649983,-0.425830966,-0.753401916
28.5,0.44448796344303,-0.974647172,-0.473369941,-0.007790227,-0.908272921,0.452168756,0.566942251,0.058855443,0.010076158,1.234809204,-0.645308677,-0.476245678,0.190707913,0.70722322,-0.606845892,-0.736518274,-0.357649983,-0.57594764,-0.811191432
29,0.457549155784136,-1.052793995,-0.729661193,0.098925212,-0.908272921,0.308211814,0.566942251,-0.380364279,-0.269817113,1.177855686,-0.529412722,-0.476245678,0.334747122,0.70722322,-0.606845892,-0.736518274,-0.357649983,-0.2256754,-0.580033369
29.5,0.442610348125242,-0.818353527,-0.729661193,-0.007790227,-0.908272921,0.164254871,0.494294602,-0.270559348,-0.269817113,0.893088101,-0.529412722,-0.476245678,0.910903959,0.19287906,-0.767855681,-0.602581508,-0.357649983,0.174635731,-0.580033369
30,0.446671540466348,-0.89650035,-0.601515567,-0.381294263,-0.908272921,0.020297929,0.348999304,-0.050949488,-0.269817113,0.608320516,-0.529412722,-0.476245678,1.054943168,-0.3214651,-0.606845892,-0.066834446,-0.357649983,-0.025519835,-0.348875306
30.5,0.468732732807453,-0.818353527,-0.345224316,-0.861513738,-0.762552895,-0.123659014,0.203704007,-0.380364279,-0.269817113,0.209645896,-0.645308677,-0.35619383,0.910903959,-0.3214651,-0.606845892,0.468912616,-0.357649983,-0.325753183,-0.406664822
31,0.465793925148559,-0.740206704,-0.601515567,-0.64808286,-0.471112843,-0.267615956,-0.014238939,-0.490169209,-0.269817113,-0.132075206,-0.645308677,0.124013558,1.054943168,0.19287906,-0.928865469,1.004659678,-0.618327813,-0.375792074,-0.406664822
31.5,0.473855117489665,-0.662059882,-0.601515567,-0.914871457,-0.471112843,-0.411572898,-0.595420129,-0.599974139,-0.269817113,-0.986377962,-0.761204632,0.244065405,0.910903959,0.19287906,-0.928865469,1.004659678,-0.618327813,-0.375792074,-0.175506759
32,0.465916309830771,-0.583913059,-0.345224316,-1.074944615,-0.471112843,-0.411572898,-0.740715426,-0.270559348,-0.269817113,-1.043331479,-0.413516767,0.124013558,1.054943168,0.19287906,-0.767855681,1.004659678,-0.618327813,-0.976258771,-0.291085791
32.5,0.471977502171877,-0.662059882,-0.088933064,-1.128302335,-0.179672792,-0.555529841,-0.232181885,-0.160754418,-0.269817113,-0.929424445,-0.181724857,0.124013558,0.478786332,0.19287906,-0.284826316,1.138596444,-0.618327813,-1.176414337,-0.175506759
33,0.462038694512982,-0.427619414,0.167358187,-0.808156018,-0.325392818,-0.699486783,-0.014238939,-0.270559348,-0.269817113,-0.986377962,0.050067053,0.364117252,0.190707913,0.19287906,-0.043311633,0.602849382,-0.618327813,-0.676025423,-0.348875306
33.5,0.453099886854088,-0.193178946,0.167358187,-0.488009702,-0.471112843,-0.699486783,-0.086886588,-0.050949488,-0.269817113,-0.416842791,-0.065828902,0.003961711,0.046668704,0.19287906,0.439717732,0.06710232,-0.357649983,-0.2256754,0.055651304
34,0.449161079195194,-0.115032123,0.295503813,-0.274578824,-0.762552895,-0.267615956,-0.159534237,0.388270234,-0.549710384,-0.075121689,-0.065828902,-0.476245678,-0.097370505,-0.3214651,0.681232414,-0.468644743,-0.096972153,-0.025519835,-0.117717243
34.5,0.4452222715363,-0.0368853,0.295503813,-0.007790227,-0.616832869,-0.123659014,-0.014238939,0.388270234,-0.269817113,-0.075121689,-0.065828902,-0.596297525,-0.241409715,-0.3214651,0.681232414,-0.468644743,-0.096972153,0.224674622,-0.291085791
35,0.443283463877406,0.353848813,0.551795064,-0.221221105,-0.471112843,-0.267615956,-0.086886588,0.498075164,0.289969429,-0.189028723,-0.413516767,-0.476245678,-0.529488133,0.19287906,0.60072752,-0.334707977,-0.096972153,0.224674622,-0.464454338
35.5,0.448344656218511,0.119408345,0.167358187,-0.114505666,-0.616832869,-0.267615956,-0.52277248,0.388270234,0.289969429,0.095738862,-0.297620812,-0.596297525,-0.673527342,0.19287906,0.359212838,-0.334707977,-0.096972153,-0.075558726,-0.580033369
36,0.453405848559617,-0.193178946,-0.21707869,-0.114505666,-0.471112843,-0.123659014,-0.52277248,0.278465303,0.289969429,0.095738862,-0.413516767,-0.716349372,-0.817566552,0.19287906,0.117698155,-0.200771212,-0.096972153,-0.275714292,-0.6956124
36.5,0.470467040900723,-0.349472591,-0.473369941,-0.221221105,-0.033952766,-0.411572898,-0.668067778,0.278465303,0.289969429,-0.302935757,-0.413516767,-0.716349372,-0.673527342,0.19287906,0.037193261,-0.200771212,-0.357649983,-0.475869857,-0.984559979
37,0.477528233241829,-0.115032123,-0.473369941,-0.488009702,0.11176726,-0.843443726,-0.668067778,-0.160754418,0.289969429,0.038785345,-0.181724857,-0.596297525,-0.385448924,0.19287906,0.198203049,-0.200771212,-0.618327813,-0.726064314,-0.984559979
37.5,0.482589425582934,0.197555168,-0.601515567,-0.167863385,0.11176726,-0.843443726,-0.450124831,0.058855443,0.010076158,0.038785345,-0.181724857,-0.596297525,-0.385448924,0.19287906,0.117698155,-0.200771212,-0.618327813,-0.676025423,-0.637822885
38,0.48465061792404,0.197555168,-1.11409807,-0.061147946,-0.033952766,-0.123659014,-0.52277248,-0.160754418,-0.549710384,0.095738862,-0.297620812,-0.716349372,0.046668704,0.19287906,0.439717732,-0.334707977,-0.618327813,-0.375792074,-0.464454338
38.5,0.479711810265146,0.666436104,-0.857806818,0.098925212,-0.179672792,0.164254871,-0.450124831,-0.050949488,-0.549710384,0.152692379,-0.645308677,-0.716349372,0.478786332,0.70722322,0.037193261,-0.468644743,-0.618327813,-0.175636509,-0.406664822
39,0.470773002606252,0.744582926,-0.729661193,0.152282931,-0.325392818,0.308211814,0.05840871,0.058855443,-0.549710384,0.72222755,-0.761204632,-0.836401219,0.76686475,0.70722322,0.359212838,-0.602581508,-0.618327813,0.074557948,-0.522243853
39.5,0.470834194947358,0.666436104,-0.729661193,0.152282931,-0.325392818,0.452168756,0.131056358,0.058855443,-0.549710384,1.006995135,-0.761204632,-0.836401219,0.76686475,0.70722322,0.278707944,-0.602581508,-0.618327813,0.074557948,-0.580033369
40,0.467895387288463,0.510142458,-0.729661193,0.419071528,-0.471112843,0.740082641,0.131056358,0.278465303,-0.549710384,0.551366999,-1.108892496,-0.956453066,0.478786332,0.70722322,0.198203049,-0.602581508,-0.618327813,0.12459684,-0.406664822
40.5,0.456956579629569,0.119408345,-0.473369941,-0.167863385,-0.325392818,0.884039584,0.203704007,0.278465303,-0.549710384,0.779181067,-1.108892496,-0.956453066,0.622825541,0.70722322,0.439717732,-0.602581508,-0.618327813,0.274713514,-0.6956124
41,0.461017771970675,0.197555168,-0.345224316,-0.061147946,-0.033952766,0.452168756,0.494294602,0.058855443,-0.549710384,1.006995135,-0.992996542,-0.956453066,0.046668704,0.19287906,0.198203049,-0.602581508,-0.618327813,0.024519057,-0.580033369
41.5,0.458078964311781,-0.427619414,-0.473369941,-0.274578824,0.11176726,0.452168756,0.639589899,0.168660373,-0.549710384,0.950041618,-0.529412722,-0.956453066,-0.241409715,-0.3214651,0.439717732,-0.736518274,-0.618327813,0.024519057,-0.522243853
42,0.462140156652887,-0.349472591,-0.21707869,-0.167863385,0.403207311,0.308211814,0.421646953,0.278465303,-0.549710384,0.209645896,-0.529412722,-0.836401219,-0.241409715,-0.3214651,0.037193261,-0.736518274,-0.618327813,-0.125597617,-0.464454338
42.5,0.468201348993992,-0.505766236,-0.21707869,-0.221221105,0.257487286,0.452168756,1.14812344,0.168660373,-0.549710384,0.209645896,-0.181724857,-0.836401219,-0.241409715,-0.3214651,-0.043311633,-0.736518274,-0.618327813,-0.175636509,-0.6956124
43,0.477262541335098,-0.505766236,-0.21707869,-0.488009702,0.257487286,0.308211814,1.002828143,0.168660373,-0.549710384,0.437459965,0.165963007,-0.836401219,-0.241409715,-0.3214651,-0.36533121,-0.736518274,-0.618327813,0.324752405,-0.753401916
43.5,0.478323733676204,-0.662059882,-0.21707869,-0.221221105,-0.033952766,0.308211814,0.639589899,-0.160754418,-0.549710384,0.437459965,0.165963007,-0.836401219,-0.097370505,-0.3214651,-0.606845892,-0.736518274,-0.618327813,-0.025519835,-0.753401916
44,0.47938492601731,-0.974647172,-0.21707869,-0.434651982,-0.179672792,0.308211814,0.348999304,-0.160754418,-0.549710384,0.608320516,0.165963007,-0.716349372,-0.097370505,-0.3214651,-0.848360575,-0.736518274,-0.618327813,0.024519057,-0.811191432
44.5,0.488446118358416,-0.662059882,-0.345224316,-0.488009702,-0.325392818,0.308211814,0.203704007,-0.270559348,-0.549710384,0.72222755,-0.297620812,-0.596297525,-0.097370505,-0.3214651,-0.928865469,-0.602581508,-0.618327813,-0.025519835,-0.926770463
45,0.484507310699521,-0.740206704,-0.601515567,-0.594725141,-0.471112843,0.452168756,0.05840871,-0.70977907,-0.549710384,0.836134584,-0.065828902,-0.716349372,-0.241409715,-0.3214651,-0.284826316,-0.602581508,-0.618327813,-0.025519835,-0.868980947
45.5,0.480568503040627,-0.427619414,-0.601515567,-0.488009702,-0.616832869,0.164254871,-0.740715426,-0.270559348,-0.549710384,0.551366999,-0.181724857,-0.716349372,-0.241409715,-0.3214651,-0.36533121,-0.602581508,-0.618327813,-0.025519835,-0.291085791
46,0.475629695381733,-0.505766236,-0.729661193,-0.754798299,-0.471112843,0.020297929,-0.595420129,-0.490169209,-0.269817113,0.038785345,-0.413516767,-0.716349372,-0.385448924,0.19287906,0.117698155,-0.468644743,-0.357649983,-0.475869857,-0.522243853
46.5,0.481690887722839,-0.193178946,-0.985952444,-0.808156018,-0.471112843,0.020297929,-0.450124831,-0.050949488,-0.269817113,-0.075121689,-0.181724857,-0.596297525,-0.385448924,0.70722322,0.037193261,-0.468644743,-0.357649983,-0.275714292,-0.637822885
47,0.475752080063945,-0.0368853,-0.857806818,-0.861513738,-0.471112843,0.020297929,-0.232181885,0.168660373,-0.269817113,-0.416842791,-0.181724857,-0.596297525,-0.097370505,0.70722322,0.359212838,-0.334707977,-0.096972153,-0.275714292,-0.926770463
47.5,0.47681327240505,-0.0368853,-0.729661193,-0.541367421,-0.179672792,-0.267615956,0.05840871,-0.050949488,0.010076158,-0.64465686,-0.065828902,-0.716349372,-0.097370505,0.70722322,0.60072752,-0.468644743,0.163705677,-0.125597617,-0.926770463
48,0.472874464746156,0.119408345,-0.857806818,-0.594725141,-0.033952766,-0.555529841,-0.232181885,0.278465303,0.010076158,-0.530749826,-0.181724857,-0.716349372,-0.097370505,0.70722322,0.198203049,-0.468644743,0.163705677,-0.075558726,-0.868980947
48.5,0.475935657087262,-0.115032123,-0.729661193,-0.488009702,-0.033952766,-0.123659014,-0.014238939,-0.160754418,0.010076158,-0.416842791,-0.413516767,-0.596297525,-0.241409715,0.70722322,0.359212838,-0.334707977,0.163705677,-0.125597617,-1.215718041
49,0.460996849428368,-0.0368853,-0.601515567,-0.327936544,-0.179672792,-0.123659014,-0.014238939,-0.050949488,-0.269817113,-0.189028723,-0.413516767,-0.596297525,-0.241409715,0.19287906,-0.043311633,-0.200771212,0.163705677,-0.125597617,-0.984559979
49.5,0.462058041769473,-0.115032123,-0.088933064,-0.434651982,-0.179672792,-0.411572898,-0.086886588,-0.380364279,-0.269817113,0.209645896,-0.645308677,-0.716349372,-0.529488133,-0.3214651,0.117698155,-0.200771212,0.163705677,-0.57594764,-1.157928526
50,0.459119234110579,-0.115032123,-0.21707869,-0.381294263,-0.179672792,-0.699486783,-0.086886588,-0.160754418,-0.269817113,0.209645896,-0.529412722,-0.836401219,-0.529488133,-0.3214651,-0.043311633,-0.334707977,-0.096972153,-0.57594764,-0.811191432
50.5,0.461180426451685,-0.0368853,-0.21707869,-0.381294263,-0.325392818,-0.699486783,-0.232181885,0.058855443,-0.549710384,-0.018168172,-0.645308677,-0.836401219,-0.673527342,-0.3214651,0.037193261,-0.200771212,-0.357649983,-0.776103205,-0.926770463
51,0.465241618792791,-0.115032123,-0.21707869,-0.274578824,-0.616832869,-0.555529841,-0.159534237,0.278465303,-0.549710384,0.095738862,-0.645308677,-0.716349372,-0.385448924,-0.3214651,-0.123816527,-0.200771212,-0.357649983,-0.92621988,-0.6956124
51.5,0.465302811133897,-0.0368853,-0.21707869,-0.221221105,-0.616832869,-0.987400668,-0.450124831,0.278465303,-0.549710384,0.494413482,-0.645308677,-0.716349372,-0.241409715,-0.3214651,-0.204321421,-0.334707977,-0.357649983,-0.676025423,-0.6956124
52,0.475364003475002,-0.271325768,-0.088933064,-0.114505666,-0.471112843,-0.843443726,-0.52277248,0.388270234,-0.549710384,0.437459965,-0.761204632,-0.596297525,-0.241409715,-0.3214651,-0.36533121,-0.602581508,-0.618327813,-0.475869857,-0.811191432
52.5,0.479425195816108,-0.349472591,-0.473369941,0.098925212,-0.325392818,-0.123659014,-0.52277248,0.388270234,-0.549710384,-0.132075206,-0.877100587,-0.35619383,-0.097370505,-0.3214651,-0.526340998,-0.602581508,-0.618327813,-0.475869857,-0.348875306
