0,0.122,0.036623652,0.328473367,0.569088797,-0.513439952,0.275121587,0.35387186,-0.3311387,1.099277445,-0.454036292,-0.490668069,0.429997436,0.228671626,0.223706968,-0.323309261,-1.061654907,-0.222055856
0.5,0.114009867548519,-0.086550065,0.093177259,0.239118485,-0.032690933,0.090228048,0.070472079,-0.100540719,0.730392396,-0.454036292,-0.490668069,0.178830709,0.228671626,-0.116158446,-0.323309261,-1.102601178,-0.011775689
1,0.124019735097038,0.036623652,0.234354924,0.305112548,-0.128840737,0.423036419,0.80731151,-0.183555992,0.509061367,-0.454036292,0.208455278,0.028130673,0.228671626,-0.048185363,-0.323309261,-1.12716894,0.114392411
1.5,0.120029602645557,0.118739463,0.093177259,0.129128382,-0.192940606,0.398383947,0.731738235,0.037818069,0.361507348,-0.454036292,0.324975835,-0.072336017,0.228671626,-0.002869975,-0.323309261,-0.979762366,0.114392411
2,0.114039470194077,0.200855274,0.093177259,0.129128382,-0.192940606,0.521646307,0.731738235,0.130057261,0.730392396,-0.454036292,0.324975835,-0.072336017,0.403898925,-0.002869975,-0.323309261,-0.897869824,0.282616544
2.5,0.131049337742596,0.365086897,-0.377414958,-0.090851826,-0.192940606,0.028596868,0.164938673,0.130057261,-0.007377701,-0.454036292,0.324975835,0.178830709,0.228671626,-0.002869975,-0.323309261,-0.734084741,0.450840677
3,0.128059205291115,-0.127607971,0.093177259,-0.090851826,-0.192940606,0.275121587,0.35387186,-0.054421123,-0.007377701,-0.454036292,0.208455278,0.429997436,0.403898925,-0.304972564,-0.323309261,-0.242729493,0.534952744
3.5,0.118069072839634,-0.045492159,0.328473367,-0.090851826,-0.513439952,0.768171027,0.35387186,0.037818069,-0.007377701,-0.12116511,0.907578624,0.429997436,0.403898925,-0.229446917,-0.323309261,0.002948131,0.534952744
4,0.105078940388153,0.118739463,0.093177259,-0.090851826,-0.192940606,0.398383947,-0.40186089,0.499014029,-0.007377701,-0.12116511,0.324975835,0.429997436,0.228671626,-0.229446917,-0.323309261,0.084840673,0.450840677
4.5,0.110088807936672,-0.045492159,0.093177259,-0.090851826,-0.192940606,0.891433387,-0.40186089,0.314535645,-0.007377701,-0.12116511,0.208455278,0.429997436,0.053444326,-0.304972564,-0.323309261,0.084840673,0.534952744
5,0.119098675485191,0.282971085,0.093177259,-0.090851826,-0.192940606,1.137958107,-0.023994515,0.960209989,-0.37626275,-0.12116511,0.441496393,0.429997436,0.053444326,-0.078395622,-0.323309261,0.166733214,0.534952744
5.5,0.12410854303371,0.447202708,0.093177259,-0.090851826,-0.192940606,1.261220467,-0.023994515,1.052449182,-0.37626275,-0.12116511,0.324975835,0.178830709,-0.121782973,-0.304972564,-0.323309261,0.002948131,0.198504477
6,0.12411841058223,0.857781764,-0.377414958,-0.53081224,-0.192940606,0.891433387,-0.212927702,0.960209989,-0.007377701,-0.12116511,0.558016951,-0.574669471,-0.297010273,-0.380498212,-0.323309261,-0.6521922,-0.137943789
6.5,0.118128278130749,1.26836082,-0.377414958,-0.53081224,-0.192940606,0.275121587,0.164938673,0.683492413,-0.007377701,-0.454036292,-0.257626953,-0.574669471,-0.472237572,-0.15392127,-0.323309261,-0.570299658,0.030280344
7,0.127138145679268,1.104129197,-0.377414958,-0.750792448,-0.513439952,0.398383947,0.542805047,0.222296453,-0.007377701,-0.454036292,-0.141106395,-0.072336017,-0.297010273,-0.304972564,-0.323309261,-0.6521922,0.030280344
7.5,0.116148013227787,1.104129197,-0.377414958,-0.53081224,-0.513439952,-0.341190212,0.35387186,0.406774837,-0.007377701,-0.454036292,-0.141106395,0.178830709,-0.121782973,-0.229446917,-0.323309261,-0.6521922,0.282616544
8,0.117157880776306,0.939897575,0.093177259,-0.53081224,-0.192940606,-0.341190212,-0.023994515,-0.146660315,-0.007377701,-0.454036292,-0.141106395,0.178830709,-0.121782973,-0.304972564,-0.323309261,-0.6521922,0.282616544
8.5,0.119167748324825,0.939897575,0.328473367,-0.53081224,-0.192940606,-0.217927852,0.164938673,-0.146660315,0.730392396,-0.454036292,0.324975835,0.178830709,-0.121782973,-0.078395622,-0.323309261,-0.324622034,0.703176877
9,0.119177615873344,0.775665952,0.328473367,-0.53081224,-0.192940606,-0.094665492,0.35387186,0.037818069,0.730392396,-0.454036292,0.324975835,0.178830709,-0.121782973,-0.15392127,-0.323309261,-0.07894441,0.787288944
9.5,0.115187483421864,0.365086897,0.093177259,-0.310832033,-0.192940606,0.275121587,-0.023994515,0.037818069,0.730392396,-0.454036292,0.674537509,0.429997436,-0.121782973,-0.380498212,-0.323309261,-0.160836951,0.36672861
10,0.123197350970383,0.447202708,0.093177259,-0.310832033,0.12755874,0.028596868,-0.40186089,0.130057261,0.730392396,-0.12116511,0.674537509,-0.072336017,0.228671626,-0.15392127,-0.323309261,0.330518297,0.534952744
10.5,0.120207218518902,0.447202708,0.093177259,-0.53081224,0.448058086,0.275121587,0.164938673,0.130057261,1.099277445,-0.12116511,0.791058066,-0.323502744,0.228671626,-0.380498212,-0.323309261,0.330518297,0.282616544
11,0.118217086067421,0.447202708,-0.142118849,-0.53081224,0.12755874,0.028596868,0.164938673,-0.054421123,1.099277445,-0.12116511,1.257140297,-0.072336017,0.228671626,-0.531549507,-0.323309261,0.49430338,0.450840677
11.5,0.12222695361594,0.200855274,0.093177259,-0.53081224,0.448058086,0.275121587,0.164938673,-0.146660315,0.361507348,0.211706072,0.907578624,0.178830709,0.053444326,-0.607075154,-0.323309261,0.576195921,0.198504477
12,0.123236821164459,0.036623652,0.093177259,-0.53081224,0.448058086,0.151859227,0.35387186,-0.146660315,-0.007377701,0.211706072,0.674537509,0.429997436,0.228671626,-0.682600802,-0.323309261,0.739981004,0.198504477
12.5,0.117246688712978,-0.127607971,0.093177259,-0.53081224,0.448058086,0.151859227,0.35387186,0.222296453,-0.007377701,0.211706072,0.324975835,0.681164163,0.403898925,-0.682600802,-0.323309261,1.06755117,0.282616544
13,0.121256556261497,-0.456071215,0.093177259,-0.53081224,0.12755874,0.275121587,0.731738235,0.222296453,0.361507348,-0.12116511,0.09193472,0.681164163,0.053444326,-0.682600802,-0.323309261,0.739981004,0.282616544
13.5,0.117266423810017,-0.538187027,0.328473367,-0.53081224,0.448058086,0.275121587,0.164938673,0.037818069,0.361507348,-0.12116511,-0.024585838,0.681164163,0.403898925,-0.304972564,0.070970326,0.739981004,0.198504477
