0,0.786,-0.660514956,-0.861618061,-0.131666644,-0.560450486,-0.69088278,-0.248740067,-0.537256725,0.004960189,-0.204032382,-0.776678385,-0.766745554,-0.34297384,-1.174292896,-0.914582277,-0.878142968,-0.283680215,-1.111246502,-0.555386304
0.5,0.778039025409046,-0.660514956,-0.563617809,-0.131666644,-0.652478481,-0.337550298,-0.248740067,-0.537256725,0.108297463,-0.204032382,-0.844855911,-0.859459647,-0.432757567,-1.063875134,-0.97366382,-0.755188198,-0.283680215,-1.163927194,-0.398142163
1,0.773078050818091,-0.660514956,-0.146417457,-0.131666644,-0.707695277,-0.408216794,-0.248740067,-0.537256725,0.170299827,-0.204032382,-0.885762427,-0.470060454,-0.055665911,-0.997624477,-1.009112745,-0.82896106,-0.283680215,-1.195535608,-0.492488648
1.5,0.781117076227136,-0.248722589,-0.066950723,-0.131666644,-0.744506475,-0.455327792,-0.248740067,-0.220477996,0.004960189,-0.204032382,-0.913033438,-0.395889179,-0.163406384,-1.063875134,-1.032745362,-0.878142968,-0.283680215,-1.111246502,-0.555386304
2,0.788156101636182,-0.248722589,-0.066950723,-0.131666644,-0.744506475,-0.455327792,-0.248740067,0.096300734,0.004960189,-0.204032382,-0.913033438,-0.025032805,-0.163406384,-0.953457372,-0.914582277,-0.755188198,-0.283680215,-1.111246502,-0.398142163
2.5,0.795195127045227,0.163069777,0.330382946,-0.131666644,-0.560450486,-0.219772804,-0.248740067,0.096300734,-0.201714358,-0.204032382,-0.776678385,-0.025032805,-0.163406384,-0.843039611,-0.914582277,-0.878142968,-0.283680215,-1.00588512,-0.398142163
3,0.797234152454273,0.163069777,0.330382946,-0.131666644,-0.744506475,-0.219772804,-0.248740067,0.413079463,-0.408388905,-0.204032382,-0.776678385,-0.210460992,-0.34297384,-0.953457372,-1.032745362,-0.755188198,-0.283680215,-1.00588512,-0.555386304
3.5,0.800273177863318,0.780758327,0.330382946,-0.131666644,-0.744506475,-0.455327792,0.273823099,0.413079463,-0.408388905,-0.204032382,-0.640323331,-0.117746899,-0.34297384,-0.843039611,-1.032745362,-0.755188198,-0.283680215,-1.00588512,-0.712630444
4,0.813312203272363,0.98665451,0.131716111,-0.131666644,-0.376394497,0.015782184,0.273823099,0.413079463,-0.615063452,-0.204032382,-0.640323331,-0.488603273,-0.522541295,-0.732621849,-1.032745362,-0.755188198,-0.283680215,-1.00588512,-0.555386304
4.5,0.792351228681409,0.780758327,0.131716111,-0.131666644,-0.192338508,0.251337172,0.273823099,0.729858193,-0.408388905,-0.204032382,-0.640323331,-0.488603273,-0.522541295,-0.732621849,-0.914582277,-0.509278658,-0.283680215,-0.900523737,-0.398142163
5,0.802390254090454,0.780758327,0.131716111,-0.131666644,-0.008282519,0.251337172,0.273823099,0.413079463,-0.201714358,-0.204032382,-0.640323331,-0.581317366,-0.522541295,-0.843039611,-1.032745362,-0.632233428,-0.283680215,-0.795162355,-0.398142163
5.5,0.8054292794995,0.574862144,-0.265617558,-0.131666644,-0.192338508,0.015782184,0.273823099,0.413079463,-0.201714358,-0.204032382,-0.640323331,-0.581317366,-0.522541295,-0.843039611,-1.032745362,-0.509278658,-0.283680215,-0.689800972,-0.240898023
6,0.795468304908545,0.780758327,-0.066950723,-0.131666644,0.175773469,0.015782184,0.273823099,0.096300734,-0.201714358,-0.204032382,-0.776678385,-0.488603273,-0.522541295,-0.511786325,-1.032745362,-0.509278658,-0.283680215,-0.689800972,-0.240898023
6.5,0.794507330317591,0.163069777,-0.265617558,-0.131666644,0.175773469,0.015782184,-0.248740067,0.096300734,-0.201714358,-0.204032382,-0.913033438,-0.210460992,-0.34297384,-0.732621849,-1.032745362,-0.386323888,-0.283680215,-0.479078207,-0.240898023
7,0.798546355726636,-0.042826406,-0.265617558,-0.131666644,0.175773469,-0.455327792,0.273823099,0.729858193,-0.201714358,-0.204032382,-0.913033438,-0.117746899,-0.522541295,-0.401368564,-0.914582277,-0.263369117,-0.283680215,-0.479078207,-0.398142163
7.5,0.798585381135681,-0.248722589,-0.265617558,-0.131666644,0.359829458,0.015782184,0.273823099,0.096300734,-0.201714358,-0.204032382,-0.913033438,0.160395382,-0.522541295,-0.18053304,-0.914582277,-0.509278658,-0.283680215,-0.689800972,-0.555386304
