0.000000000000000000e+00,2.178509878551289969e+00
5.000000000000000000e-01,1.719931184516427347e+00
1.000000000000000000e+00,1.952041979851128595e+00
1.500000000000000000e+00,1.028073548831708761e+00
2.000000000000000000e+00,9.711644866418199795e-01
2.500000000000000000e+00,2.206078769969209985e-01
3.000000000000000000e+00,3.949145960438802394e-01
3.500000000000000000e+00,3.958094063973726651e-01
4.000000000000000000e+00,-4.125512504289016169e-01
4.500000000000000000e+00,-1.226366989761479009e-01
5.000000000000000000e+00,7.453174219941762768e-01
5.500000000000000000e+00,9.774279553718865365e-01
6.000000000000000000e+00,1.614166178679998787e+00
6.500000000000000000e+00,1.904080613707422431e+00
7.000000000000000000e+00,2.020583140041362746e+00
7.500000000000000000e+00,2.368301476718517318e+00
8.000000000000000000e+00,1.791156426491098408e+00
8.500000000000000000e+00,1.965462825368435418e+00
9.000000000000000000e+00,1.330513757065973079e+00
9.500000000000000000e+00,8.111725793819697383e-01
1.000000000000000000e+01,9.854788909402929509e-01
1.050000000000000000e+01,2.927257754564560055e-01
1.100000000000000000e+01,1.780122294901722857e-01
1.150000000000000000e+01,5.494694555177846024e-03
1.200000000000000000e+01,3.532127692753244119e-01
1.250000000000000000e+01,1.105558533925872666e+00
1.300000000000000000e+01,1.915708229332483636e+00
1.350000000000000000e+01,1.916602457559312134e+00
1.400000000000000000e+01,2.090908536266977258e+00
1.450000000000000000e+01,2.091802706281140622e+00
1.500000000000000000e+01,1.572461208427464507e+00
1.550000000000000000e+01,1.688963239953719775e+00
1.600000000000000000e+01,1.343033563474565373e+00
1.650000000000000000e+01,1.228319697338626337e+00
1.700000000000000000e+01,1.113605802096353958e+00
1.750000000000000000e+01,4.786562389862417111e-01
1.800000000000000000e+01,4.217462453936662303e-01
1.850000000000000000e+01,7.694639417315097818e-01
1.900000000000000000e+01,9.437697293758513517e-01
1.950000000000000000e+01,1.291487367501029659e+00
2.000000000000000000e+01,1.118969337758351612e+00
2.050000000000000000e+01,1.235471078221300978e+00
2.100000000000000000e+01,1.351972789577900569e+00
2.150000000000000000e+01,1.526278431690581083e+00
2.200000000000000000e+01,1.527172165109741631e+00
2.250000000000000000e+01,1.239046070110644937e+00
2.300000000000000000e+01,1.817979343941027448e+00
2.350000000000000000e+01,1.298637351279718688e+00
2.400000000000000000e+01,1.935374526759832792e+00
2.450000000000000000e+01,1.531640395610615490e+00
2.500000000000000000e+01,1.185710195217461349e+00
2.550000000000000000e+01,2.617403670940717242e-01
2.600000000000000000e+01,8.922198807542265631e-02
2.650000000000000000e+01,2.057233792623663904e-01
2.700000000000000000e+01,8.424603801044860951e-01
2.750000000000000000e+01,1.594805271565047144e+00
2.800000000000000000e+01,1.595698655708237990e+00
2.850000000000000000e+01,1.480984091020303817e+00
2.900000000000000000e+01,1.424073457088418371e+00
2.950000000000000000e+01,1.193750914463046708e+00
3.000000000000000000e+01,1.136840222318495019e+00
3.050000000000000000e+01,1.368949300379554535e+00
3.100000000000000000e+01,9.652147908480338545e-01
3.150000000000000000e+01,1.197323810696428792e+00
3.200000000000000000e+01,1.082609042264151444e+00
3.250000000000000000e+01,5.632665256888433891e-01
3.300000000000000000e+01,5.641596187686935826e-01
3.350000000000000000e+01,3.916408031550420721e-01
3.400000000000000000e+01,4.571007884788845510e-02
3.450000000000000000e+01,-6.900483511604922626e-02
3.500000000000000000e+01,-6.461514570854148820e-01
3.550000000000000000e+01,9.154484067472620223e-01
3.600000000000000000e+01,-5.865616312329924309e-01
3.650000000000000000e+01,5.126064954879080426e-01
3.700000000000000000e+01,8.603231148914375348e-01
3.750000000000000000e+01,7.456080262895229405e-01
3.800000000000000000e+01,9.777166677555791940e-01
3.850000000000000000e+01,1.209825280115321311e+00
3.900000000000000000e+01,9.795021844696187863e-01
3.950000000000000000e+01,1.096002818891922415e+00
4.000000000000000000e+01,1.154699464345497750e+00
4.050000000000000000e+01,7.509644017936455418e-01
4.100000000000000000e+01,5.820951082348414102e-02
4.150000000000000000e+01,-8.657612487025422299e-01
4.200000000000000000e+01,-8.070647196742941620e-01
4.250000000000000000e+01,-2.859365408532680286e-01
4.300000000000000000e+01,8.132312074853115247e-01
4.350000000000000000e+01,6.407118097449960858e-01
4.400000000000000000e+01,-1.676511755879159238e-01
4.450000000000000000e+01,5.268887663949326505e-01
4.500000000000000000e+01,1.683860358170596205e+00
4.550000000000000000e+01,1.395732924280160381e+00
4.600000000000000000e+01,1.223213381008182887e+00
4.650000000000000000e+01,1.455321527666606718e+00
4.700000000000000000e+01,1.514017765631529899e+00
4.750000000000000000e+01,3.010268575175573114e-01
4.800000000000000000e+01,1.168978475343249501e+00
4.850000000000000000e+01,1.112066706264384086e+00
4.900000000000000000e+01,5.927232291800915709e-01
4.950000000000000000e+01,2.467916025766187516e-01
5.000000000000000000e+01,8.257233046650382935e-01
5.050000000000000000e+01,3.641837001241264860e-01
5.100000000000000000e+01,3.650757453759952420e-01
5.150000000000000000e+01,1.117419239732569958e+00
5.200000000000000000e+01,-2.111798500631676401e-01
5.250000000000000000e+01,-4.415037315798436279e-01
5.300000000000000000e+01,-2.671999231661346119e-01
5.350000000000000000e+01,-4.397199030331316871e-01
5.400000000000000000e+01,-3.232201126944660996e-01
5.450000000000000000e+01,2.449548798741501762e-02
5.500000000000000000e+01,-3.792404186481267425e-01
5.550000000000000000e+01,8.408304354591530916e-02
5.600000000000000000e+01,3.161906371839563468e-01
5.650000000000000000e+01,2.014744425413953766e-01
5.700000000000000000e+01,-1.444576206570794830e-01
5.750000000000000000e+01,-4.903897129618697281e-01
5.800000000000000000e+01,-8.363218343730028925e-01
5.850000000000000000e+01,-1.297861904615241757e+00
5.900000000000000000e+01,-1.759402003963812966e+00
5.950000000000000000e+01,-1.758510453519606553e+00
6.000000000000000000e+01,-1.526403092732175448e+00
6.050000000000000000e+01,-6.584522025647971954e-01
6.100000000000000000e+01,-8.309726190267563428e-01
6.150000000000000000e+01,-7.144732652830986241e-01
6.200000000000000000e+01,-3.089541413338933729e-01
6.250000000000000000e+01,-3.080627655276163557e-01
6.300000000000000000e+01,-9.430149773140262814e-01
6.350000000000000000e+01,-5.952999005461413473e-01
6.400000000000000000e+01,-8.834284113708802400e-01
6.450000000000000000e+01,-8.825371519900021555e-01
6.500000000000000000e+01,-3.036063230915631017e-01
6.550000000000000000e+01,-1.921225998070243968e+00
6.600000000000000000e+01,-1.457903147109250508e+00
6.650000000000000000e+01,-1.803835763328038411e+00
6.700000000000000000e+01,-2.149768408653156548e+00
6.750000000000000000e+01,-1.802053564735940805e+00
6.800000000000000000e+01,-1.338730830200279831e+00
6.850000000000000000e+01,-8.754081247709510905e-01
6.900000000000000000e+01,-9.323210872094559454e-01
6.950000000000000000e+01,-1.047038038616622702e+00
7.000000000000000000e+01,-8.727352198182979359e-01
7.050000000000000000e+01,-5.250205505390901362e-01
7.100000000000000000e+01,-5.241296695405319728e-01
7.150000000000000000e+01,-5.810427775107014359e-01
7.200000000000000000e+01,-8.113677941743679956e-01
7.250000000000000000e+01,-4.636532413204736969e-01
7.300000000000000000e+01,-5.205664366096577345e-01
7.350000000000000000e+01,-8.086955004547043968e-01
7.400000000000000000e+01,-6.921968743693664994e-01
7.450000000000000000e+01,-6.913061971151520657e-01
7.500000000000000000e+01,-4.591997095177052235e-01
7.550000000000000000e+01,-5.161130503385510382e-01
7.600000000000000000e+01,-5.730264202656942807e-01
7.650000000000000000e+01,-4.565279397120357574e-01
7.700000000000000000e+01,-2.244215685399008342e-01
7.750000000000000000e+01,-1.079231461989064583e-01
7.800000000000000000e+01,8.575247035754848118e-03
7.850000000000000000e+01,-1.061422282854628113e-01
7.900000000000000000e+01,-3.942716123001825390e-01
7.950000000000000000e+01,-1.621653866597267679e-01
8.000000000000000000e+01,-2.768829492999416719e-01
8.050000000000000000e+01,-5.072084607712799009e-01
8.100000000000000000e+01,2.451333163116864444e-01
8.150000000000000000e+01,5.928473452515699016e-01
8.200000000000000000e+01,3.047177865988563439e-01
8.250000000000000000e+01,1.114863436225203897e+00
8.300000000000000000e+01,4.799100601854873194e-01
8.350000000000000000e+01,9.432318924248321856e-01
8.400000000000000000e+01,1.059729936383505544e+00
8.450000000000000000e+01,6.559923124743046730e-01
8.500000000000000000e+01,7.724902982203487589e-01
8.550000000000000000e+01,6.577724154104778176e-01
8.600000000000000000e+01,2.281886473276713637e-02
8.650000000000000000e+01,-3.409511642738997927e-02
8.700000000000000000e+01,-3.320516683150136206e-02
8.750000000000000000e+01,1.410966332452416316e-01
8.800000000000000000e+01,1.997904844908789945e-01
8.850000000000000000e+01,2.006803467677703567e-01
8.900000000000000000e+01,5.483939391126685381e-01
8.950000000000000000e+01,8.383035424888733989e-01
9.000000000000000000e+01,8.391933174467678391e-01
9.050000000000000000e+01,8.978870231607261054e-01
9.100000000000000000e+01,1.129992579355521443e+00
9.150000000000000000e+01,1.188686226856814798e+00
9.200000000000000000e+01,1.767615484013334903e+00
9.250000000000000000e+01,1.884113033164290130e+00
9.300000000000000000e+01,1.480374914447473600e+00
9.350000000000000000e+01,1.539068445523437800e+00
9.400000000000000000e+01,1.077526308731561633e+00
9.450000000000000000e+01,6.737881026957659447e-01
9.500000000000000000e+01,-1.345778514831134920e-01
9.550000000000000000e+01,-1.914923565572523023e-01
9.600000000000000000e+01,-4.218187703249104969e-01
9.650000000000000000e+01,2.727181445993582809e-01
9.700000000000000000e+01,2.736075120686005668e-01
9.750000000000000000e+01,4.479087300186623821e-01
9.800000000000000000e+01,9.690336780367478919e-01
9.850000000000000000e+01,1.027726918049370664e+00
9.900000000000000000e+01,1.202028048680452876e+00
9.950000000000000000e+01,1.434133110067443040e+00
1.000000000000000000e+02,4.523549852382265923e-01
1.005000000000000000e+02,2.798322693759899282e-01
1.010000000000000000e+02,2.807214039945735151e-01
1.015000000000000000e+02,-6.521324966751361474e-02
1.020000000000000000e+02,-2.955400127111773578e-01
1.025000000000000000e+02,5.217279376274776281e-02
1.030000000000000000e+02,-4.742147906393518776e-03
1.035000000000000000e+02,1.210029998290557351e+00
1.040000000000000000e+02,1.037507078684098305e+00
1.045000000000000000e+02,1.038396009558356203e+00
1.050000000000000000e+02,1.097088871188676373e+00
1.055000000000000000e+02,9.823698241254775754e-01
1.060000000000000000e+02,4.630230289192299731e-01
1.065000000000000000e+02,5.928412433144072263e-02
1.070000000000000000e+02,-6.334746086746062543e-01
1.075000000000000000e+02,-8.059977320255587996e-01
1.080000000000000000e+02,-7.473050450332550110e-01
1.085000000000000000e+02,1.784470107885679779e-01
1.090000000000000000e+02,2.949435994306077724e-01
1.095000000000000000e+02,5.848520385534498045e-01
1.100000000000000000e+02,6.435446091204469754e-01
1.105000000000000000e+02,8.756490301682635646e-01
1.110000000000000000e+02,9.343415425224403936e-01
1.115000000000000000e+02,5.884063067338275443e-01
1.120000000000000000e+02,1.268631221139872867e-01
1.125000000000000000e+02,7.057911859107954822e-01
1.130000000000000000e+02,-1.603797759584433824e-01
1.135000000000000000e+02,-1.594913689981679594e-01
1.140000000000000000e+02,-5.054267503185813082e-01
1.145000000000000000e+02,-5.045384015709535319e-01
1.150000000000000000e+02,-2.146302826177840517e-01
1.155000000000000000e+02,-2.715459519452511628e-01
1.160000000000000000e+02,1.339700285200792762e-01
1.165000000000000000e+02,4.816820200166644361e-01
1.170000000000000000e+02,6.559821028197647674e-01
1.175000000000000000e+02,6.568702769293641719e-01
1.180000000000000000e+02,4.265425824830835211e-01
1.185000000000000000e+02,5.430386181047743843e-01
1.190000000000000000e+02,5.439267048953765338e-01
1.195000000000000000e+02,2.557949632677036789e-01
1.200000000000000000e+02,-9.014076732869756581e-02
1.205000000000000000e+02,1.419630715924724007e-01
1.210000000000000000e+02,-1.461687573542150287e-01
1.215000000000000000e+02,-5.499085351320088799e-01
1.220000000000000000e+02,-3.756087433922310481e-01
1.225000000000000000e+02,2.611226981403089176e-01
1.230000000000000000e+02,2.620105520802523125e-01
1.235000000000000000e+02,3.785062966386371630e-01
1.240000000000000000e+02,7.840218114024083418e-01
1.245000000000000000e+02,5.536937385740146045e-01
1.250000000000000000e+02,4.389735563638378357e-01
1.255000000000000000e+02,4.976652246344978048e-01
1.260000000000000000e+02,-1.372906545498344955e-01
1.265000000000000000e+02,-2.079508462946069725e-02
1.270000000000000000e+02,6.737400548084843122e-01
1.275000000000000000e+02,-1.346277912820142697e-01
1.280000000000000000e+02,-1.337402284054114709e-01
1.285000000000000000e+02,-7.504873477274529026e-02
1.290000000000000000e+02,9.925064947836192975e-02
1.295000000000000000e+02,-1.310777144135795713e-01
1.300000000000000000e+02,-5.926219468614181141e-01
1.305000000000000000e+02,-5.339305696540814772e-01
1.310000000000000000e+02,-8.220629807274192347e-01
1.315000000000000000e+02,-1.853320631090994153e-01
1.320000000000000000e+02,1.623790260914251826e-01
1.325000000000000000e+02,5.678940460477537311e-01
1.330000000000000000e+02,9.156050770353720836e-01
1.335000000000000000e+02,5.118646007055851488e-01
1.340000000000000000e+02,7.439676537557646796e-01
1.345000000000000000e+02,4.558350389381045087e-01
1.350000000000000000e+02,5.723301140508281204e-01
1.355000000000000000e+02,1.685895212957292666e-01
1.360000000000000000e+02,5.386869874620671406e-02
1.365000000000000000e+02,-3.048193047218687984e-03
1.370000000000000000e+02,8.648982438512313742e-01
1.375000000000000000e+02,4.033535748084080552e-01
1.380000000000000000e+02,4.620445154207594718e-01
1.385000000000000000e+02,4.997881652539066209e-04
1.390000000000000000e+02,-1.720251688846930194e-01
1.395000000000000000e+02,1.756854837206564268e-01
1.400000000000000000e+02,6.968079868067739158e-01
1.405000000000000000e+02,2.930671029883517575e-01
1.410000000000000000e+02,1.103209347173729649e+00
1.415000000000000000e+02,1.219704043904150881e+00
1.420000000000000000e+02,1.104982872078640321e+00
1.425000000000000000e+02,8.168497915596623082e-01
1.430000000000000000e+02,3.553048023471829242e-01
1.435000000000000000e+02,1.249756234779190872e-01
1.440000000000000000e+02,-1.631575443600734865e-01
1.445000000000000000e+02,-1.622709419924548424e-01
1.450000000000000000e+02,-7.394239673550543346e-01
1.455000000000000000e+02,-5.073215837505360426e-01
1.460000000000000000e+02,-6.798469482890833193e-01
1.465000000000000000e+02,-5.055485827592790526e-01
1.470000000000000000e+02,1.557351283785706614e-02
1.475000000000000000e+02,1.320678602922556455e-01
1.480000000000000000e+02,7.515029905315215308e-02
1.485000000000000000e+02,4.806643876068461552e-01
1.490000000000000000e+02,2.503348885679090308e-01
1.495000000000000000e+02,-6.158381980636246089e-01
1.500000000000000000e+02,-6.149519158656620021e-01
1.505000000000000000e+02,-2.672419035996929093e-01
1.510000000000000000e+02,-9.021992381006794792e-01
1.515000000000000000e+02,-9.013130432217154597e-01
1.520000000000000000e+02,-7.848189577243044335e-01
1.525000000000000000e+02,-4.949130217460585013e-01
1.530000000000000000e+02,-8.986546332228185774e-01
1.535000000000000000e+02,-1.360200233668297676e+00
1.540000000000000000e+02,-5.058767615514204508e+00
1.545000000000000000e+02,-1.474036083804805664e+00
1.550000000000000000e+02,-6.060906947343281947e-01
1.555000000000000000e+02,-7.208126524308118288e-01
1.560000000000000000e+02,-1.876005916756623426e+00
1.565000000000000000e+02,-8.319725720691316384e-02
1.570000000000000000e+02,6.691400957134180372e-01
1.575000000000000000e+02,9.012417807659605096e-01
1.580000000000000000e+02,6.131077979506460718e-01
1.585000000000000000e+02,-3.686737323196606630e-01
1.590000000000000000e+02,-1.234847371971519392e+00
1.595000000000000000e+02,-1.233961642793879543e+00
1.600000000000000000e+02,-1.175271982860184750e+00
1.605000000000000000e+02,-1.463406111207156357e+00
1.610000000000000000e+02,-4.798531516879053216e-01
1.615000000000000000e+02,-1.653586003642155272e-02
1.620000000000000000e+02,5.623893222333820052e-01
1.625000000000000000e+02,2.742550774610764686e-01
1.630000000000000000e+02,-3.607029555919001873e-01
1.635000000000000000e+02,-1.284680817063136971e+00
1.640000000000000000e+02,-1.283795349842492994e+00
1.645000000000000000e+02,-1.225105951865792742e+00
1.650000000000000000e+02,-1.513240342169760444e+00
1.655000000000000000e+02,-9.921193235066143590e-01
1.660000000000000000e+02,-4.709983339498057808e-01
1.665000000000000000e+02,-2.967011326736582744e-01
1.670000000000000000e+02,3.978316782576654664e-01
1.675000000000000000e+02,2.253050621468103420e-01
1.680000000000000000e+02,3.417982162415652558e-01
1.685000000000000000e+02,-2.353561771186713503e-01
1.690000000000000000e+02,-2.922749608237496521e-01
1.695000000000000000e+02,-2.913898137727653492e-01
1.700000000000000000e+02,-4.061126155528866910e-01
1.705000000000000000e+02,-6.364433661641313300e-01
